herb,positive_target,negative_target,positive_score,negative_score,fold
98,806,6612,6.5498,0.1478,4
302,5431,2174,13.7042,0.1566,1
305,1909,5375,10.2832,0.1625,4
695,859,6935,0.2511,0.1959,4
427,2198,4122,5.4953,0.1292,0
620,664,6551,0.6822,0.1433,4
368,5515,4840,5.5445,0.1349,0
329,1909,5500,1.7186,0.1881,0
526,3947,1734,0.5748,0.1465,3
38,1909,910,7.6601,0.1332,1
440,429,4134,6.9956,0.148,0
348,69,3941,5.0051,0.1676,4
235,429,294,2.6958,0.1396,4
308,5515,2389,5.2711,0.138,2
221,429,392,9.4258,0.1724,0
265,5515,6459,6.7713,0.1328,1
193,5431,6612,9.7562,0.1407,0
529,2604,5507,0.4871,0.199,3
248,806,2314,5.3317,0.1578,2
231,5431,4122,4.4488,0.1301,0
152,5431,6209,5.3511,0.1403,1
10,4575,6612,7.836,0.1363,0
180,5431,3229,10.6115,0.1433,0
431,5431,6101,5.3739,0.1428,4
403,806,4134,2.753,0.137,2
624,1902,2456,0.3958,0.1686,3
274,69,1199,5.2458,0.1443,0
570,4415,7402,0.6775,0.1869,4
213,5434,3952,2.3355,0.1622,0
198,4628,3229,12.4978,0.1646,3
323,429,983,4.8699,0.1433,2
356,806,4122,4.7026,0.1315,1
95,429,6640,2.2229,0.1483,2
690,1103,6612,0.9028,0.1299,2
293,1242,2915,2.3523,0.1818,0
276,5514,674,5.258,0.1426,1
569,806,4501,0.795,0.1411,1
573,252,3399,0.5293,0.1896,1
23,429,910,7.9847,0.1398,3
538,4640,1651,0.401,0.1693,1
212,69,5058,3.3835,0.1493,4
397,429,6935,3.6298,0.1835,3
144,429,2727,1.2141,0.1334,3
207,5431,7117,3.5199,0.1389,2
352,5431,5129,3.351,0.1639,1
31,5431,5269,16.1886,0.1382,3
338,5515,6703,3.6693,0.1315,4
406,2198,3917,5.0822,0.1259,3
676,806,1059,5.2358,0.1859,3
509,897,3952,0.6624,0.1434,1
656,1909,5500,0.6057,0.1651,1
99,1909,3050,5.9918,0.1794,1
466,5515,6612,5.2408,0.1538,1
205,1909,1222,21.5211,0.1455,4
157,806,4121,2.0193,0.136,0
218,5515,6906,3.9363,0.1744,1
102,429,4134,6.5168,0.1468,1
38,5515,6612,8.38,0.1304,1
62,1909,1945,8.117,0.154,0
535,7303,113,0.3148,0.1873,3
263,1909,3229,8.7228,0.1294,3
461,5431,967,7.7012,0.1289,3
425,2198,3947,4.8831,0.1512,1
388,664,6552,0.8878,0.1377,3
183,5515,6459,4.3134,0.1306,2
27,2198,3916,6.3031,0.1815,1
453,5431,4134,6.9061,0.1463,3
203,1909,1642,7.3924,0.1352,0
452,1909,1390,6.1691,0.1596,1
697,5361,2490,0.635,0.1714,0
349,2198,1190,14.9492,0.1337,4
303,5431,1569,1.4732,0.1585,4
481,4575,1651,3.5049,0.1372,1
407,1909,6209,3.0467,0.1321,4
258,2198,4730,3.2548,0.1334,1
172,429,6612,9.9149,0.1551,4
284,5431,6612,12.7996,0.134,3
281,5431,1734,8.5256,0.1387,0
261,5431,5302,38.1399,0.1462,4
170,806,4018,8.2866,0.1555,4
363,1909,6359,28.4916,0.165,4
199,429,6101,11.5774,0.1738,1
30,5515,2602,2.1498,0.1513,4
424,5515,3451,0.5884,0.1477,2
43,5431,6612,8.1277,0.1348,0
37,1909,3228,3.8051,0.1289,1
459,5515,6612,6.2179,0.1526,4
61,5515,3237,15.7661,0.1523,3
165,69,5500,5.9332,0.1687,4
525,5764,5510,0.4698,0.1656,4
310,5515,7402,5.8754,0.1422,0
59,5515,6101,10.5619,0.1417,4
495,3910,674,0.811,0.1655,1
336,69,1190,11.8676,0.1337,0
116,1909,1642,9.8304,0.1483,0
348,4575,2915,5.1477,0.1638,4
378,1103,1651,1.5071,0.1563,2
156,429,6979,4.4667,0.1486,1
335,5431,6101,11.0631,0.1415,4
192,5431,4122,12.5702,0.1515,1
446,4628,4840,5.4936,0.1542,3
599,5270,20,1.705,0.1622,2
570,1909,6101,0.6815,0.1849,4
483,4628,3041,1.1715,0.1747,3
574,27,983,0.3812,0.1445,3
16,806,7017,5.1031,0.1692,1
177,5515,3227,2.8605,0.1157,1
147,5431,6612,6.6962,0.123,3
639,4265,6703,0.3458,0.1469,4
251,2540,4122,2.2242,0.1511,4
583,4415,7347,2.4324,0.1659,4
67,69,1642,10.2118,0.1276,2
217,2198,6459,6.7859,0.1313,1
241,2198,6612,4.028,0.1457,3
611,3280,1390,0.6121,0.1632,3
560,2540,6295,0.664,0.1649,3
416,5431,910,8.4383,0.1682,0
430,1909,7681,5.8278,0.1581,1
79,1909,4840,7.8246,0.1475,1
589,897,34,0.9562,0.1741,2
320,429,412,4.178,0.1842,3
660,69,6101,0.9438,0.1543,3
102,2198,6612,5.213,0.1476,1
491,69,1199,11.1813,0.1376,3
136,5431,7132,10.2396,0.1613,0
118,5515,674,6.0252,0.1471,2
155,5431,620,7.2476,0.1616,2
88,5515,3237,10.0966,0.1533,2
291,69,6979,3.089,0.1524,0
118,5431,3404,6.2392,0.1459,2
326,5515,3951,3.9621,0.1567,4
301,5270,248,1.7667,0.1629,4
137,5515,3229,11.527,0.1353,1
138,5431,4018,5.9712,0.1577,0
124,5515,5271,3.3151,0.135,4
85,5431,6359,6.0975,0.158,1
128,4575,3228,4.2878,0.1432,2
313,5578,6359,0.5027,0.1686,4
332,5515,5553,17.3389,0.1643,0
349,5431,6101,17.3487,0.1314,4
613,69,6359,3.8308,0.1858,3
469,3874,7347,1.2994,0.1516,3
311,429,1190,4.4039,0.1551,1
326,5431,5629,3.9626,0.1547,4
327,429,3041,1.7032,0.1562,0
264,5515,5500,3.1438,0.1614,4
292,5515,5629,7.1421,0.1493,3
79,2198,6612,9.8803,0.1459,1
24,5515,2668,5.6672,0.1516,3
597,2540,1667,1.9587,0.184,3
467,69,1642,20.1225,0.1365,3
19,806,5327,6.6235,0.1629,3
86,4576,5115,1.8819,0.1342,3
195,2198,553,8.5838,0.1587,1
497,5431,2456,1.2441,0.1644,0
341,5431,3228,5.1668,0.1408,4
386,2198,620,7.4761,0.1614,3
364,2198,4134,2.5381,0.1356,3
268,5515,4001,7.8939,0.1346,4
524,69,6935,1.42,0.1844,3
173,5431,7607,6.2356,0.1534,0
95,2198,5376,2.3747,0.148,2
441,2198,6568,2.804,0.169,0
527,1244,6935,0.4028,0.1892,1
64,429,3227,2.9284,0.1475,1
366,1909,1642,13.0041,0.1566,1
20,2198,2490,9.0037,0.1492,3
110,5431,3237,11.7584,0.1502,1
147,5515,6209,6.4708,0.1253,3
106,1103,6101,3.2773,0.1593,4
351,1909,4817,18.9607,0.1411,0
107,5270,4122,4.5304,0.1845,4
295,429,2249,5.8909,0.155,3
350,5515,6612,7.8716,0.1371,1
430,5431,1056,6.727,0.1549,1
392,2198,5500,3.6047,0.1643,3
111,5515,6359,11.3557,0.1593,3
83,5515,7347,7.6004,0.1539,2
227,1909,6059,9.4502,0.1454,3
133,5515,4730,3.5994,0.1699,0
228,1909,6612,13.2471,0.139,0
11,666,4121,0.3773,0.1593,3
315,429,3237,12.0562,0.1353,2
338,5431,6612,3.4022,0.1345,4
236,1909,6612,6.882,0.1293,2
379,69,4840,2.4181,0.1496,2
226,69,6101,4.7396,0.1379,2
320,5431,4074,4.413,0.1814,3
87,5431,1651,3.7066,0.1538,2
313,3307,4901,0.4573,0.1927,4
29,5515,2389,7.4443,0.135,1
220,5515,4134,4.3862,0.1382,3
101,5515,3228,5.6254,0.144,3
275,5431,3404,9.4298,0.125,2
635,4575,1390,0.646,0.1733,0
383,5515,6612,3.0851,0.1342,2
158,4575,1190,3.8343,0.1574,2
300,2198,1222,8.8143,0.1434,1
275,3874,27,2.4474,0.1307,2
551,1103,6101,1.0008,0.1531,0
153,1909,7402,18.505,0.1413,4
204,5515,910,6.877,0.141,1
624,4840,4137,0.4181,0.1668,3
376,1909,5268,5.8058,0.1278,4
269,5515,3229,14.1019,0.1429,0
26,2198,6295,16.9355,0.1717,3
190,5515,2995,1.662,0.1604,1
49,5431,6101,15.1497,0.1384,1
169,5431,6359,19.0475,0.1718,4
181,806,6612,3.708,0.1323,2
6,5431,6101,13.8081,0.1478,1
489,5515,959,4.5201,0.1412,0
346,5431,6612,10.8166,0.1299,4
676,2199,2096,4.7305,0.1877,3
535,3167,102,0.363,0.1829,3
448,1909,4840,8.0792,0.145,3
471,806,6612,3.5248,0.1342,1
628,5434,4817,0.7083,0.1617,3
67,5515,248,8.3314,0.1362,2
92,5515,7075,2.6609,0.1439,3
587,5241,4501,0.3076,0.1796,4
120,5515,7402,15.3975,0.1525,2
34,429,910,9.48,0.1397,2
162,5431,1190,10.3409,0.1529,0
451,1909,6101,3.0209,0.1591,3
369,5515,3228,3.9901,0.1538,3
417,4628,7402,6.9687,0.1714,0
356,5515,6612,4.468,0.1403,1
605,3945,221,0.8781,0.1999,4
408,1909,2314,6.8198,0.1226,2
218,5431,596,3.9121,0.181,1
398,4628,5500,2.4236,0.1823,2
20,1909,7347,9.9565,0.1455,3
371,5431,4120,4.1095,0.1541,0
345,1909,6612,3.3008,0.1392,0
350,806,3237,7.7833,0.1417,1
208,429,5813,4.4405,0.1728,3
481,5431,4121,3.3905,0.1415,1
65,806,4817,4.9603,0.1514,1
296,897,6612,1.1368,0.1451,2
367,5515,3951,2.5825,0.14,4
221,5515,961,10.3746,0.1595,0
472,429,4137,3.1863,0.1245,4
189,4628,4122,7.0167,0.149,3
30,1909,3125,2.4148,0.1484,4
166,5515,1264,11.5993,0.1336,2
179,5515,1642,7.7168,0.1422,2
500,5760,1642,0.3874,0.1834,3
184,5431,4134,7.2883,0.14,0
151,429,6612,9.4817,0.1454,4
389,5431,6551,7.6981,0.1508,1
217,429,6209,7.1774,0.1278,1
515,2198,510,3.0983,0.1743,4
410,429,6459,2.6538,0.1554,2
115,5431,4018,8.5834,0.1716,3
443,2198,910,3.5125,0.1476,2
250,5431,6359,4.1988,0.1596,4
359,1909,6101,13.3147,0.1489,4
565,6444,553,0.2787,0.1935,2
476,2198,6359,8.7976,0.1731,4
377,429,6459,4.7763,0.1253,2
454,5431,4122,5.274,0.1389,2
444,5515,5500,2.6853,0.1463,1
451,69,6640,3.2005,0.1581,3
475,429,983,4.7221,0.139,4
460,5515,1651,4.0353,0.1377,2
486,429,4609,3.2482,0.1106,0
418,2198,14,2.9399,0.1618,0
134,5431,3237,15.4341,0.1353,3
256,5431,6209,6.1803,0.133,1
620,4629,2314,0.7483,0.1418,4
122,806,959,2.0527,0.1502,3
105,1909,3237,11.8617,0.1493,3
170,5431,7117,8.5212,0.1495,4
677,2872,221,0.2706,0.1792,2
333,4628,3237,7.6201,0.1477,2
220,806,6612,3.8035,0.139,3
177,429,2042,3.4212,0.1149,1
10,5515,3237,7.2327,0.141,0
493,2198,3947,2.867,0.1439,0
591,3041,1074,0.4397,0.1672,4
253,1909,910,6.0569,0.1358,0
490,1909,1190,24.0671,0.1437,0
286,5515,1642,12.7796,0.1239,1
125,2198,2314,3.3409,0.1353,2
117,429,6612,4.9926,0.1322,4
450,1909,3228,6.3218,0.1355,2
385,5431,1642,8.4664,0.139,1
272,1909,4120,5.0095,0.1644,3
343,5431,6390,3.7128,0.1495,1
325,1909,3237,15.1282,0.1463,2
352,4575,983,2.6975,0.1697,1
14,2198,6612,7.781,0.1356,0
455,1909,3237,17.3058,0.1417,2
378,5431,4501,1.462,0.1567,2
234,429,4122,19.6292,0.1456,3
123,4575,4840,5.4181,0.1423,2
91,1909,3237,23.7597,0.1249,1
76,1103,537,0.9752,0.1807,1
426,69,3237,10.617,0.1537,1
423,5431,2042,5.9615,0.1681,1
398,429,20,3.1776,0.1682,2
40,5431,5500,10.7187,0.1608,0
512,2540,3917,2.2772,0.1518,1
429,1909,6612,17.0314,0.1379,0
158,69,4817,3.8332,0.1578,2
97,1909,3237,6.3663,0.1483,4
293,69,5257,3.9197,0.1816,0
89,1103,1642,2.43,0.1363,4
673,4575,3237,2.713,0.1554,3
436,5431,6101,7.5125,0.1519,4
285,5431,6612,10.6937,0.115,3
640,69,657,0.55,0.1562,1
616,174,6703,0.3658,0.143,0
311,2198,6101,4.894,0.1525,1
132,69,6101,7.9556,0.1379,4
223,5515,3404,5.8433,0.1774,0
74,2540,2814,3.8414,0.1414,4
340,5760,6459,0.6301,0.1546,1
318,5431,6359,19.9236,0.1501,1
571,69,1084,2.8709,0.1904,3
341,806,6459,4.1938,0.1428,4
344,2198,1642,15.6507,0.1413,4
697,5362,7347,0.6453,0.1672,0
681,4415,5500,0.6693,0.1854,4
416,69,3237,8.3221,0.1703,0
549,3911,7050,1.1693,0.1229,4
299,429,3951,4.89,0.1397,4
444,5514,1390,2.6772,0.1485,1
32,5515,6612,8.0949,0.1332,3
515,4575,4122,2.7333,0.1745,4
28,1909,6101,4.0751,0.1571,4
407,69,5128,3.1421,0.1313,4
15,1902,5629,1.6898,0.1693,4
652,5021,4592,0.818,0.118,2
477,1909,6612,10.81,0.1524,1
465,4575,4122,2.0087,0.1339,1
176,5431,6612,13.9393,0.1303,0
266,2198,2314,7.3807,0.1369,2
445,2198,6612,11.3622,0.1397,2
470,69,7402,1.1862,0.1864,3
677,1006,897,0.2568,0.1865,2
384,4575,6703,3.244,0.1412,1
28,69,5507,4.9492,0.1567,4
228,5431,3237,11.9929,0.1438,0
68,664,2668,1.7888,0.1562,1
491,5431,1642,12.4665,0.136,3
215,429,7347,6.8801,0.158,4
208,2198,2160,4.2745,0.1805,3
80,1909,674,6.9786,0.1572,1
392,1242,1390,1.9287,0.1667,3
368,2198,6612,5.6386,0.1335,0
8,4575,3237,4.8464,0.1413,0
314,1909,1190,6.48,0.1544,2
197,5431,2356,11.488,0.1533,3
34,5431,6612,11.3333,0.1367,2
412,1909,1264,15.4346,0.1357,4
193,1909,4840,7.5193,0.1423,0
222,429,4840,13.6244,0.1528,0
261,1909,6101,27.834,0.1467,4
330,5515,4122,3.9167,0.1505,3
468,5515,1642,15.0604,0.1289,2
255,429,4501,3.5383,0.149,2
640,2540,5760,0.5919,0.1478,1
414,5515,5760,0.8628,0.1549,4
584,2008,7402,0.5135,0.1613,2
246,5431,4122,15.0174,0.1299,0
148,2198,6913,4.2981,0.1482,0
226,5431,20,5.664,0.136,2
404,5515,1651,2.9729,0.1219,0
472,806,4501,3.1101,0.134,4
174,806,1651,3.2157,0.114,3
565,6951,6552,0.4479,0.1842,2
298,69,5500,4.4202,0.1569,4
593,5271,4592,0.4471,0.1305,1
85,806,6239,6.8409,0.1548,1
421,2198,2671,3.1981,0.1961,1
47,5515,4134,3.9998,0.1332,0
101,4575,6459,5.1865,0.146,3
257,69,3229,7.457,0.1553,0
282,4415,3229,4.6798,0.137,0
396,429,910,5.2235,0.1399,3
174,5515,6612,3.1002,0.1225,3
51,5431,5128,2.2887,0.1705,2
216,1909,959,3.2567,0.1421,1
157,5431,1651,3.0489,0.132,0
391,1909,4840,5.3057,0.1283,4
353,2198,3237,7.6315,0.1468,2
195,429,20,8.5757,0.1626,1
108,2540,6552,2.5189,0.1667,2
598,244,910,0.8277,0.1472,2
418,429,4134,3.1656,0.1523,0
355,5431,2668,8.4109,0.1665,1
410,5515,4730,2.4377,0.1555,2
373,1909,6295,8.4691,0.1517,1
277,806,3228,4.347,0.1368,4
358,3244,5700,0.8561,0.1705,0
31,5515,1222,16.478,0.1382,3
46,1909,5700,4.8733,0.1686,1
81,5431,4134,2.6618,0.136,3
25,5431,1190,16.9136,0.1438,3
294,69,6101,4.6853,0.1323,0
560,806,4134,0.8038,0.1519,3
656,3244,1390,0.6045,0.1676,1
0,5431,3237,13.1258,0.1618,4
68,4628,4018,3.1625,0.1543,1
422,1909,6612,4.3878,0.129,3
521,1902,4120,1.4337,0.149,1
493,429,6979,4.2772,0.1426,0
188,2198,4203,9.2321,0.1389,3
289,5431,6612,9.789,0.1364,4
13,2198,5257,4.9922,0.1837,4
673,7061,1222,1.2794,0.1601,3
210,5431,4122,6.1185,0.1359,3
40,1909,6359,9.4267,0.1652,0
262,5515,6612,4.7962,0.1341,0
256,1909,3228,5.0157,0.1347,1
559,806,7509,0.6088,0.164,1
163,5515,7607,5.4494,0.1588,2
474,4628,20,3.3116,0.1495,3
674,7308,4137,0.2721,0.1758,1
173,806,7117,5.5684,0.1548,0
404,2198,3227,2.8201,0.1257,0
112,1909,3237,15.9452,0.1262,1
80,5431,3404,8.5242,0.1559,1
304,69,7402,4.8352,0.151,1
494,179,4592,0.456,0.109,4
186,1909,2356,15.1829,0.1753,1
35,1909,3952,21.3481,0.1488,4
48,2540,3404,4.2944,0.154,1
696,2853,6326,0.4094,0.1557,0
117,2198,2727,4.9717,0.1322,4
35,5431,4122,23.8819,0.1348,4
69,3244,20,0.8527,0.1586,4
57,4414,7075,0.6225,0.1756,3
