herb,positive_target,negative_target,positive_score,negative_score,fold
333,4628,3237,7.6201,0.1477,0
84,5515,6101,9.4318,0.1465,2
29,5515,2389,7.4443,0.135,0
156,429,6979,4.4667,0.1486,0
1,1909,1222,16.0072,0.136,2
474,4628,20,3.3116,0.1495,4
574,7006,959,0.3666,0.146,3
341,5431,3228,5.1668,0.1408,0
559,806,7509,0.6088,0.164,2
527,1243,902,0.4087,0.1878,0
328,2198,6640,4.1995,0.1742,3
62,1909,1945,8.117,0.154,4
432,806,6612,3.2331,0.1366,1
108,69,620,3.0296,0.1533,1
257,69,3229,7.457,0.1553,2
264,5431,1390,2.7018,0.1638,1
467,5431,6101,26.0278,0.1349,1
136,5431,7132,10.2396,0.1613,0
288,69,6552,13.7799,0.1577,2
570,1909,6101,0.6815,0.1849,0
67,5515,248,8.3314,0.1362,0
142,1909,4134,3.5017,0.1331,1
264,5515,5500,3.1438,0.1614,1
41,5515,4134,6.5633,0.153,2
535,3167,102,0.363,0.1829,0
381,69,6359,6.0202,0.1637,0
237,1909,3237,9.7732,0.1418,2
92,5515,7075,2.6609,0.1439,2
637,4415,4125,1.3245,0.1668,0
313,5578,6359,0.5027,0.1686,2
379,69,4840,2.4181,0.1496,3
266,2198,2314,7.3807,0.1369,4
292,5431,7117,6.0863,0.151,3
677,2872,221,0.2706,0.1792,1
380,5515,252,0.913,0.1417,2
500,7126,901,0.5635,0.1555,1
58,1909,1642,6.3092,0.1294,0
237,5431,6612,10.2915,0.1371,2
460,1909,4134,3.421,0.1472,0
7,2198,553,4.7056,0.1492,1
110,1909,6612,11.7723,0.1452,2
397,4628,14,4.3072,0.1828,3
166,5515,1264,11.5993,0.1336,3
83,806,961,7.6652,0.1508,4
241,429,4134,4.4713,0.1449,1
4,5431,6612,6.7095,0.1486,1
232,5431,6612,3.9791,0.1336,2
13,2198,5257,4.9922,0.1837,2
441,429,20,2.8876,0.158,3
459,2198,4134,6.5488,0.1518,1
351,69,1190,19.8035,0.1407,0
623,1909,910,2.2513,0.1478,3
308,5515,2389,5.2711,0.138,4
94,2198,1642,13.0601,0.1303,2
394,5515,2727,2.0561,0.126,4
12,5431,6612,4.9258,0.14,3
613,4415,960,2.966,0.19,2
512,2540,3917,2.2772,0.1518,4
439,806,702,6.0761,0.1397,0
492,2198,620,7.1717,0.1507,4
405,5431,4840,10.8702,0.1363,1
24,5515,2668,5.6672,0.1516,1
222,429,4840,13.6244,0.1528,3
19,5515,6568,9.5987,0.1595,2
652,5021,4592,0.818,0.118,0
429,1909,6612,17.0314,0.1379,0
296,5270,4122,1.5539,0.1432,0
494,178,4560,0.4214,0.1108,4
194,69,4134,4.2913,0.1544,3
235,429,294,2.6958,0.1396,3
174,5515,6612,3.1002,0.1225,2
480,5515,6209,7.2243,0.1338,1
159,5431,6612,8.3529,0.1274,0
593,3451,4560,0.3934,0.1309,4
277,5431,1642,3.706,0.1388,1
33,5431,6612,11.8188,0.1341,0
105,1909,3237,11.8617,0.1493,4
250,1909,5500,4.6994,0.1553,1
172,429,6612,9.9149,0.1551,2
624,1902,2456,0.3958,0.1686,2
116,1909,1642,9.8304,0.1483,2
243,5021,6640,0.6546,0.1751,1
324,5515,6612,6.2802,0.1486,3
147,5515,6209,6.4708,0.1253,2
219,5515,6164,3.1134,0.1356,0
77,5515,6612,8.5868,0.146,0
242,2198,1787,7.1503,0.1772,0
153,1909,7402,18.505,0.1413,0
346,5431,6612,10.8166,0.1299,1
116,5431,1199,9.5453,0.1501,2
365,69,6101,5.5555,0.1499,0
77,429,910,7.9416,0.1492,0
109,5431,6612,5.2117,0.1514,2
51,5431,5128,2.2887,0.1705,3
81,5431,4134,2.6618,0.136,2
404,2198,3227,2.8201,0.1257,0
598,1902,6612,1.4759,0.1441,4
305,5431,7607,8.1731,0.1648,3
296,897,6612,1.1368,0.1451,0
169,5431,6359,19.0475,0.1718,0
371,1909,6101,3.9608,0.1577,3
247,5431,3237,12.3287,0.1336,4
423,5431,2042,5.9615,0.1681,3
332,1909,6442,15.0293,0.1684,2
674,7308,4137,0.2721,0.1758,1
11,4416,967,0.2788,0.1704,0
477,1909,6612,10.81,0.1524,2
59,5515,6101,10.5619,0.1417,3
434,5431,6612,7.0222,0.1248,4
578,2252,910,0.7073,0.1619,2
157,5431,1651,3.0489,0.132,3
663,5918,1577,0.2816,0.1496,1
135,1909,6101,14.0416,0.1485,3
485,3874,4499,4.181,0.165,0
347,5515,2174,20.6733,0.1383,4
163,5515,7607,5.4494,0.1588,0
185,806,3237,9.3729,0.1492,2
336,69,1190,11.8676,0.1337,2
283,429,3951,3.773,0.1338,1
278,664,2863,1.6727,0.1433,1
450,1909,3228,6.3218,0.1355,4
70,5431,3237,5.5243,0.1376,1
622,6429,1924,0.5684,0.1817,4
592,806,7117,1.7799,0.1611,2
344,5515,3410,17.4638,0.1381,1
426,69,3237,10.617,0.1537,4
31,5431,5269,16.1886,0.1382,1
261,1909,6101,27.834,0.1467,0
75,5431,6101,19.1864,0.1486,1
112,5431,3149,15.2252,0.131,0
656,3244,1390,0.6045,0.1676,2
423,429,6101,5.6313,0.1743,3
40,1909,6359,9.4267,0.1652,0
328,429,20,5.2778,0.1613,3
233,429,2314,3.6754,0.1617,3
29,5431,4122,7.9195,0.1336,0
529,897,2972,0.5901,0.1983,2
1,5431,3237,18.919,0.1319,2
107,806,3411,6.0303,0.1728,4
640,2540,5760,0.5919,0.1478,3
664,3280,1147,0.4282,0.1074,0
302,5431,2174,13.7042,0.1566,1
241,2198,6612,4.028,0.1457,1
455,5431,6101,24.5457,0.1414,1
198,4628,3229,12.4978,0.1646,0
611,3280,1390,0.6121,0.1632,3
255,2198,4121,3.0028,0.1521,3
140,5515,7347,8.0691,0.1525,3
177,429,2042,3.4212,0.1149,4
358,3244,5700,0.8561,0.1705,0
56,5431,6101,30.2514,0.1493,4
273,69,1300,27.6426,0.1605,4
525,2405,5504,0.5031,0.1602,1
102,429,4134,6.5168,0.1468,1
599,5270,20,1.705,0.1622,1
8,4575,3237,4.8464,0.1413,4
274,5431,1642,10.5058,0.1426,4
549,5514,7055,1.0861,0.1243,1
418,2198,14,2.9399,0.1618,2
290,1909,6612,4.8387,0.1272,1
143,5515,620,9.1532,0.152,2
179,5515,1642,7.7168,0.1422,1
694,1924,7505,0.795,0.1897,0
321,2198,2314,4.3143,0.1407,1
666,7061,2314,0.5145,0.1368,0
269,5431,3237,14.5153,0.1423,2
182,5515,6612,12.5421,0.1291,0
96,5431,4122,4.3021,0.1378,3
106,1103,6101,3.2773,0.1593,0
85,5431,6359,6.0975,0.158,1
580,4415,2857,0.5111,0.1989,0
453,806,1651,7.3877,0.137,2
126,5431,6101,13.2517,0.148,3
137,5515,3229,11.527,0.1353,2
311,2198,6101,4.894,0.1525,0
538,4640,1651,0.401,0.1693,2
147,5431,6612,6.6962,0.123,2
462,429,7272,5.024,0.1595,4
420,429,2314,8.3854,0.1427,2
562,7509,3619,0.2593,0.1278,4
128,4575,3228,4.2878,0.1432,2
259,5515,1020,5.6424,0.1653,4
18,2198,6979,7.1512,0.1407,4
200,5431,3228,5.1635,0.1344,1
353,2198,3237,7.6315,0.1468,2
151,2198,910,9.3235,0.1485,4
9,5514,2727,4.0521,0.1468,2
158,4575,1190,3.8343,0.1574,1
279,5515,4840,4.2633,0.1354,0
136,2540,7330,9.6585,0.1631,0
59,806,4122,12.0415,0.13,3
461,69,7607,5.8354,0.1293,2
319,5431,2995,2.4644,0.1551,2
148,2198,6913,4.2981,0.1482,0
676,806,1059,5.2358,0.1859,0
644,2604,4817,0.7912,0.1583,4
396,429,910,5.2235,0.1399,2
325,1909,3237,15.1282,0.1463,4
360,429,1199,8.766,0.1524,2
462,2198,2154,5.2444,0.1574,4
620,664,6551,0.6822,0.1433,4
97,1909,3237,6.3663,0.1483,2
358,4628,1979,4.8726,0.1683,0
443,5515,6612,3.938,0.1445,1
126,1909,7402,9.3942,0.1496,3
2,5515,2356,6.2842,0.1487,1
333,429,6612,8.5484,0.1428,0
284,69,4840,9.0317,0.1354,4
600,4575,2315,0.7851,0.1883,1
475,2198,959,3.6339,0.1405,3
468,5431,3237,13.9574,0.1316,1
75,1909,5629,18.6321,0.1499,1
238,806,1222,15.3813,0.1565,3
105,5431,2129,14.0752,0.1481,4
469,3910,4973,1.0126,0.1534,2
260,5431,1059,8.4201,0.1454,1
635,4575,1390,0.646,0.1733,4
201,2198,2314,3.6894,0.1533,1
418,429,4134,3.1656,0.1523,2
161,5431,3451,1.169,0.1446,4
219,5431,221,3.6853,0.1278,0
524,69,6935,1.42,0.1844,0
269,5515,3229,14.1019,0.1429,2
428,1909,5128,2.0344,0.14,2
184,5431,4134,7.2883,0.14,0
573,252,3399,0.5293,0.1896,2
656,1909,5500,0.6057,0.1651,2
66,5021,27,0.9896,0.1576,1
283,2198,4121,3.2624,0.1352,1
569,908,1651,0.5482,0.1422,3
107,5270,4122,4.5304,0.1845,4
160,5270,6359,1.8592,0.1635,1
214,1909,2174,28.1871,0.1539,1
168,7061,4501,0.3247,0.1369,2
331,5431,1651,2.7439,0.1278,1
279,429,3228,5.4567,0.1341,0
458,2198,423,6.5693,0.1506,3
205,5431,3237,24.1363,0.1412,3
408,1909,2314,6.8198,0.1226,3
240,5515,6612,3.2508,0.1382,1
384,5515,967,2.9378,0.1451,2
187,2198,6612,8.5709,0.1581,0
491,69,1199,11.1813,0.1376,1
593,5271,4592,0.4471,0.1305,4
21,429,2314,8.1061,0.1402,0
676,2199,2096,4.7305,0.1877,0
197,5431,2356,11.488,0.1533,0
61,5515,3237,15.7661,0.1523,4
249,2198,4840,6.6685,0.1419,3
138,5515,6359,6.2531,0.1564,0
165,1909,7006,5.9811,0.1633,4
512,69,4122,2.3674,0.1434,4
0,5431,3237,13.1258,0.1618,0
613,69,6359,3.8308,0.1858,2
4,5515,4840,5.6148,0.1502,1
411,5431,1650,2.4608,0.1409,4
457,429,2456,3.5155,0.1426,1
27,2198,3916,6.3031,0.1815,0
652,6429,4560,0.5795,0.1191,0
566,806,4501,0.3634,0.1298,4
639,7126,6550,0.3315,0.1558,2
230,69,1577,10.4179,0.1438,4
341,806,6459,4.1938,0.1428,0
300,2198,1222,8.8143,0.1434,1
587,1402,6935,0.303,0.1876,3
268,5431,7607,8.7552,0.131,3
361,1909,2129,8.1523,0.1545,4
442,897,4817,0.9588,0.1663,0
162,69,4817,7.151,0.1533,0
195,429,20,8.5757,0.1626,0
281,5431,1734,8.5256,0.1387,1
251,69,2314,3.4864,0.1499,3
220,5515,4134,4.3862,0.1382,1
9,5431,4122,4.3415,0.1332,2
411,4575,4134,1.9949,0.1461,4
560,806,4134,0.8038,0.1519,2
229,5431,6359,4.5666,0.1537,3
96,5515,2314,5.2619,0.1367,3
44,4575,5128,1.2582,0.1445,1
178,1909,4636,2.2866,0.1427,3
254,5515,6612,3.8754,0.1316,2
470,4415,6101,1.2266,0.1844,2
23,2198,6612,8.6338,0.1369,2
87,806,20,3.7587,0.1461,0
340,4747,3228,0.7701,0.1525,2
410,429,6459,2.6538,0.1554,2
486,429,4609,3.2482,0.1106,2
478,429,3228,4.2325,0.1423,2
173,5431,7607,6.2356,0.1534,4
531,5515,5271,1.3726,0.1692,1
113,5431,6612,14.8581,0.1501,2
638,259,2943,0.4812,0.1463,2
221,5515,961,10.3746,0.1595,0
584,2604,6101,0.564,0.1595,2
673,7061,1222,1.2794,0.1601,2
694,3307,5135,0.8239,0.1775,0
316,5515,6101,3.3454,0.147,0
526,3947,1734,0.5748,0.1465,3
534,5002,3451,0.2591,0.1717,2
584,2008,7402,0.5135,0.1613,2
487,5515,702,5.1016,0.1498,0
132,69,6101,7.9556,0.1379,1
71,2198,3824,7.9694,0.146,3
404,5515,1651,2.9729,0.1219,0
168,4628,5376,0.9463,0.1327,2
447,429,3951,4.9892,0.1359,1
191,5431,6612,8.8508,0.1156,4
531,4575,5376,1.8299,0.1687,1
82,7061,3952,1.0396,0.1467,4
493,429,6979,4.2772,0.1426,1
16,5431,7347,7.3539,0.1659,3
78,1909,6612,5.5451,0.1415,0
391,1909,4840,5.3057,0.1283,1
52,5431,5268,5.6901,0.1512,3
176,69,910,10.5834,0.1331,0
278,4629,3805,1.6704,0.1451,1
273,2198,3008,29.3922,0.1577,4
366,5515,620,12.0268,0.1577,2
261,5431,5302,38.1399,0.1462,0
470,69,7402,1.1862,0.1864,2
571,69,1084,2.8709,0.1904,3
106,4575,2668,4.8716,0.1509,0
509,897,3952,0.6624,0.1434,3
443,2198,910,3.5125,0.1476,1
209,5431,3237,19.0056,0.1421,4
167,5431,3237,7.9587,0.138,0
327,4628,14,2.4321,0.1521,4
176,5431,6612,13.9393,0.1303,0
343,429,2042,4.2519,0.145,3
371,5431,4120,4.1095,0.1541,3
306,69,3237,16.0093,0.1383,3
464,1902,6703,1.1945,0.1426,4
232,5515,5268,3.2364,0.1358,2
256,5431,6209,6.1803,0.133,4
623,4575,6612,2.37,0.1447,3
467,69,1642,20.1225,0.1365,1
180,5431,3229,10.6115,0.1433,1
226,5431,20,5.664,0.136,0
270,1909,6612,18.0568,0.1393,0
386,1909,1642,8.1922,0.1603,0
214,5431,3008,35.569,0.1516,1
193,5431,6612,9.7562,0.1407,3
103,2198,4840,5.5349,0.1457,1
338,5431,6612,3.4022,0.1345,4
67,69,1642,10.2118,0.1276,0
551,1909,4134,1.4051,0.1512,2
203,5431,6612,7.1176,0.1364,3
146,429,6612,15.785,0.1413,0
137,5431,3237,15.2124,0.1347,2
46,5431,221,5.0773,0.1542,0
596,790,983,0.3976,0.1524,1
235,2198,5376,2.8802,0.1378,3
600,1902,2160,0.6351,0.1894,1
466,5515,6612,5.2408,0.1538,2
348,4575,2915,5.1477,0.1638,0
395,806,6459,2.226,0.1366,2
403,806,4134,2.753,0.137,4
270,5515,3237,16.2825,0.144,0
463,5431,7402,21.4153,0.1517,2
323,2198,2727,5.1044,0.1375,1
359,5515,7402,12.9197,0.1506,3
281,69,2042,8.5085,0.141,1
414,5515,5760,0.8628,0.1549,0
437,5431,4121,2.5204,0.1449,3
376,1909,5268,5.8058,0.1278,1
159,1909,910,8.1932,0.1302,0
377,429,6459,4.7763,0.1253,4
119,429,4122,5.1491,0.1504,0
185,5515,6612,9.3745,0.1443,2
95,429,6640,2.2229,0.1483,0
31,5515,1222,16.478,0.1382,1
243,4629,20,0.9196,0.1622,1
369,5515,3228,3.9901,0.1538,0
393,5431,4122,5.4151,0.1505,2
315,5515,6612,13.031,0.1308,1
334,5431,6612,8.7302,0.1389,2
376,5515,6612,6.0296,0.1257,1
301,5270,248,1.7667,0.1629,1
70,5515,6612,6.3076,0.1331,1
551,1103,6101,1.0008,0.1531,2
330,5515,4122,3.9167,0.1505,4
433,4628,4501,2.6405,0.155,1
394,5431,959,1.9334,0.1326,4
183,5515,6459,4.3134,0.1306,4
148,429,3227,5.5167,0.1454,0
35,1909,3952,21.3481,0.1488,2
2,5431,1662,6.9075,0.1484,1
325,5431,3229,14.5201,0.1469,4
22,2198,6101,5.8565,0.1598,1
239,2198,4501,1.0434,0.1451,2
384,4575,6703,3.244,0.1412,2
405,429,910,9.5624,0.1377,1
403,5515,4501,2.9878,0.1272,4
360,5431,7117,7.8626,0.1695,2
627,1244,2036,0.7003,0.1922,4
318,5431,6359,19.9236,0.1501,1
7,5515,2727,4.6193,0.1523,1
633,806,7126,0.5868,0.14,1
678,2246,7179,0.3846,0.1353,2
383,2198,20,3.9175,0.1326,2
306,5431,4122,25.7598,0.138,3
465,5270,3954,1.9792,0.1417,4
206,429,3228,6.3835,0.1165,3
675,3874,617,1.0313,0.163,4
47,429,6612,3.5474,0.1339,0
144,429,2727,1.2141,0.1334,0
417,4628,7402,6.9687,0.1714,3
274,69,1199,5.2458,0.1443,4
329,1909,5500,1.7186,0.1881,4
45,5431,4817,7.0273,0.1553,1
338,5515,6703,3.6693,0.1315,4
329,5514,6044,1.4607,0.1893,4
207,5431,7117,3.5199,0.1389,2
380,806,1116,0.7597,0.1451,2
6,1909,7402,13.4502,0.1495,0
39,69,3237,16.6609,0.1434,2
612,69,2720,3.0964,0.1578,4
494,179,4592,0.456,0.109,4
290,69,6101,5.6074,0.1268,1
27,5431,5257,8.2851,0.1683,0
200,806,6459,4.4669,0.1363,1
122,806,959,2.0527,0.1502,1
181,5515,4134,3.8041,0.1316,3
188,2198,4203,9.2321,0.1389,3
254,5431,6703,4.6804,0.1311,2
20,1909,7347,9.9565,0.1455,1
248,806,2314,5.3317,0.1578,0
131,5431,4122,25.058,0.1466,0
628,5434,4817,0.7083,0.1617,0
569,806,4501,0.795,0.1411,3
369,1909,6459,3.7038,0.156,0
695,859,6935,0.2511,0.1959,4
266,429,4122,7.1593,0.138,4
696,2853,6326,0.4094,0.1557,1
