herb,positive_target,negative_target,positive_score,negative_score,fold
73,69,6128,4.9022,0.1619,1
340,4750,620,0.5594,0.1559,1
284,806,35,7.8561,0.1386,4
365,2198,1190,5.1603,0.1525,1
408,4575,4840,5.4998,0.1281,2
457,1909,19,2.7553,0.1628,3
375,806,3237,4.5709,0.1493,1
98,806,6612,6.5498,0.1478,0
56,5515,3008,20.6064,0.1528,0
213,5270,6359,1.4694,0.1696,1
157,1902,4840,1.4322,0.1433,4
318,5431,6359,19.9236,0.1501,3
73,1909,6359,6.5629,0.1599,1
292,5431,7117,6.0863,0.151,0
185,4575,35,7.7942,0.1493,1
396,806,35,5.0957,0.1418,0
92,806,3155,2.4936,0.1518,1
237,5515,35,8.7704,0.1419,0
41,2198,4840,6.1199,0.1556,1
68,5021,87,1.6963,0.1618,1
365,4575,2604,3.8673,0.1568,1
177,5514,644,2.5331,0.1247,0
466,5431,4134,6.3155,0.153,3
206,429,3228,6.3835,0.1165,4
315,5515,6612,13.031,0.1308,0
249,5515,910,5.1133,0.1434,3
28,5514,6359,2.9085,0.1583,4
120,2198,6388,12.0364,0.1589,1
269,1909,5269,13.9098,0.1467,3
42,5270,910,1.8082,0.1484,3
474,5514,1651,1.6519,0.1512,3
407,2540,6459,2.342,0.1356,3
405,1909,1264,6.8912,0.1416,2
290,2540,4840,4.0899,0.1286,0
91,5431,2174,21.7025,0.1344,4
270,2198,1264,15.31,0.1463,1
215,1909,6979,6.4147,0.1611,0
339,5259,4840,0.749,0.1486,4
173,1909,901,4.9771,0.1566,1
217,5431,1199,4.3794,0.133,2
150,4575,1222,6.4738,0.1444,3
143,2198,4001,7.8726,0.1563,1
138,5431,4018,5.9712,0.1577,4
296,252,910,0.8367,0.1482,1
180,5270,6552,6.4583,0.1512,2
327,4575,27,1.5209,0.163,3
7,5514,20,3.5803,0.1538,1
393,4575,3343,3.663,0.1669,4
145,5431,4817,7.6206,0.1616,4
330,5515,4122,3.9167,0.1505,4
241,429,4134,4.4713,0.1449,3
153,5431,6101,22.0665,0.1398,1
281,5431,1734,8.5256,0.1387,3
90,2198,372,9.4649,0.155,1
445,69,910,10.4213,0.1427,0
195,429,20,8.5757,0.1626,0
283,429,3951,3.773,0.1338,4
38,69,5500,6.5646,0.1354,1
447,429,3951,4.9892,0.1359,3
77,4575,5500,6.6378,0.1517,0
124,1909,3237,2.557,0.1477,2
426,69,3237,10.617,0.1537,3
334,806,6209,7.0011,0.1415,0
24,1103,256,4.8032,0.1634,0
131,5515,1222,21.1375,0.157,1
425,5515,702,3.3771,0.1597,0
6,806,7347,9.7551,0.1526,2
42,69,4134,2.5674,0.1445,3
2,5515,2356,6.2842,0.1487,1
343,429,2042,4.2519,0.145,3
290,1909,6612,4.8387,0.1272,0
147,5431,6612,6.6962,0.123,4
411,4415,910,1.5877,0.15,1
464,1902,6703,1.1945,0.1426,4
157,1103,4134,1.5678,0.141,4
216,69,2727,3.4101,0.135,2
95,4575,1651,2.0997,0.1566,1
406,806,6459,3.6587,0.1298,3
378,5431,4501,1.462,0.1567,1
459,69,910,5.3775,0.1559,3
405,5515,3229,7.9481,0.1401,2
403,5514,4840,2.2838,0.1392,3
97,69,674,5.8245,0.1486,0
22,4415,1190,4.0629,0.1626,3
436,5431,6101,7.5125,0.1519,3
220,5431,910,3.345,0.142,0
492,2198,620,7.1717,0.1507,0
90,5431,6359,11.049,0.1528,1
258,2198,1642,3.2548,0.1334,3
97,2198,1222,5.5894,0.1529,0
251,4415,2389,1.9283,0.1527,4
262,5431,3237,3.8078,0.1386,4
469,5434,4122,0.9442,0.1587,3
344,5081,388,12.1721,0.1467,0
391,5515,910,5.1521,0.1296,0
392,1244,6359,1.4968,0.1687,4
464,5515,1569,1.4369,0.1376,4
282,4415,3229,4.6798,0.137,4
175,806,894,8.7851,0.1471,2
212,1909,355,2.6129,0.1512,1
474,4628,20,3.3116,0.1495,3
675,5434,4338,0.8251,0.1652,2
462,2198,2154,5.2444,0.1574,4
477,4575,35,8.6151,0.1577,4
372,429,6703,4.2613,0.1394,3
451,2540,1190,2.6943,0.1619,0
85,429,4499,4.6821,0.1639,1
87,429,7502,3.5468,0.157,2
201,4575,4122,3.1762,0.1545,3
209,5431,3237,19.0056,0.1421,3
188,429,7104,11.3137,0.1388,1
271,5515,6459,4.2566,0.1409,2
422,5515,3228,5.5645,0.128,4
253,5431,1264,5.1827,0.1396,3
222,429,4840,13.6244,0.1528,1
237,69,4122,7.6171,0.1432,0
370,429,4134,5.1068,0.1369,1
92,5515,7075,2.6609,0.1439,1
345,5515,20,3.2697,0.1404,3
192,2198,2439,11.6723,0.1597,3
209,69,1222,14.8501,0.1464,3
55,2540,35,10.34,0.1364,4
401,5515,910,2.6988,0.1382,3
105,69,35,11.2996,0.1494,3
392,4747,7402,1.3247,0.1694,4
348,2540,3404,4.048,0.1696,4
356,806,4122,4.7026,0.1315,4
177,1103,7083,2.6817,0.1231,0
35,69,5629,16.8466,0.1551,4
187,429,910,8.2262,0.1615,4
340,4747,3228,0.7701,0.1525,1
250,5431,6359,4.1988,0.1596,0
56,1909,1190,23.3708,0.1519,0
100,4415,910,2.9458,0.14,1
234,806,1833,12.0539,0.1578,2
106,5270,6128,2.308,0.1655,4
144,7061,399,1.1015,0.1376,3
246,5431,4122,15.0174,0.1299,0
71,5515,6062,7.6342,0.1562,0
448,5431,6612,8.1107,0.1435,0
488,1909,1979,2.9601,0.1617,3
292,69,4051,5.5453,0.1566,0
583,664,2331,1.1087,0.1748,3
343,2198,3344,3.1682,0.1585,3
101,5515,3228,5.6254,0.144,3
269,5431,3237,14.5153,0.1423,3
625,429,6612,1.3806,0.1393,2
52,2198,6612,5.7596,0.1488,3
458,1909,3237,5.6675,0.1538,0
452,2198,6359,5.7882,0.1615,1
174,806,1651,3.2157,0.114,0
309,1909,7402,6.3916,0.1532,1
252,806,3237,5.9212,0.1383,3
34,5515,3145,9.1928,0.1427,1
241,4575,910,3.3135,0.1488,3
120,69,4817,14.7435,0.1539,1
375,5514,35,4.5699,0.1494,1
80,69,27,6.6007,0.163,4
444,69,6101,2.4495,0.1508,3
308,4575,6209,4.9814,0.1444,4
455,1909,3237,17.3058,0.1417,2
474,2540,3727,2.2381,0.1508,3
485,657,3007,2.6201,0.1733,1
408,69,6612,6.0181,0.1268,2
12,4575,5268,4.897,0.1423,3
280,806,6612,7.1638,0.1357,4
342,5431,3229,12.2091,0.134,4
235,4628,1651,2.2978,0.1397,3
29,1909,6612,7.3693,0.1382,3
457,2198,5135,3.504,0.1493,3
460,5431,3041,3.0018,0.1493,3
478,1909,1199,3.2575,0.1462,1
690,7061,4840,0.8664,0.1313,0
644,2604,4817,0.7912,0.1583,2
4,1909,910,4.8969,0.1518,0
383,429,3237,3.0313,0.1388,4
268,806,4018,6.0731,0.1375,0
49,5515,4817,11.325,0.1412,1
369,806,4730,3.6292,0.1561,1
248,806,2314,5.3317,0.1578,4
116,69,1264,7.4468,0.1557,0
213,3259,7117,1.2337,0.1713,1
336,69,1190,11.8676,0.1337,2
176,5431,6612,13.9393,0.1303,2
260,429,2356,7.3828,0.1505,2
250,1909,5500,4.6994,0.1553,0
373,4575,6351,4.9379,0.1584,1
162,5515,4241,7.123,0.1537,4
147,4575,3237,5.7624,0.1272,4
188,2198,4203,9.2321,0.1389,1
226,5515,1190,4.0879,0.1403,4
31,806,3008,15.2812,0.1422,3
489,1909,20,3.2156,0.1466,2
41,4575,910,5.3315,0.1572,1
480,429,1642,6.6825,0.1376,4
109,69,910,4.1122,0.1546,2
144,664,983,0.715,0.1383,3
130,69,3237,9.9898,0.14,4
255,4628,666,2.0607,0.1582,0
213,897,5500,1.6849,0.1651,1
406,2198,3917,5.0822,0.1259,3
139,5515,910,11.3341,0.1473,2
130,2540,35,8.9748,0.1401,4
434,5515,7117,4.9374,0.1294,4
295,429,2249,5.8909,0.155,0
453,5515,5268,6.6753,0.1496,3
30,5514,4134,2.1419,0.1515,1
60,429,1199,4.1335,0.1289,1
461,69,7607,5.8354,0.1293,1
337,1909,35,10.2995,0.1359,0
119,5081,4840,3.7989,0.1576,4
429,2540,5629,12.8276,0.145,3
228,2198,1264,11.7535,0.146,3
235,2198,5376,2.8802,0.1378,3
247,5514,1222,7.7281,0.1377,4
21,4628,3952,5.0599,0.156,2
407,5431,6209,3.0204,0.1321,3
64,2199,644,1.2827,0.1589,3
131,5431,4122,25.058,0.1466,1
392,1243,6101,1.6039,0.1676,4
2,5431,1662,6.9075,0.1484,1
324,1909,6209,5.7829,0.1514,2
436,806,4817,3.4114,0.155,3
361,69,4013,7.9034,0.1597,3
252,5515,5375,5.4556,0.1385,3
131,2198,3008,21.1294,0.1615,1
276,4575,5268,4.4038,0.1451,4
228,5431,3237,11.9929,0.1438,3
171,5431,6101,14.1972,0.144,3
416,5515,7117,6.688,0.1707,1
235,5021,1074,1.5141,0.147,3
420,1909,4122,6.9196,0.1439,4
425,806,7117,3.377,0.1598,0
136,2540,7330,9.6585,0.1631,4
71,2198,3824,7.9694,0.146,0
374,5431,1642,8.4826,0.1352,2
437,806,6703,1.8858,0.1462,0
338,1909,910,3.034,0.1374,1
288,5515,5648,10.3113,0.1662,3
467,5515,6906,17.4705,0.1373,3
493,2198,3947,2.867,0.1439,1
432,1902,620,2.7544,0.1389,1
510,4415,1222,1.487,0.1528,2
4,429,6209,5.1432,0.1514,0
342,4415,3008,6.547,0.1415,4
299,429,3951,4.89,0.1397,2
435,5515,4613,15.5234,0.1719,0
481,5431,4121,3.3905,0.1415,0
233,2198,14,3.5653,0.162,1
382,1103,4018,2.5398,0.1439,4
414,2198,3451,0.7546,0.1632,4
197,2198,3283,8.9053,0.1712,1
236,1909,6612,6.882,0.1293,3
300,2198,1222,8.8143,0.1434,3
323,5431,2833,3.8627,0.1524,2
297,69,4817,10.2574,0.1392,2
490,5515,4817,22.614,0.1441,1
409,69,6612,12.8801,0.1581,2
387,1909,5268,2.6134,0.1319,3
404,429,4121,2.6694,0.1257,3
39,69,3237,16.6609,0.1434,2
257,4575,2210,5.1055,0.1576,2
19,1902,3719,4.675,0.1672,3
230,5431,6101,17.6973,0.1426,0
310,5431,6101,6.089,0.1407,3
154,1909,113,4.5418,0.1648,3
35,2540,3343,16.9555,0.1496,4
255,429,4501,3.5383,0.149,0
353,806,1264,6.3255,0.1491,0
152,5515,35,5.0415,0.1425,3
456,429,35,13.0418,0.1557,1
157,5431,1651,3.0489,0.132,4
346,5431,6612,10.8166,0.1299,2
323,5515,5337,4.027,0.1515,2
188,1909,4667,7.0908,0.1411,1
105,5515,3229,10.962,0.15,3
78,2540,3237,4.0915,0.1463,0
262,5514,910,3.8996,0.1369,4
47,2198,3237,3.2634,0.1385,3
194,429,6612,3.7986,0.1553,1
113,1909,209,15.2264,0.1383,4
510,1909,910,2.3107,0.1464,2
171,5515,6388,7.456,0.1517,3
394,5515,2727,2.0561,0.126,0
278,7126,2860,0.9259,0.1486,4
269,5515,3229,14.1019,0.1429,3
22,69,4817,3.3616,0.1631,3
139,5431,7117,9.7716,0.1494,2
150,429,3237,6.991,0.1401,3
29,806,5268,6.1925,0.1405,3
410,1909,6460,2.371,0.1613,0
404,2198,3227,2.8201,0.1257,3
153,1909,7402,18.505,0.1413,1
30,4575,4612,1.7885,0.1548,1
8,5515,6612,5.2467,0.1367,4
32,5515,6612,8.0949,0.1332,3
185,1909,7117,7.7369,0.1495,1
334,5270,3237,2.8623,0.1437,0
193,806,910,5.9914,0.1437,2
231,5515,3952,3.7321,0.1436,3
192,5431,4122,12.5702,0.1515,3
340,6209,4730,0.5855,0.1548,1
437,5431,4121,2.5204,0.1449,0
284,1909,910,8.3417,0.1368,4
58,5431,6209,6.4232,0.1259,4
448,1909,4840,8.0792,0.145,0
43,5431,6612,8.1277,0.1348,0
160,1623,1300,1.0928,0.1692,2
314,429,4817,6.0319,0.1548,2
379,2540,6209,2.2864,0.1508,1
295,178,959,0.5714,0.1619,0
345,69,4840,3.2495,0.1407,3
137,5515,3229,11.527,0.1353,3
50,5515,5302,5.4233,0.1595,4
58,1909,1642,6.3092,0.1294,4
164,5515,2604,4.5766,0.1601,2
512,1242,3954,1.5611,0.1518,2
351,2540,6700,17.7225,0.1485,1
280,1103,3237,4.6128,0.1403,4
33,4575,1264,8.8486,0.1408,3
137,1909,3008,10.7871,0.1429,3
460,1909,4134,3.421,0.1472,3
304,5431,20,6.1167,0.1462,1
119,2198,2389,4.9639,0.1519,4
12,5431,6612,4.9258,0.14,3
194,5515,5268,3.2795,0.1578,1
215,2198,4817,6.7532,0.1586,0
479,2198,5337,2.2506,0.1442,4
301,1623,4622,0.8146,0.1679,2
258,806,1199,2.3487,0.135,3
530,5089,1199,0.622,0.1643,3
147,1909,5500,5.747,0.1278,4
350,2198,3229,6.607,0.1424,3
0,5431,3237,13.1258,0.1618,4
151,806,3237,8.0301,0.1503,3
428,69,252,1.4441,0.1448,0
637,4068,95,0.5873,0.1748,2
349,1909,4817,14.4966,0.1341,4
652,5021,4592,0.818,0.118,3
86,7061,1041,1.9342,0.1332,0
248,429,2389,4.8184,0.1607,4
413,4415,608,2.1179,0.1392,2
143,5515,7607,9.1532,0.152,1
85,5515,1476,5.3671,0.1626,1
384,5515,967,2.9378,0.1451,4
486,1909,399,2.9473,0.1132,3
367,69,4840,2.0915,0.1477,0
376,1909,5268,5.8058,0.1278,2
420,4575,3145,6.5719,0.1444,4
369,5431,620,3.5176,0.1572,1
124,4575,2995,2.6315,0.1462,2
66,5021,27,0.9896,0.1576,2
376,5431,3237,4.6069,0.13,2
209,2540,3008,13.0415,0.1507,3
330,806,1390,3.0239,0.1563,4
395,1902,620,1.9128,0.1377,0
414,5515,5760,0.8628,0.1549,4
202,5514,2389,5.1048,0.1501,0
55,1909,910,12.4733,0.1346,4
20,5515,4407,8.3908,0.1533,1
612,4415,1190,2.418,0.163,2
91,5515,4122,23.264,0.1272,4
302,5431,2174,13.7042,0.1566,3
324,69,3237,5.4595,0.1537,2
95,5514,5257,1.6608,0.1568,1
21,429,2314,8.1061,0.1402,2
74,6428,4539,2.3287,0.1454,4
45,1909,6101,7.4662,0.1522,3
124,5515,5271,3.3151,0.135,2
32,429,1642,6.3773,0.1362,3
428,2540,4130,1.5445,0.1446,0
20,5431,2419,7.399,0.1535,1
315,4575,1222,9.3379,0.1394,0
43,806,720,6.1308,0.1433,0
170,4575,7118,5.9002,0.1615,2
530,6170,4122,0.7744,0.1599,3
86,1650,5257,1.862,0.1411,0
220,5515,4134,4.3862,0.1382,0
46,5431,221,5.0773,0.1542,0
94,5515,2814,11.1329,0.1512,3
10,4575,6612,7.836,0.1363,1
101,806,1642,5.0277,0.1461,3
23,1909,3237,6.1899,0.1415,1
128,5081,1642,3.0898,0.1454,4
403,2198,3947,2.5453,0.1389,3
471,5515,2727,3.483,0.1342,3
120,1909,1190,15.0165,0.1535,1
315,2198,3229,11.8574,0.1359,0
66,4414,4619,0.5629,0.1687,2
173,806,7117,5.5684,0.1548,1
343,5431,6390,3.7128,0.1495,3
203,5515,1199,6.7567,0.1368,2
97,4575,2459,5.7302,0.151,0
261,69,1190,25.6634,0.1493,1
282,6426,1222,2.8748,0.1406,4
65,1909,6955,5.8524,0.1503,2
487,2198,6703,5.4385,0.149,4
302,1909,5269,15.0629,0.15,3
259,1909,5472,3.8051,0.1688,1
19,5515,6568,9.5987,0.1595,3
359,1909,6101,13.3147,0.1489,1
447,5515,294,3.825,0.1473,3
81,5431,4134,2.6618,0.136,1
387,5515,4840,2.853,0.1312,3
122,5431,2727,2.2709,0.1493,1
435,5431,4394,20.488,0.1621,0
220,2198,983,3.6537,0.1416,0
335,2198,4817,7.1855,0.1443,0
432,5431,4840,2.9542,0.1381,1
425,429,6459,5.0543,0.1484,0
195,5515,7681,3.7779,0.1706,0
370,5515,910,4.3014,0.1407,1
239,2199,1651,1.0057,0.1462,4
447,2198,6612,4.9121,0.146,3
307,69,4263,2.1826,0.1397,0
173,5431,7607,6.2356,0.1534,1
311,4415,2604,3.6527,0.1595,2
420,5515,35,6.9461,0.1432,4
395,4575,6612,1.7932,0.1381,0
456,5431,1199,14.2234,0.15,1
308,429,6612,5.0009,0.1417,4
178,4575,959,1.696,0.145,2
5,69,6101,3.8868,0.1597,3
259,5431,2646,4.7301,0.1673,1
406,429,4122,6.7488,0.1189,3
396,5515,3237,5.0998,0.1417,0
174,5431,5268,2.8947,0.1245,0
401,5431,5268,3.3373,0.1376,3
46,5515,5405,4.552,0.1704,0
239,5081,4121,0.791,0.1507,4
599,3874,693,0.7263,0.1684,2
321,2198,2314,4.3143,0.1407,1
312,1909,6359,4.337,0.152,4
52,5515,7117,4.1931,0.1542,3
341,429,1642,3.9599,0.143,0
135,69,4122,10.4653,0.1508,2
512,69,4122,2.3674,0.1434,2
418,2198,14,2.9399,0.1618,3
360,5515,901,6.157,0.1714,0
66,174,4620,0.6729,0.1676,2
90,429,3952,10.2505,0.1549,1
173,4575,5500,4.2782,0.1568,1
297,5515,6552,9.9175,0.1406,2
551,69,5257,0.9725,0.1602,4
430,2198,6239,4.8267,0.159,1
286,69,1264,9.1225,0.1339,0
341,5431,3228,5.1668,0.1408,0
445,5515,4840,10.6806,0.1412,0
172,2198,4840,7.8502,0.1568,1
277,4575,620,2.6795,0.1398,1
473,4575,6209,5.0903,0.1509,2
73,5431,2668,8.1436,0.1477,1
25,5515,6359,16.1989,0.1505,0
272,5515,6101,4.8132,0.1688,3
403,806,4134,2.753,0.137,3
285,4575,720,9.2686,0.1224,1
263,5431,3149,8.6478,0.1337,2
363,1909,6359,28.4916,0.165,4
478,2198,4134,3.4103,0.1462,1
309,4575,1190,5.9695,0.1542,1
151,429,6612,9.4817,0.1454,3
121,69,7402,6.866,0.1448,3
254,5431,6703,4.6804,0.1311,1
362,5514,5629,7.0118,0.1656,4
119,429,4122,5.1491,0.1504,4
343,1909,163,3.4222,0.1547,3
42,4415,6612,1.9764,0.1453,3
249,2198,4840,6.6685,0.1419,3
22,4575,7402,4.2255,0.1616,3
44,5515,6209,1.222,0.1454,2
272,1909,4120,5.0095,0.1644,3
20,2540,2331,8.217,0.1533,1
512,2540,3917,2.2772,0.1518,2
215,429,7347,6.8801,0.158,0
184,5431,4134,7.2883,0.14,0
191,69,720,6.7967,0.123,2
67,4415,2891,7.2137,0.1403,0
612,1242,4817,1.9406,0.1634,2
216,4575,5337,2.6262,0.1484,2
24,2198,3941,5.6402,0.1601,0
308,2198,910,4.6798,0.1448,4
153,806,2604,14.2534,0.1462,1
280,5431,4840,5.8363,0.1371,4
454,2198,158,3.6577,0.1504,1
142,1909,4134,3.5017,0.1331,1
468,5515,1642,15.0604,0.1289,3
289,5514,620,5.0537,0.1423,3
310,5515,7402,5.8754,0.1422,3
625,5515,4134,1.4537,0.1385,2
475,2198,959,3.6339,0.1405,2
164,806,7402,5.7533,0.1547,2
451,2198,6906,2.4167,0.162,0
530,6169,2314,0.9274,0.1586,3
345,5431,4134,5.844,0.1384,3
332,5514,3200,10.2406,0.17,1
266,429,4122,7.1593,0.138,1
197,5431,2356,11.488,0.1533,1
96,5515,2314,5.2619,0.1367,2
409,2540,1190,10.4289,0.1596,2
428,1909,4121,2.0344,0.14,0
256,806,620,4.5836,0.1377,2
264,2198,729,2.6631,0.1658,1
113,69,35,10.2503,0.1553,4
549,1902,7054,0.7762,0.1279,2
123,5514,910,4.367,0.1438,1
236,5431,910,6.2387,0.132,3
303,2198,2088,1.3551,0.1611,4
410,4415,620,2.3898,0.1566,0
410,5515,4730,2.4377,0.1555,0
203,5431,6612,7.1176,0.1364,2
267,5515,3237,9.4248,0.1427,0
443,429,1264,3.2598,0.1518,0
395,5431,3228,2.2517,0.1347,0
348,4575,2915,5.1477,0.1638,4
373,5431,256,4.3014,0.1595,1
159,5515,35,7.8862,0.1319,2
365,4415,6388,3.737,0.1579,1
136,1909,2179,9.0992,0.1641,4
314,5431,6101,7.2202,0.1517,2
276,5515,3404,5.788,0.1413,4
261,5431,5302,38.1399,0.1462,1
236,69,4840,6.3739,0.1307,3
146,5431,3237,11.4079,0.1461,2
241,5515,4840,3.3386,0.1473,3
288,1909,987,13.0211,0.1638,3
364,5515,6935,1.9283,0.1373,2
44,4575,5128,1.2582,0.1445,2
315,429,3237,12.0562,0.1353,0
454,5515,2863,4.2372,0.1478,1
419,1909,27,19.6,0.1659,4
388,1650,3178,0.7615,0.145,1
230,806,6906,6.5912,0.1452,0
408,1909,2314,6.8198,0.1226,2
272,4575,6359,4.2219,0.1714,3
418,4415,27,2.4144,0.1733,3
549,3911,7050,1.1693,0.1229,2
465,5514,3917,1.7324,0.1418,2
207,5431,7117,3.5199,0.1389,4
64,5270,4018,1.1873,0.1591,3
344,5431,3237,15.4209,0.1415,0
85,806,6239,6.8409,0.1548,1
135,5431,6612,15.1291,0.1455,2
264,806,6101,2.4424,0.1665,1
255,5515,702,2.2981,0.1542,0
253,5515,6612,6.4471,0.1329,3
392,2198,5500,3.6047,0.1643,4
492,5515,6612,5.6348,0.1528,0
16,1103,5257,3.5811,0.1732,2
363,5515,2129,22.3077,0.1746,4
279,5515,4840,4.2633,0.1354,0
690,2540,2088,0.7859,0.1318,0
120,5515,7402,15.3975,0.1525,1
324,2198,910,5.7744,0.1518,2
420,2198,3237,7.2725,0.1431,4
349,5431,6101,17.3487,0.1314,4
456,2198,3229,12.8575,0.1562,1
123,806,3228,4.2809,0.1452,1
23,2198,6612,8.6338,0.1369,1
182,5431,4122,16.4479,0.1271,1
279,2198,6459,3.7362,0.1359,0
171,2540,4817,9.3563,0.1469,3
181,5081,3237,3.4884,0.1369,0
279,4628,910,3.1784,0.1368,0
227,5431,4892,9.2225,0.1474,2
14,5431,910,5.745,0.1385,1
383,5515,6612,3.0851,0.1342,4
336,5515,6359,10.6084,0.1441,2
20,2198,2490,9.0037,0.1492,1
286,5431,1199,12.5201,0.1254,0
234,1909,17,11.2491,0.1579,2
491,1909,5118,8.7692,0.1443,4
294,69,6101,4.6853,0.1323,2
373,806,87,5.1323,0.1578,1
350,806,3237,7.7833,0.1417,3
167,5431,3237,7.9587,0.138,1
156,2198,3227,4.4236,0.1495,4
330,429,5500,3.8921,0.154,4
479,5431,5188,2.3654,0.1413,4
197,1909,3266,10.1143,0.1637,1
171,1909,7402,10.3104,0.1455,3
167,5515,4122,7.3677,0.1414,1
334,897,35,1.841,0.1438,0
435,69,3246,18.0679,0.1682,0
261,2540,4817,21.4515,0.1497,1
81,806,5268,2.4225,0.139,1
249,806,3237,3.9029,0.1452,3
23,69,35,5.536,0.1416,1
75,2540,1190,17.0965,0.1512,3
438,429,4130,3.0759,0.1654,1
247,1909,5269,9.1516,0.1377,4
95,429,6640,2.2229,0.1483,1
491,69,1199,11.1813,0.1376,4
86,664,1020,1.5177,0.1459,0
207,4415,901,2.8258,0.1405,4
1,2540,2174,14.37,0.142,2
365,69,6101,5.5555,0.1499,1
408,5515,2389,6.5028,0.1249,2
416,5431,910,8.4383,0.1682,1
89,174,1199,1.4811,0.1379,1
281,2540,35,8.2489,0.151,3
399,806,1979,6.4257,0.1562,1
98,2849,35,2.9222,0.153,0
386,806,7117,7.3229,0.1692,1
116,1909,1642,9.8304,0.1483,0
289,806,910,6.9055,0.1393,3
128,5515,6209,4.3549,0.1414,4
41,5431,6612,6.4633,0.1539,1
179,5515,1642,7.7168,0.1422,0
644,7126,4636,0.5866,0.1744,2
292,1909,4001,6.0311,0.1538,0
248,5515,6295,4.4018,0.1612,4
18,429,5135,6.7393,0.1504,0
197,4575,6938,9.1073,0.164,1
379,69,4840,2.4181,0.1496,1
154,429,3142,7.501,0.1518,3
132,5431,1190,6.4753,0.1403,3
301,1650,5629,0.9639,0.1645,2
59,5431,3952,10.3378,0.1435,2
460,5515,1651,4.0353,0.1377,3
312,429,5629,3.8702,0.157,4
203,2540,910,6.0933,0.1393,2
38,2198,35,7.469,0.1349,1
180,429,3237,11.33,0.1427,2
300,4575,3008,5.8571,0.1476,3
443,4575,3237,3.5018,0.1494,0
202,1909,3237,4.6886,0.1506,0
239,4575,5376,0.9925,0.1488,4
191,5515,5269,5.984,0.1232,2
296,897,6612,1.1368,0.1451,1
240,1909,5268,2.866,0.1404,2
335,1909,7402,9.6011,0.1431,0
250,4575,674,2.8565,0.1743,0
59,806,4122,12.0415,0.13,2
58,5515,1199,5.448,0.1309,4
226,5431,20,5.664,0.136,4
210,69,2389,6.048,0.1374,3
307,2198,959,5.0514,0.1359,0
8,5270,1264,3.5626,0.1435,4
291,5270,6066,2.1392,0.1585,4
178,1909,4636,2.2866,0.1427,2
492,429,1642,9.5067,0.1497,0
151,1909,1222,7.2836,0.1549,3
446,4628,4840,5.4936,0.1542,4
344,2198,1642,15.6507,0.1413,0
339,897,910,0.7158,0.1501,4
393,1909,4018,4.7335,0.1661,4
123,69,3237,4.018,0.1456,1
67,5515,248,8.3314,0.1362,0
420,429,2314,8.3854,0.1427,4
109,4415,35,3.6087,0.1567,2
103,4575,6209,3.268,0.1468,0
193,5431,6612,9.7562,0.1407,2
652,172,991,0.5623,0.1227,3
488,69,6359,2.801,0.1623,3
34,806,35,9.2393,0.1415,1
102,5515,6101,3.4375,0.1488,0
160,4161,4817,1.1215,0.1651,2
8,4575,3237,4.8464,0.1413,4
283,2198,4121,3.2624,0.1352,4
410,429,6459,2.6538,0.1554,0
216,1909,959,3.2567,0.1421,2
231,2198,4001,3.8032,0.1372,3
370,2198,6209,4.3263,0.1403,1
326,4575,3411,3.0439,0.1597,3
126,5515,5257,6.7864,0.1548,4
150,806,3145,6.8058,0.1413,3
180,4575,3149,6.5224,0.1481,2
264,5431,1390,2.7018,0.1638,1
673,4575,3237,2.713,0.1554,0
189,5515,4001,5.7587,0.1571,2
215,806,2174,6.5112,0.1594,0
32,4575,620,6.052,0.1371,3
81,4575,6209,2.1851,0.1393,1
154,5431,2371,4.7475,0.1596,3
372,2198,6612,3.9374,0.1398,3
262,1902,7117,3.3746,0.1389,4
237,5431,6612,10.2915,0.1371,0
690,1103,6612,0.9028,0.1299,0
372,806,6209,3.2037,0.1424,3
280,1902,35,4.1848,0.1404,4
142,5431,4840,3.1962,0.1352,1
273,1909,5683,25.6695,0.1672,4
467,5431,6101,26.0278,0.1349,3
44,429,2995,1.1333,0.1455,2
275,897,4013,1.932,0.1373,0
337,69,3229,10.1215,0.1364,0
213,7061,3343,1.9931,0.163,1
182,5515,6612,12.5421,0.1291,1
224,2198,6612,7.2813,0.1466,1
9,806,959,3.6337,0.1476,0
337,5431,6612,13.0694,0.1313,0
136,5515,4394,9.1431,0.1637,4
367,5431,1651,2.7207,0.136,0
213,5434,3952,2.3355,0.1622,1
117,4575,910,4.802,0.135,0
163,5431,4001,5.1495,0.1632,4
96,1909,961,3.9584,0.1407,2
477,806,4840,10.5241,0.154,4
3,806,5268,6.3079,0.1391,3
98,69,910,5.5203,0.151,0
487,429,2314,4.7997,0.1559,4
140,806,1088,7.2318,0.1529,4
265,4575,620,6.1617,0.1338,4
352,2849,4091,1.9318,0.1714,0
422,1909,6612,4.3878,0.129,4
112,5515,6552,14.1447,0.1338,2
388,5021,1734,0.8718,0.1416,1
451,5515,5375,2.9327,0.1613,0
321,1909,4122,4.1946,0.1418,1
285,5515,3237,10.3339,0.119,1
49,2198,2258,10.4086,0.1516,1
62,1909,1945,8.117,0.154,0
599,4575,6359,2.1428,0.1584,2
28,69,5507,4.9492,0.1567,4
310,806,1190,5.4609,0.1431,3
6,5515,1190,10.862,0.1504,2
4,2198,3237,4.7383,0.1537,0
439,806,702,6.0761,0.1397,3
241,1909,2995,3.2824,0.1491,3
59,1909,1190,8.9269,0.1441,2
471,806,6612,3.5248,0.1342,3
348,1243,1088,2.7768,0.1726,4
