herb,positive_target,negative_target,positive_score,negative_score,fold
152,5431,6209,5.3511,0.1403,4
462,429,7272,5.024,0.1595,2
314,2198,2604,5.5937,0.1587,3
183,806,4730,4.1525,0.1307,4
66,4628,20,1.2234,0.1575,0
269,5515,3229,14.1019,0.1429,0
414,806,639,0.7157,0.1647,2
403,2198,3947,2.5453,0.1389,2
249,429,6612,7.9769,0.1404,4
130,69,3237,9.9898,0.14,4
28,4415,5118,2.9038,0.1588,3
383,806,7117,2.7228,0.1391,4
343,429,2042,4.2519,0.145,3
142,5431,4840,3.1962,0.1352,0
331,1909,6209,2.4042,0.1399,3
435,5515,4613,15.5234,0.1719,0
252,806,3237,5.9212,0.1383,0
377,5515,620,4.6212,0.1263,4
473,806,3237,4.8512,0.1532,4
459,2198,4134,6.5488,0.1518,4
477,5515,3237,9.7006,0.1576,1
154,5515,256,4.6424,0.1624,3
194,69,4134,4.2913,0.1544,2
455,1909,3237,17.3058,0.1417,3
479,429,959,2.6343,0.1381,2
187,2198,6612,8.5709,0.1581,4
172,2198,4840,7.8502,0.1568,0
493,5270,4130,2.5294,0.1556,1
366,5515,620,12.0268,0.1577,3
230,1909,3622,9.875,0.1447,4
79,1909,4840,7.8246,0.1475,2
88,5431,3343,9.7418,0.1572,0
488,1909,1979,2.9601,0.1617,0
411,5431,1650,2.4608,0.1409,4
330,1909,3404,3.6794,0.1552,2
264,5514,6359,2.5231,0.1658,2
114,2540,1059,3.4959,0.1358,1
300,4575,3008,5.8571,0.1476,2
89,1902,6612,2.9209,0.1322,4
332,5515,5553,17.3389,0.1643,3
305,5515,901,7.7934,0.1681,3
93,5515,3952,13.1847,0.1627,0
439,1909,3951,7.2326,0.1363,3
58,5515,1199,5.448,0.1309,0
204,1909,3237,6.7525,0.1427,1
163,5515,7607,5.4494,0.1588,0
356,806,4122,4.7026,0.1315,0
217,2198,6459,6.7859,0.1313,1
303,2198,2088,1.3551,0.1611,1
105,5515,3229,10.962,0.15,3
347,5515,2174,20.6733,0.1383,0
339,7061,6209,0.7186,0.1497,4
239,2198,4501,1.0434,0.1451,0
460,5515,1651,4.0353,0.1377,2
103,429,6612,6.5569,0.1441,2
85,5431,6359,6.0975,0.158,0
132,1909,7402,7.0581,0.1394,3
444,5515,5500,2.6853,0.1463,2
91,2198,3008,21.839,0.1325,2
30,69,4505,2.0157,0.1529,3
472,806,4501,3.1101,0.134,3
52,5431,5268,5.6901,0.1512,4
418,4415,27,2.4144,0.1733,4
142,429,6612,3.2533,0.1338,0
98,69,910,5.5203,0.151,1
249,5431,3952,4.4114,0.145,4
475,4628,4263,1.5009,0.1445,1
314,5431,6101,7.2202,0.1517,3
412,5431,3229,17.8465,0.1342,4
637,4068,95,0.5873,0.1748,4
578,897,6612,0.7209,0.1585,0
1,69,3008,15.7027,0.1399,3
153,5431,6101,22.0665,0.1398,2
265,4575,620,6.1617,0.1338,0
120,69,4817,14.7435,0.1539,3
201,429,6703,3.9146,0.1465,0
228,1909,6612,13.2471,0.139,1
167,5431,3237,7.9587,0.138,0
212,5431,4636,3.4114,0.1448,1
385,806,1059,5.6335,0.1528,1
656,4415,6359,0.5928,0.1696,1
161,5431,3451,1.169,0.1446,4
229,5431,6359,4.5666,0.1537,1
378,5431,4501,1.462,0.1567,3
203,5431,6612,7.1176,0.1364,3
170,5431,7117,8.5212,0.1495,1
90,5515,2891,10.7339,0.1539,4
268,1909,4051,6.5956,0.1371,1
175,429,6321,7.4133,0.1565,4
24,1103,256,4.8032,0.1634,4
207,1242,4051,1.7178,0.1441,2
39,69,3237,16.6609,0.1434,0
197,4575,6938,9.1073,0.164,4
435,1909,6359,19.9646,0.1672,0
92,806,3155,2.4936,0.1518,2
202,5515,4122,6.7941,0.1485,0
182,5431,4122,16.4479,0.1271,4
346,4575,1264,7.2876,0.1365,1
147,5431,6612,6.6962,0.123,3
87,2198,6552,3.3686,0.1581,1
184,806,6209,5.6423,0.1434,0
150,4575,1222,6.4738,0.1444,2
138,1909,553,5.3643,0.1702,1
55,2540,35,10.34,0.1364,0
150,806,3145,6.8058,0.1413,2
152,1909,6612,6.2611,0.1377,4
145,1909,1190,7.8237,0.1612,0
426,2540,5500,10.0196,0.1544,1
273,69,1300,27.6426,0.1605,2
415,2198,4667,8.3138,0.1424,4
222,429,4840,13.6244,0.1528,1
416,69,3237,8.3221,0.1703,0
123,4575,4840,5.4181,0.1423,0
241,1909,2995,3.2824,0.1491,2
332,1909,6442,15.0293,0.1684,3
145,5514,3411,7.4328,0.1642,0
283,429,3951,3.773,0.1338,0
152,69,3237,5.2712,0.1424,4
437,429,4501,2.6683,0.142,0
309,1909,7402,6.3916,0.1532,1
122,1902,983,1.7548,0.156,2
454,5515,2863,4.2372,0.1478,2
187,1909,6209,8.4862,0.1611,4
316,1909,1020,3.0462,0.1475,1
401,2198,6612,3.5911,0.1353,1
272,1909,4120,5.0095,0.1644,3
290,69,6101,5.6074,0.1268,0
130,5431,4122,14.2884,0.1353,4
374,2198,3237,7.5446,0.142,1
321,4575,1979,3.344,0.1524,1
480,2198,1199,6.5834,0.1392,0
18,2198,6979,7.1512,0.1407,1
174,1909,6209,2.6899,0.1248,3
194,4415,6209,2.9919,0.1582,2
41,4575,910,5.3315,0.1572,3
473,4575,6209,5.0903,0.1509,4
6,5515,1190,10.862,0.1504,1
265,5431,3228,6.8819,0.1309,0
351,69,1190,19.8035,0.1407,1
206,5515,6459,4.6878,0.1182,3
455,5431,6101,24.5457,0.1414,3
305,5431,7607,8.1731,0.1648,3
193,1909,4840,7.5193,0.1423,2
183,5515,6459,4.3134,0.1306,4
238,806,1222,15.3813,0.1565,0
9,5431,4122,4.3415,0.1332,1
379,2540,6209,2.2864,0.1508,2
254,5515,6612,3.8754,0.1316,4
44,4575,5128,1.2582,0.1445,4
237,5431,6612,10.2915,0.1371,3
292,5431,7117,6.0863,0.151,2
267,5431,6612,9.5896,0.138,2
387,1909,5268,2.6134,0.1319,1
141,429,5269,15.3862,0.1316,2
75,1909,5629,18.6321,0.1499,0
267,5515,3237,9.4248,0.1427,2
176,2540,3229,8.3135,0.1354,1
263,5431,3149,8.6478,0.1337,2
383,2198,20,3.9175,0.1326,4
45,5431,4817,7.0273,0.1553,1
266,5515,3952,4.8059,0.1524,1
290,2540,4840,4.0899,0.1286,0
408,4575,4840,5.4998,0.1281,4
266,5431,3343,4.5203,0.1531,1
599,3874,693,0.7263,0.1684,1
290,5431,1190,4.0328,0.129,0
448,69,3237,7.2964,0.1484,2
238,5515,27,12.8375,0.1592,0
205,5431,3237,24.1363,0.1412,0
157,4628,6612,1.4629,0.1418,0
436,69,1190,3.81,0.1546,4
413,1909,5411,1.9579,0.1393,4
217,1909,4001,3.8137,0.1333,1
335,5431,6101,11.0631,0.1415,1
202,1909,3237,4.6886,0.1506,0
17,1242,6359,1.5916,0.1725,3
271,5081,4840,2.9512,0.1425,1
228,69,720,11.3445,0.1479,1
339,5259,4840,0.749,0.1486,4
7,806,256,3.1487,0.1564,1
467,5431,6101,26.0278,0.1349,3
333,69,35,5.3518,0.1478,3
42,69,4134,2.5674,0.1445,3
17,429,5500,3.2641,0.1679,3
151,806,3237,8.0301,0.1503,4
439,4575,2389,3.9841,0.1481,3
143,5431,2173,6.2811,0.1577,0
427,4628,4001,4.5217,0.1362,3
374,5431,1642,8.4826,0.1352,1
477,806,4840,10.5241,0.154,1
443,429,1264,3.2598,0.1518,4
289,5515,35,5.8169,0.1411,0
422,5431,6459,4.2236,0.1298,4
260,429,2356,7.3828,0.1505,0
368,5431,6209,5.5358,0.136,3
284,1909,910,8.3417,0.1368,4
331,806,910,2.3565,0.1403,3
274,69,1199,5.2458,0.1443,3
84,2198,4817,7.9019,0.1495,1
297,69,4817,10.2574,0.1392,3
272,2198,7347,4.4921,0.1704,3
492,5431,910,5.5602,0.1561,1
94,5515,2814,11.1329,0.1512,3
258,2198,1642,3.2548,0.1334,2
187,4575,3237,6.8131,0.1635,4
26,5515,5302,9.4721,0.1733,2
463,1909,1190,20.6235,0.1527,3
474,1909,6295,3.4688,0.1479,2
478,1909,1199,3.2575,0.1462,4
86,4576,5115,1.8819,0.1342,0
339,4415,6612,1.75,0.147,4
146,2198,910,14.0536,0.1443,2
192,1909,1222,11.2151,0.166,1
644,664,4120,0.6259,0.1729,2
465,5270,3954,1.9792,0.1417,2
71,4575,6870,6.5528,0.1588,2
41,1909,1651,6.6751,0.1432,3
382,175,1021,0.942,0.1643,0
133,5515,4730,3.5994,0.1699,0
203,5515,1199,6.7567,0.1368,3
652,174,4749,0.5651,0.1226,0
75,2540,1190,17.0965,0.1512,0
311,4415,2604,3.6527,0.1595,3
175,5081,1264,6.6994,0.1568,4
82,1662,742,0.794,0.1559,1
337,429,3237,11.1262,0.1357,0
428,806,5128,1.6622,0.14,3
454,5431,4122,5.274,0.1389,2
282,6042,3008,2.852,0.1447,3
673,5760,1300,0.7506,0.1678,3
193,5515,2314,6.6256,0.143,2
137,5515,3229,11.527,0.1353,4
340,4750,620,0.5594,0.1559,2
70,69,720,5.01,0.1415,2
114,429,2314,7.1513,0.1272,1
278,7126,2860,0.9259,0.1486,3
377,429,6459,4.7763,0.1253,4
321,806,4001,3.3687,0.1496,1
330,5431,2314,5.0495,0.1493,2
140,5515,7347,8.0691,0.1525,1
173,5515,7681,5.3109,0.155,1
217,429,6209,7.1774,0.1278,1
300,429,3237,12.4601,0.1391,2
8,806,720,3.3445,0.1454,2
393,4575,3343,3.663,0.1669,0
52,806,3237,4.2641,0.1538,4
59,5431,3952,10.3378,0.1435,4
389,1909,7402,5.4116,0.1633,0
278,7509,624,1.0689,0.1455,3
152,2540,910,5.3364,0.1407,4
405,5515,3229,7.9481,0.1401,3
326,5515,3951,3.9621,0.1567,4
434,2198,910,6.4806,0.1275,2
44,5431,6309,0.9677,0.1479,4
252,429,7117,4.9234,0.1386,0
216,5515,983,2.8485,0.1429,2
675,5434,4338,0.8251,0.1652,1
56,69,4817,22.4212,0.1523,2
512,1242,3954,1.5611,0.1518,2
33,806,35,8.9924,0.1388,3
436,5431,6101,7.5125,0.1519,4
203,1909,1642,7.3924,0.1352,3
25,2198,3344,13.797,0.1505,0
490,2540,3952,15.3123,0.15,3
349,429,1222,13.9712,0.1379,2
390,5431,6359,8.9623,0.1507,1
376,5514,910,5.0939,0.1284,1
248,429,2389,4.8184,0.1607,2
420,1909,4122,6.9196,0.1439,1
489,69,956,3.8172,0.1465,4
413,4415,608,2.1179,0.1392,4
644,2604,4817,0.7912,0.1583,2
113,5431,6612,14.8581,0.1501,3
304,5514,2604,4.4717,0.1563,3
215,429,7347,6.8801,0.158,1
232,4575,910,3.1287,0.1364,2
349,2198,1190,14.9492,0.1337,2
62,1909,1945,8.117,0.154,0
410,1909,6460,2.371,0.1613,0
50,2540,2891,6.9152,0.1552,1
406,2198,3917,5.0822,0.1259,3
268,5515,4001,7.8939,0.1346,1
285,1909,3149,8.9333,0.1235,0
583,897,4018,1.9028,0.1667,1
180,5431,3229,10.6115,0.1433,3
446,4628,4840,5.4936,0.1542,4
365,5514,4817,4.0776,0.1529,3
41,5431,6612,6.4633,0.1539,3
440,2198,6612,6.199,0.1488,1
334,897,35,1.841,0.1438,1
94,5431,1119,13.0075,0.144,3
477,1909,6612,10.81,0.1524,1
489,2198,5188,4.016,0.1454,4
612,6042,4591,1.6829,0.1646,1
123,806,3228,4.2809,0.1452,0
386,429,901,6.9908,0.1711,3
429,2540,5629,12.8276,0.145,1
361,5515,1041,6.1862,0.1632,1
300,5431,5269,8.039,0.1434,2
109,4415,35,3.6087,0.1567,1
486,429,4609,3.2482,0.1106,2
450,4575,4001,5.311,0.1396,0
125,1103,19,1.9571,0.1368,2
492,5515,6612,5.6348,0.1528,1
6,69,4817,10.8428,0.1508,1
331,2198,6612,2.684,0.1373,3
331,4575,4840,2.5243,0.1388,3
295,5081,983,1.4412,0.1599,1
96,5431,4122,4.3021,0.1378,0
368,429,3237,5.3037,0.138,3
117,2198,6612,4.9717,0.1322,4
187,429,910,8.2262,0.1615,4
50,69,6295,6.6244,0.158,1
113,69,35,10.2503,0.1553,3
4,1909,910,4.8969,0.1518,2
307,1909,2727,2.6926,0.1378,0
445,429,3034,11.9916,0.1347,1
214,69,4535,26.6601,0.1543,1
578,4492,3237,0.5965,0.1639,0
276,5514,674,5.258,0.1426,2
306,1909,1300,14.6242,0.1493,3
219,5515,6164,3.1134,0.1356,3
427,429,2314,6.49,0.1282,3
264,806,6101,2.4424,0.1665,2
411,4575,4134,1.9949,0.1461,4
236,5431,910,6.2387,0.132,1
207,69,7607,4.408,0.1377,2
163,5431,4001,5.1495,0.1632,0
160,5270,6359,1.8592,0.1635,0
422,5515,3228,5.5645,0.128,4
325,2198,720,11.5356,0.1505,2
215,5515,1059,7.3328,0.1571,1
142,5515,1651,3.6779,0.1245,0
324,5515,6612,6.2802,0.1486,3
18,5431,987,6.0893,0.1642,1
149,2198,3237,9.9199,0.1474,3
271,429,3228,4.5249,0.139,1
270,2198,1264,15.31,0.1463,2
332,4415,1636,9.6876,0.1717,3
28,1909,6101,4.0751,0.1571,3
263,2198,3008,7.9762,0.1366,2
112,5515,6552,14.1447,0.1338,4
386,806,7117,7.3229,0.1692,3
119,2198,2389,4.9639,0.1519,2
480,429,1642,6.6825,0.1376,0
10,5515,3237,7.2327,0.141,0
384,5515,967,2.9378,0.1451,2
435,69,3246,18.0679,0.1682,0
530,5087,4583,0.5968,0.1657,4
408,5431,4122,6.8187,0.1236,4
382,1103,4018,2.5398,0.1439,0
299,4628,2314,1.4849,0.149,1
333,1902,720,2.6491,0.1519,3
74,5021,2817,2.0915,0.1471,3
276,1909,4840,4.7194,0.1443,2
458,429,1264,5.4422,0.1562,4
625,4575,5271,1.4468,0.1391,0
231,1909,2314,4.5427,0.1291,0
77,5515,6612,8.5868,0.146,4
331,5431,1651,2.7439,0.1278,3
31,2198,2174,14.5612,0.1443,1
215,1909,6979,6.4147,0.1611,1
64,966,163,1.3208,0.1568,0
200,5431,3228,5.1635,0.1344,2
135,5431,6612,15.1291,0.1455,4
419,69,5405,19.0994,0.1683,2
491,69,1199,11.1813,0.1376,1
459,69,910,5.3775,0.1559,4
200,806,6459,4.4669,0.1363,2
102,5515,6101,3.4375,0.1488,0
291,4575,2727,2.2716,0.1577,0
415,69,6612,9.5752,0.1381,4
184,5431,4134,7.2883,0.14,0
235,4415,1650,1.3473,0.1476,2
325,5515,1264,12.7593,0.1486,2
108,4415,4122,2.0267,0.1711,4
493,2198,3947,2.867,0.1439,1
224,5431,3229,6.2626,0.1523,2
277,1902,1199,2.488,0.1404,2
625,5515,4134,1.4537,0.1385,0
334,5431,6612,8.7302,0.1389,1
102,429,4134,6.5168,0.1468,0
89,897,3237,1.9567,0.1367,4
277,5431,1642,3.706,0.1388,2
384,5514,6324,2.5288,0.1513,2
130,2540,35,8.9748,0.1401,4
0,429,5269,11.0052,0.1668,0
393,1909,4018,4.7335,0.1661,0
347,2198,3952,17.0631,0.1391,0
312,5431,1390,6.1376,0.1502,0
230,806,6906,6.5912,0.1452,4
148,4575,1251,2.2921,0.1504,2
216,4575,5337,2.6262,0.1484,2
133,4415,2389,2.0899,0.1714,0
357,69,3411,14.2827,0.1489,4
353,5515,35,7.4584,0.147,1
465,4628,3252,1.4744,0.1433,2
583,4415,7347,2.4324,0.1659,1
411,5270,3947,1.6113,0.1481,4
443,2198,910,3.5125,0.1476,4
480,1909,4730,6.8564,0.1375,0
338,1909,910,3.034,0.1374,3
120,5515,7402,15.3975,0.1525,3
284,69,4840,9.0317,0.1354,4
123,5514,910,4.367,0.1438,0
131,429,3237,21.6208,0.1523,3
469,3874,7347,1.2994,0.1516,1
4,429,6209,5.1432,0.1514,2
37,5515,4730,2.7411,0.1308,1
348,4575,2915,5.1477,0.1638,1
404,5515,1651,2.9729,0.1219,4
406,4575,6612,3.6411,0.131,3
326,5431,5629,3.9626,0.1547,4
374,5515,910,7.7881,0.1403,1
34,429,910,9.48,0.1397,1
119,5081,4840,3.7989,0.1576,2
106,1103,6101,3.2773,0.1593,3
73,69,6128,4.9022,0.1619,2
39,1909,35,15.0125,0.1435,0
409,5431,7402,12.2501,0.1586,2
299,3945,4122,1.3563,0.1502,1
52,5515,7117,4.1931,0.1542,4
611,1623,3734,0.5685,0.175,4
460,5431,3041,3.0018,0.1493,2
488,806,5700,2.4383,0.1639,0
19,5515,6568,9.5987,0.1595,2
100,69,3229,2.9141,0.1424,3
35,2540,3343,16.9555,0.1496,3
110,69,1264,8.1369,0.1525,3
267,69,1264,8.5661,0.1449,2
175,5431,366,7.0614,0.1566,4
183,1909,620,4.1138,0.1317,4
324,5431,4840,5.8863,0.1502,3
461,5515,4122,4.921,0.1321,3
222,5431,6612,15.0342,0.1512,1
409,69,6612,12.8801,0.1581,2
164,69,1190,5.7098,0.1557,4
45,5515,5257,5.9156,0.1592,1
341,5431,3228,5.1668,0.1408,0
378,1902,1116,0.8607,0.1593,3
475,5515,2833,1.4287,0.1514,1
407,2540,6459,2.342,0.1356,1
367,2198,6612,2.1558,0.1462,1
80,1909,674,6.9786,0.1572,4
75,69,4817,16.0128,0.1515,0
112,806,3008,15.086,0.1338,4
612,2540,6822,2.4864,0.1625,1
164,1909,4817,5.4004,0.1561,4
294,5515,7402,4.1864,0.1338,0
91,429,1222,22.9862,0.1287,2
224,429,4122,9.1581,0.1418,2
286,1909,3229,9.6736,0.1325,3
116,2198,3229,8.7221,0.154,0
159,2198,3229,7.8739,0.1324,2
432,5431,4840,2.9542,0.1381,3
71,429,3411,8.6717,0.1457,2
6,5431,6101,13.8081,0.1478,1
65,806,4817,4.9603,0.1514,4
83,5081,5768,5.7761,0.1616,1
250,4575,674,2.8565,0.1743,2
161,2198,4121,0.9431,0.1451,4
10,429,1264,6.9397,0.1432,0
101,4575,6459,5.1865,0.146,2
363,69,7004,28.0789,0.1714,4
248,1909,6635,3.912,0.1651,2
259,5431,2646,4.7301,0.1673,0
454,1909,3805,4.0735,0.1496,2
284,5515,3237,7.9816,0.1385,4
240,2540,3237,2.0579,0.1429,0
271,5515,6459,4.2566,0.1409,1
434,5515,7117,4.9374,0.1294,2
172,5081,3229,4.1509,0.1611,0
450,5515,1199,6.1976,0.1392,0
366,2540,5629,8.9109,0.1639,3
8,4575,3237,4.8464,0.1413,2
432,1902,620,2.7544,0.1389,3
437,4628,702,1.5848,0.1469,0
460,1909,4134,3.421,0.1472,2
262,1909,4840,4.0541,0.1355,3
268,5514,2157,5.8687,0.1385,1
530,2246,4134,0.7651,0.1605,4
231,69,3343,3.7273,0.1444,0
275,5434,2129,2.3253,0.1328,0
405,429,910,9.5624,0.1377,3
219,806,1642,2.1977,0.1403,3
100,5270,1264,2.6267,0.1439,3
251,69,2314,3.4864,0.1499,2
97,5515,3404,6.6397,0.1473,1
205,69,1300,15.8206,0.1525,0
343,2198,3344,3.1682,0.1585,3
50,5515,5302,5.4233,0.1595,1
611,3280,1390,0.6121,0.1632,4
68,897,1222,1.6871,0.1636,0
124,4575,2995,2.6315,0.1462,4
18,429,5135,6.7393,0.1504,1
307,69,4263,2.1826,0.1397,0
246,5514,4996,6.4248,0.1411,1
467,2540,4817,15.1969,0.1376,3
488,69,6359,2.801,0.1623,0
148,806,6551,2.3989,0.1484,2
153,5515,1190,18.0242,0.1422,2
96,5515,2314,5.2619,0.1367,0
392,1244,6359,1.4968,0.1687,0
28,5270,14,3.6807,0.1572,3
116,5431,1199,9.5453,0.1501,0
122,5431,2727,2.2709,0.1493,2
456,2198,3229,12.8575,0.1562,2
365,4575,2604,3.8673,0.1568,3
126,1909,7402,9.3942,0.1496,0
459,5515,6612,6.2179,0.1526,4
282,4415,3229,4.6798,0.137,3
294,2198,3237,3.9843,0.1342,0
487,5431,4134,4.1676,0.1577,0
475,806,2727,1.6084,0.1426,1
156,4575,5377,4.1211,0.1547,1
257,1909,3952,7.203,0.1575,0
388,664,6552,0.8878,0.1377,4
56,5515,3008,20.6064,0.1528,2
261,2540,4817,21.4515,0.1497,2
86,1662,5272,1.448,0.1496,0
238,5431,3237,16.0447,0.1518,0
427,5515,3343,4.1203,0.1433,3
226,1909,7402,4.4635,0.1394,2
195,1909,2915,3.5252,0.1733,1
463,5431,7402,21.4153,0.1517,3
180,5270,6552,6.4583,0.1512,3
95,5514,5257,1.6608,0.1568,1
280,806,6612,7.1638,0.1357,4
195,5515,7681,3.7779,0.1706,1
192,5515,2436,11.4592,0.1622,1
443,5515,6612,3.938,0.1445,4
101,806,1642,5.0277,0.1461,2
612,69,2720,3.0964,0.1578,1
216,69,2727,3.4101,0.135,2
19,4575,5302,6.5505,0.1655,2
121,69,7402,6.866,0.1448,3
361,1909,2129,8.1523,0.1545,1
227,1909,6059,9.4502,0.1454,2
458,5515,6612,6.7205,0.1487,4
386,5515,1199,7.3617,0.1622,3
299,4415,702,2.5441,0.1432,1
233,5515,4122,3.4164,0.163,1
95,429,6640,2.2229,0.1483,1
599,7061,1140,0.8662,0.1671,1
38,4575,1264,6.269,0.1369,4
235,429,294,2.6958,0.1396,2
173,806,7117,5.5684,0.1548,1
481,5431,4121,3.3905,0.1415,2
428,2540,4130,1.5445,0.1446,3
481,806,6612,3.3578,0.1475,2
211,3945,2580,2.675,0.1517,0
68,4628,4018,3.1625,0.1543,0
181,5081,3237,3.4884,0.1369,2
330,5515,4122,3.9167,0.1505,2
58,5431,6209,6.4232,0.1259,0
301,1650,5629,0.9639,0.1645,2
234,5515,4013,12.4122,0.1539,4
327,5431,20,1.5929,0.1629,0
512,2540,3917,2.2772,0.1518,2
394,429,5188,1.8385,0.1356,2
137,5431,3237,15.2124,0.1347,4
373,1909,6295,8.4691,0.1517,2
333,4415,1264,4.1349,0.15,3
394,4575,983,1.9185,0.1334,2
56,1909,1190,23.3708,0.1519,2
91,5431,2174,21.7025,0.1344,2
259,806,4242,3.5375,0.17,0
66,4414,4619,0.5629,0.1687,0
403,806,4134,2.753,0.137,2
128,69,620,3.0171,0.1464,4
35,5431,4122,23.8819,0.1348,3
252,5515,5375,5.4556,0.1385,0
356,1103,3952,3.2843,0.1451,0
110,5515,35,11.2032,0.1503,3
370,429,4134,5.1068,0.1369,2
323,429,983,4.8699,0.1433,0
396,5514,7117,4.8752,0.142,4
445,5515,4840,10.6806,0.1412,1
49,5431,6101,15.1497,0.1384,3
172,5431,35,4.3107,0.1606,0
489,5515,959,4.5201,0.1412,4
227,2198,1615,8.5182,0.1503,2
32,5515,6612,8.0949,0.1332,1
277,4575,620,2.6795,0.1398,2
207,2540,4001,1.7924,0.1416,2
303,1909,2042,1.3635,0.1605,1
477,4575,35,8.6151,0.1577,1
229,2198,163,3.8389,0.1568,1
94,2198,1642,13.0601,0.1303,3
455,5515,1190,17.1958,0.1438,3
71,5515,6062,7.6342,0.1562,2
60,429,1199,4.1335,0.1289,0
59,1902,3343,7.8052,0.1442,4
673,897,6765,0.9953,0.1649,3
439,5431,2314,5.8617,0.1454,3
446,5431,910,5.4177,0.1558,4
90,429,3952,10.2505,0.1549,4
512,69,4122,2.3674,0.1434,2
220,2198,983,3.6537,0.1416,1
20,2540,2331,8.217,0.1533,4
290,1909,6612,4.8387,0.1272,0
430,429,2371,4.8047,0.1592,0
170,806,4018,8.2866,0.1555,1
210,5431,4122,6.1185,0.1359,4
229,4575,5690,3.4225,0.158,1
179,1909,3404,7.4855,0.1464,1
439,5515,4122,4.8527,0.1465,3
60,806,3228,5.3972,0.1255,0
22,69,4817,3.3616,0.1631,1
341,806,6459,4.1938,0.1428,0
390,4415,4795,5.4754,0.157,1
447,429,3951,4.9892,0.1359,1
411,69,6612,1.9107,0.1469,4
251,1243,6635,1.5232,0.1568,2
253,1909,910,6.0569,0.1358,1
238,429,3008,12.2346,0.161,0
299,429,3951,4.89,0.1397,1
44,806,3228,1.1044,0.1473,4
474,2540,3727,2.2381,0.1508,2
359,5515,7402,12.9197,0.1506,4
117,4575,910,4.802,0.135,4
375,806,3237,4.5709,0.1493,4
312,2540,3145,3.6272,0.1609,0
26,2198,6295,16.9355,0.1717,2
98,2199,7117,2.7327,0.1532,1
101,1909,620,4.9764,0.1471,2
249,806,3237,3.9029,0.1452,4
172,429,6612,9.9149,0.1551,0
122,806,959,2.0527,0.1502,2
478,429,3228,4.2325,0.1423,4
47,429,6612,3.5474,0.1339,2
10,2198,720,6.3862,0.145,0
30,5514,4134,2.1419,0.1515,3
349,5431,6101,17.3487,0.1314,2
155,806,1190,5.4091,0.1638,0
332,69,6359,13.5289,0.1688,3
305,2540,7117,7.9639,0.1662,3
279,4628,910,3.1784,0.1368,1
201,1909,4134,2.8031,0.155,0
394,1909,5337,1.7956,0.1385,2
233,4575,4134,3.1365,0.1636,1
155,5515,6359,5.324,0.1658,0
444,69,6101,2.4495,0.1508,2
32,2198,4840,8.0082,0.1347,1
118,1909,7408,5.1859,0.1546,0
209,5431,3237,19.0056,0.1421,2
235,2198,5376,2.8802,0.1378,2
347,1909,1300,17.2751,0.1388,0
340,4747,3228,0.7701,0.1525,2
373,5515,4736,4.8372,0.1588,2
270,5515,3237,16.2825,0.144,2
399,2198,1222,7.1045,0.15,0
352,966,2727,1.5701,0.1739,0
209,5515,4122,13.0982,0.1473,2
12,4575,5268,4.897,0.1423,2
67,69,1642,10.2118,0.1276,4
414,1909,902,0.7476,0.1633,2
280,5431,4840,5.8363,0.1371,4
203,2540,910,6.0933,0.1393,3
234,806,1833,12.0539,0.1578,4
31,1909,7118,14.9668,0.1439,1
148,2198,6913,4.2981,0.1482,2
447,5515,294,3.825,0.1473,1
185,5431,4241,8.3906,0.1493,3
278,4629,3805,1.6704,0.1451,3
214,5515,1300,22.203,0.1544,1
21,2198,4001,5.3459,0.149,0
448,5515,6209,7.7366,0.1462,2
162,5515,4241,7.123,0.1537,1
31,5515,5269,16.478,0.1382,1
369,4575,1199,2.8732,0.158,1
273,429,6359,27.5531,0.1641,2
353,429,6612,11.9863,0.142,1
102,806,4840,3.3268,0.1492,0
376,806,6209,5.1798,0.1281,1
403,5514,4840,2.2838,0.1392,2
156,5515,221,4.2989,0.1497,1
391,1909,4840,5.3057,0.1283,0
302,5431,2174,13.7042,0.1566,3
623,4575,6612,2.37,0.1447,0
637,4415,4125,1.3245,0.1668,4
380,4575,3227,0.7369,0.1452,1
388,1650,3178,0.7615,0.145,4
468,2198,3229,13.294,0.1322,4
637,6295,1141,0.6312,0.1681,4
304,69,7402,4.8352,0.151,3
276,5515,3404,5.788,0.1413,2
263,429,6552,8.5932,0.1365,2
50,1909,256,7.0406,0.1513,1
89,1103,1642,2.43,0.1363,4
359,2198,6388,10.6129,0.1569,4
478,2198,4134,3.4103,0.1462,4
277,806,3228,4.347,0.1368,2
16,5431,7347,7.3539,0.1659,0
339,664,5268,0.7475,0.1494,4
299,2198,6703,3.7673,0.1424,1
62,5515,2863,6.4592,0.1547,0
68,5270,6359,1.741,0.1597,0
464,5431,6612,1.1156,0.1496,4
551,1103,6101,1.0008,0.1531,0
348,69,3941,5.0051,0.1676,1
352,4575,983,2.6975,0.1697,0
487,4575,4122,4.5213,0.1571,0
237,4575,720,7.2232,0.1459,3
2,806,4241,6.1237,0.1523,2
182,429,3237,12.2305,0.1335,4
31,806,3008,15.2812,0.1422,1
162,69,4817,7.151,0.1533,1
471,806,6612,3.5248,0.1342,2
154,429,3142,7.501,0.1518,3
366,1909,1642,13.0041,0.1566,3
163,1909,7117,5.3935,0.1602,0
324,69,3237,5.4595,0.1537,3
445,69,910,10.4213,0.1427,1
1,5515,1300,13.1859,0.1425,3
311,429,1190,4.4039,0.1551,3
93,69,5419,11.2884,0.1697,0
256,5431,6209,6.1803,0.133,0
288,5515,5648,10.3113,0.1662,0
426,1909,6612,10.8971,0.1487,1
