herb,positive_target,negative_target,positive_score,negative_score,fold
97,429,7607,5.0862,0.1556,2
150,5431,3952,5.5646,0.1465,1
78,5760,1979,1.1747,0.157,3
227,429,3385,7.2529,0.1511,2
179,1221,6359,3.5476,0.1617,3
189,897,1649,2.3331,0.1712,4
149,2198,3237,9.9199,0.1474,4
455,1242,5683,7.4221,0.1594,1
345,3911,720,1.0429,0.1481,1
167,5431,3237,7.9587,0.138,3
29,173,2036,2.722,0.1497,4
350,3945,2174,3.75,0.1525,3
166,2198,6765,10.2627,0.1396,3
209,5270,3343,4.1016,0.1634,4
154,5431,2371,4.7475,0.1596,4
24,1909,3050,4.4464,0.1635,2
118,5081,5500,2.9376,0.1617,0
205,1243,392,6.6513,0.1634,0
105,3911,6765,3.9024,0.1584,3
364,5514,702,1.3512,0.1414,1
344,4575,4203,10.1424,0.1475,4
479,4575,2478,1.9076,0.1469,4
346,3945,6101,2.9937,0.1486,4
432,5431,4840,2.9542,0.1381,1
135,429,4817,8.5748,0.1515,0
179,2198,4018,5.8694,0.1503,3
89,1103,1642,2.43,0.1363,3
271,5431,4001,2.9318,0.1432,2
171,5515,6388,7.456,0.1517,3
65,1909,6955,5.8524,0.1503,4
113,173,3008,3.702,0.1646,3
55,5431,1199,11.2523,0.1359,4
323,2540,1616,2.9311,0.1651,1
252,1242,5257,2.6175,0.1457,4
510,3307,3344,0.6538,0.1634,0
109,4575,3237,4.0071,0.1566,1
105,1909,3237,11.8617,0.1493,3
448,1243,3149,3.7885,0.154,1
443,1902,2154,1.5813,0.1616,2
401,2198,6612,3.5911,0.1353,3
426,5515,35,10.4822,0.1539,3
375,5514,35,4.5699,0.1494,0
406,1909,35,2.8765,0.1356,0
324,3945,3349,2.2742,0.162,4
142,5431,4840,3.1962,0.1352,1
353,1221,1504,3.0672,0.1676,2
29,429,910,6.0119,0.1412,4
364,69,5500,1.3231,0.1416,1
180,3490,6035,2.4041,0.1695,2
180,1221,6954,2.5875,0.1683,2
395,1902,620,1.9128,0.1377,1
310,966,1390,3.6311,0.1488,4
270,5431,3229,15.8145,0.1447,2
436,5515,3041,3.3598,0.155,0
174,2849,720,1.1274,0.1304,4
323,5515,5337,4.027,0.1515,1
492,2199,5629,2.7181,0.169,3
117,1103,35,4.7953,0.1368,1
3,173,3149,2.1959,0.1469,1
226,173,729,1.6351,0.1499,3
460,5270,3229,1.8867,0.1537,1
492,5514,1264,4.2422,0.1605,3
91,179,742,8.7275,0.1492,3
24,1221,961,2.7499,0.1703,2
434,179,3349,2.4132,0.1361,3
193,1902,3228,3.7811,0.1474,4
204,5270,4535,3.9368,0.1541,2
458,966,238,2.5203,0.1638,0
377,2849,5259,2.3835,0.1412,1
436,1242,2604,2.813,0.1589,0
308,5270,1478,2.7043,0.1518,2
34,2198,3237,9.3784,0.1414,2
140,4415,2668,4.3705,0.16,2
171,69,1190,9.3767,0.1465,3
184,1103,3237,5.4899,0.1456,3
78,2849,3008,1.6683,0.1551,3
232,5515,5268,3.2364,0.1358,2
426,4415,3149,6.6309,0.1595,3
371,5811,2331,0.786,0.1683,1
430,1909,7681,5.8278,0.1581,2
289,2540,3149,3.1909,0.1464,0
316,155,870,0.8927,0.1609,0
510,3244,1396,0.6041,0.1645,0
443,806,6459,3.4669,0.1507,2
88,1902,1524,4.3933,0.1663,0
86,3451,2651,1.077,0.1672,1
479,2849,954,1.3657,0.1505,4
447,1909,5268,3.2698,0.1483,1
114,7509,5531,1.0721,0.1524,0
371,7139,1946,0.585,0.1699,1
412,2198,3008,10.9835,0.1418,1
175,5514,4934,5.7616,0.1586,3
446,173,4612,1.9981,0.1609,0
141,806,1300,10.3025,0.1379,0
34,1221,4122,3.6633,0.1514,2
312,5431,1390,6.1376,0.1502,2
81,4575,6209,2.1851,0.1393,3
450,5081,1059,2.0183,0.1512,1
132,2849,7403,2.589,0.1597,4
324,5515,6612,6.2802,0.1486,4
282,6042,3008,2.852,0.1447,4
81,2199,5269,0.9958,0.1458,3
97,3945,6101,3.3426,0.1611,2
271,1103,3237,2.6387,0.1458,2
38,1909,910,7.6601,0.1332,2
445,5270,4612,8.3748,0.1474,2
83,966,3644,4.0133,0.1652,0
90,1909,1222,12.0372,0.1526,3
395,5760,6460,0.8913,0.1418,1
263,5515,3237,10.7915,0.1288,0
8,69,6359,2.9788,0.1507,2
59,2540,5629,6.202,0.1527,0
370,5270,5269,2.2126,0.1468,0
3,1244,5269,2.6969,0.1458,1
347,1103,7557,9.4983,0.1481,3
335,69,674,6.4003,0.1447,0
202,4415,5259,2.4747,0.155,4
448,6426,720,4.2262,0.1526,1
478,5270,6612,3.0026,0.1471,1
214,5515,1300,22.203,0.1544,4
343,2540,6916,2.3324,0.1603,4
52,2199,3349,1.9004,0.1622,0
39,5515,6612,17.1129,0.1386,3
142,966,1222,2.0782,0.1426,1
41,2198,4840,6.1199,0.1556,2
409,6426,720,4.1506,0.1682,1
166,5431,3237,13.7272,0.1315,3
39,5431,3229,14.9444,0.144,3
179,1902,3474,3.6523,0.1613,3
431,5270,3344,2.4598,0.1521,2
167,5515,4122,7.3677,0.1414,3
29,1103,3343,3.4799,0.1482,4
391,2199,1222,2.3449,0.1352,0
205,5431,3237,24.1363,0.1412,0
112,1103,1300,8.4226,0.1363,2
492,2198,620,7.1717,0.1507,3
368,4575,5500,5.1903,0.1387,2
480,6118,3474,2.9456,0.1557,2
345,2540,910,2.603,0.1422,1
253,1902,4667,3.0067,0.1434,2
458,5431,1222,3.8257,0.1585,0
338,2198,35,2.7666,0.1392,2
403,6042,5500,1.278,0.1431,4
367,4575,2995,1.8948,0.1495,3
297,1242,1917,3.2811,0.1564,4
440,1909,910,5.4682,0.152,0
300,3244,6359,1.6884,0.1667,1
217,4750,348,2.7796,0.1399,1
446,1902,7117,2.5923,0.1581,0
234,4628,6704,9.4175,0.1598,0
113,2198,967,9.7129,0.1557,3
191,2540,6765,4.3264,0.1269,0
177,806,163,2.5993,0.1231,0
467,1244,5405,6.4236,0.153,4
191,5081,2174,3.4102,0.1287,0
466,966,2670,2.3155,0.1652,1
304,5515,4817,4.4719,0.1524,1
211,1244,6364,2.3129,0.155,1
193,7061,6765,1.8612,0.1544,4
284,3874,2036,4.2601,0.1451,2
9,155,742,1.4553,0.1563,3
72,966,720,1.8167,0.1583,4
98,3451,5269,1.2305,0.1576,4
492,1902,720,4.0756,0.1626,3
98,2866,3008,1.171,0.1621,4
52,966,7116,1.9676,0.1609,0
231,4575,3235,2.8289,0.1478,3
385,5515,620,6.7877,0.14,1
271,5270,1264,1.4146,0.1481,2
181,5081,3237,3.4884,0.1369,0
162,5514,7118,5.8287,0.1589,1
55,1243,1222,6.56,0.1404,4
83,664,3330,1.1908,0.1695,0
487,429,2314,4.7997,0.1559,1
409,5081,3149,3.7278,0.1697,1
255,429,4501,3.5383,0.149,4
188,6426,4098,2.7095,0.1434,3
254,966,3149,2.0529,0.1413,3
263,5081,6359,4.5675,0.1416,0
211,1902,4996,2.7456,0.1483,1
21,5514,5505,3.9381,0.159,2
321,903,987,0.7645,0.1633,1
269,5431,3237,14.5153,0.1423,2
109,3244,4612,1.4913,0.1597,1
370,639,6765,1.1718,0.1511,0
176,1103,1300,3.7005,0.1455,2
353,5081,6552,5.5563,0.1556,2
98,4621,7118,1.058,0.1641,4
300,4415,1300,3.9655,0.1502,1
78,970,1300,0.9038,0.158,3
65,1902,961,2.6968,0.1584,4
403,5515,4501,2.9878,0.1272,4
162,6426,1466,2.5525,0.1689,1
334,3874,3229,1.7934,0.1443,3
361,2540,17,6.082,0.1638,2
33,5514,1222,8.4293,0.1429,2
426,5081,3952,3.6286,0.1659,3
162,1242,5812,2.9052,0.1685,1
172,639,4406,1.5733,0.1701,4
119,2198,2389,4.9639,0.1519,3
271,1902,35,2.2109,0.1459,2
135,1242,1190,8.8759,0.1511,0
101,4415,3411,3.5895,0.1535,1
201,6118,2173,1.647,0.1698,3
486,429,4609,3.2482,0.1106,2
429,429,4394,7.3915,0.1564,2
141,5431,1222,15.0496,0.1316,0
377,429,6459,4.7763,0.1253,1
385,5431,1642,8.4664,0.139,1
275,3307,821,0.9461,0.1427,3
175,5270,2509,3.6513,0.1614,3
249,4628,35,3.734,0.1453,0
312,174,5038,1.5201,0.1696,2
460,6042,1264,1.4756,0.1554,1
275,5760,6704,0.9509,0.1425,3
335,2198,4817,7.1855,0.1443,0
61,5514,3411,9.6953,0.1601,2
65,69,1022,3.8808,0.1547,4
455,6426,3130,8.2913,0.1584,1
71,429,3411,8.6717,0.1457,3
193,5515,2314,6.6256,0.143,4
286,429,3149,8.4502,0.1369,1
316,657,4242,1.5887,0.1517,0
96,5515,2314,5.2619,0.1367,2
344,5431,3237,15.4209,0.1415,4
77,5081,1300,3.1426,0.1631,2
316,2761,6388,1.1584,0.1549,0
276,5514,674,5.258,0.1426,1
384,1242,2454,1.7935,0.1534,2
252,4575,3145,4.3358,0.1395,4
383,7061,4406,1.402,0.1472,4
472,69,702,2.8999,0.1387,2
252,429,7117,4.9234,0.1386,4
265,3945,4492,1.8571,0.145,3
336,1909,4817,11.5675,0.1341,2
445,2849,2016,8.6348,0.147,2
278,664,2863,1.6727,0.1433,4
123,179,5269,2.5856,0.15,0
230,7061,2953,1.8236,0.157,4
162,5434,1028,1.6872,0.1702,1
126,6426,2705,2.3255,0.167,1
481,5514,2995,2.6607,0.1509,3
326,2198,2157,2.4128,0.1641,2
447,2199,1222,1.7493,0.1556,1
4,5515,4840,5.6148,0.1502,3
231,1582,6552,0.7406,0.154,3
493,897,3428,1.069,0.1595,1
94,1103,2817,5.5026,0.1572,4
188,69,7635,6.3067,0.1418,3
473,5270,3149,2.4248,0.159,4
316,5514,1190,2.1279,0.1496,0
270,4415,6765,11.4289,0.1528,2
156,5270,6906,2.7187,0.1644,4
142,1103,4730,2.3747,0.1399,1
200,429,1199,3.9928,0.1381,0
217,6118,1119,2.4872,0.1453,1
368,5431,6209,5.5358,0.136,2
325,429,6552,9.6112,0.1551,3
74,3041,2339,0.9935,0.1527,3
399,806,1979,6.4257,0.1562,0
103,5270,5269,2.2756,0.1536,3
103,897,3149,0.9359,0.1547,3
12,5514,720,3.9984,0.149,2
490,1103,6885,6.6384,0.1608,0
42,7061,35,1.1293,0.1503,1
79,5515,6209,7.3357,0.1486,0
385,13,5257,1.6486,0.1608,1
60,429,1199,4.1335,0.1289,0
405,6428,6359,1.9245,0.1512,2
214,5431,3008,35.569,0.1516,4
102,5431,6906,2.8636,0.1515,3
126,4415,5302,3.4838,0.1634,1
300,3945,5683,3.4128,0.1565,1
132,2199,2173,2.227,0.1603,4
247,6426,4535,4.7132,0.1442,1
260,429,2356,7.3828,0.1505,0
467,3911,6543,5.3268,0.1553,4
37,1244,3266,1.2299,0.148,3
232,4415,5269,1.736,0.1424,2
55,6426,3008,5.5544,0.1445,4
114,2540,1059,3.4959,0.1358,0
491,4415,1059,7.1254,0.1495,1
210,1244,2472,2.5418,0.153,3
206,5270,1059,2.8057,0.1301,1
335,2199,4811,4.9164,0.1563,0
14,5514,3237,5.5812,0.1403,1
333,7061,3008,1.4723,0.1566,4
350,966,7347,4.34,0.1518,3
24,5431,2625,4.1898,0.166,2
440,4575,5500,4.9154,0.1546,0
6,5514,6359,7.7738,0.1618,2
415,4628,7635,3.17,0.1439,3
257,6428,3739,1.8941,0.1643,0
122,4068,2744,0.8909,0.1633,1
406,897,1524,2.1853,0.1396,0
473,5431,3145,4.033,0.1545,4
258,5515,4730,3.0482,0.1334,0
88,1103,742,5.7219,0.1662,0
263,4415,3952,4.831,0.1408,0
103,2199,3229,2.7115,0.1497,3
201,5431,2389,2.7899,0.1561,3
492,4415,3145,4.3685,0.1594,3
222,4575,1264,8.1799,0.1588,3
330,5514,4001,2.4261,0.1587,2
43,1902,1300,3.7339,0.1505,3
185,2199,5638,3.0783,0.1645,1
6,3244,2522,4.7543,0.1646,2
257,5515,6101,7.3794,0.1564,0
67,6042,6359,3.2461,0.1496,1
200,3911,1264,1.9621,0.1447,0
147,69,7607,5.1685,0.1298,0
281,173,2860,2.9674,0.1605,3
226,1909,7402,4.4635,0.1394,3
343,1248,4921,1.1612,0.1748,4
191,2199,3130,2.5252,0.1337,0
156,966,2555,2.9794,0.1638,4
202,664,1222,2.2147,0.1552,4
179,5081,4811,4.3068,0.1594,3
141,4415,5683,9.3216,0.1437,0
118,69,3474,4.0066,0.1608,0
97,4415,7408,4.9109,0.1562,2
91,5515,4122,23.264,0.1272,3
232,1103,1222,1.8658,0.1424,2
406,5081,3343,3.5129,0.1319,0
23,4415,720,3.5267,0.1456,4
368,5270,5269,4.1122,0.1423,2
23,6042,2174,2.9866,0.1523,4
61,5270,2174,6.0951,0.1639,2
252,5431,6612,7.1019,0.1337,4
116,1909,1642,9.8304,0.1483,0
253,4415,1866,2.9413,0.144,2
81,4415,3145,1.2416,0.1427,3
58,1902,5375,2.0601,0.1531,3
7,3911,4134,2.0409,0.1616,1
59,5270,372,4.8569,0.1543,0
119,1221,2670,1.9108,0.1674,3
84,1242,6543,4.2865,0.1687,3
152,5431,6209,5.3511,0.1403,2
62,179,6979,2.0616,0.1653,4
178,1244,967,0.949,0.1533,3
284,3244,2174,2.517,0.1491,2
216,5268,3041,0.7052,0.152,2
122,806,959,2.0527,0.1502,1
325,806,1642,11.79,0.1495,3
384,179,4018,1.8113,0.1528,2
185,4415,1082,4.1976,0.1616,1
217,2199,892,3.0209,0.1377,1
472,5270,6635,1.7218,0.151,2
152,1909,6612,6.2611,0.1377,2
481,5081,7117,1.9777,0.1528,3
409,5431,7402,12.2501,0.1586,1
8,7061,5696,1.4249,0.1625,2
347,5514,4817,15.6433,0.1422,3
247,1902,3266,3.1436,0.1499,1
326,806,6639,2.3621,0.1652,2
98,4137,4535,0.9345,0.165,4
481,5515,3041,3.3407,0.1479,3
174,5514,702,1.8841,0.1271,4
12,4628,1390,2.4311,0.15,2
70,966,7118,2.1837,0.1477,4
112,2540,1504,5.8389,0.144,2
210,429,1478,3.6065,0.151,3
49,5515,4817,11.325,0.1412,0
430,1103,1787,2.9379,0.1624,2
90,2849,4892,3.7055,0.1671,3
124,1221,3411,1.221,0.1546,4
265,179,7605,2.0565,0.1448,3
309,806,7509,5.0187,0.1559,0
282,4576,2096,1.1256,0.1515,4
226,2540,7272,2.4977,0.1445,3
489,4415,4263,1.9744,0.1549,4
189,429,702,9.404,0.142,4
268,5270,720,3.3102,0.1559,2
189,5431,3952,5.6852,0.1644,4
237,1103,6552,4.3551,0.1503,3
342,1243,6954,3.8398,0.1573,2
432,1103,35,1.953,0.1414,1
266,2198,2314,7.3807,0.1369,1
21,5515,3343,4.9072,0.1568,2
492,806,3237,5.071,0.158,3
257,6426,5871,2.4989,0.1638,0
96,5081,5540,1.8332,0.1601,2
290,1902,4492,1.3523,0.1375,3
480,1103,2459,4.2571,0.1447,2
254,3945,2389,2.4115,0.1397,3
147,1902,4406,3.1302,0.1349,0
466,5431,4134,6.3155,0.153,1
450,4415,5375,3.8709,0.1487,1
200,4415,720,1.8022,0.1465,0
290,1242,3344,2.5396,0.1351,3
486,2849,3108,1.5537,0.1153,2
335,1242,3344,6.1611,0.1507,0
391,966,1199,2.9255,0.1332,0
204,4575,2891,6.0243,0.1489,2
466,5515,6612,5.2408,0.1538,1
33,4415,7118,5.1907,0.1488,2
178,4750,346,1.1184,0.1513,3
188,4628,5170,5.2772,0.1423,3
227,1242,2356,4.0406,0.1553,2
253,664,624,1.8202,0.1447,2
439,175,2972,1.9982,0.164,4
201,1103,7607,2.2559,0.1636,3
58,2540,4001,5.3676,0.1313,3
473,1103,4612,3.2856,0.1563,4
56,2540,2174,18.5358,0.155,4
491,2540,4817,5.9418,0.1498,1
338,2849,3145,1.7389,0.1403,2
374,429,1264,6.0356,0.1442,2
375,5270,1222,3.4055,0.1539,0
182,5515,6612,12.5421,0.1291,4
253,897,1757,2.7942,0.1443,2
415,1103,6732,3.3972,0.1437,3
361,1902,3176,3.1338,0.1662,2
142,2198,910,3.1403,0.1367,1
447,897,3917,1.8347,0.1547,1
70,4415,3343,3.2345,0.1455,4
274,5128,2173,0.9628,0.161,3
407,69,5128,3.1421,0.1313,1
182,2849,2174,6.5315,0.1437,4
257,3244,6940,2.5027,0.1638,0
71,3945,3404,3.435,0.1737,3
117,5081,5500,3.6381,0.1374,1
132,179,2130,2.0963,0.1607,4
224,903,7118,1.6504,0.1628,0
32,1103,3229,4.0195,0.1384,4
490,1243,7231,11.9504,0.1579,0
341,4628,2604,2.0178,0.1513,4
247,4575,3008,5.8251,0.1417,1
39,6042,2860,3.5546,0.156,3
407,5515,3228,2.8932,0.1338,1
61,2849,2258,5.463,0.1655,2
256,806,620,4.5836,0.1377,2
439,664,1056,1.763,0.1706,4
623,966,6460,1.5222,0.1568,3
209,5514,3130,7.0688,0.1589,4
269,1242,6359,7.4134,0.1531,2
387,1909,5268,2.6134,0.1319,0
39,806,6552,7.6266,0.152,3
395,3874,910,0.9546,0.1411,1
34,3945,7402,5.4837,0.1499,2
147,5431,6612,6.6962,0.123,0
489,2199,5582,1.5498,0.1575,4
21,5081,1056,3.1315,0.164,2
387,5515,4840,2.853,0.1312,0
41,966,720,2.581,0.1637,2
330,6428,1478,1.4465,0.1672,2
403,2198,3947,2.5453,0.1389,4
141,3911,3374,5.1104,0.1522,0
376,1909,5268,5.8058,0.1278,1
42,4492,3349,0.562,0.1584,1
466,7061,6552,1.8785,0.1686,1
122,3910,2891,0.9698,0.1617,1
431,1103,5269,2.071,0.1586,2
385,5434,7117,2.2754,0.1578,1
323,4575,956,3.784,0.1564,1
72,1221,3149,1.2801,0.1597,4
47,1221,2036,1.5258,0.145,4
384,6428,6410,1.079,0.1597,2
408,1103,3237,3.305,0.1311,4
171,1243,6359,6.3781,0.1571,3
152,2198,1264,3.6485,0.1446,2
260,2540,553,4.7693,0.1559,0
119,2199,5269,2.4815,0.1661,3
206,2199,7239,2.0251,0.1346,1
70,2199,1979,2.1568,0.1477,4
179,2849,3266,3.6583,0.1608,3
4,429,6209,5.1432,0.1514,3
201,2199,3917,2.2295,0.1636,3
450,6426,3229,2.6721,0.1491,1
260,1103,4051,4.7609,0.156,0
375,4415,3008,3.1157,0.1583,0
210,5270,3235,2.2255,0.1544,3
224,5021,893,1.7513,0.1621,0
458,3945,6600,3.0145,0.1604,0
21,1902,7557,2.5775,0.1661,2
151,429,6612,9.4817,0.1454,0
114,1902,3349,2.2523,0.1436,0
132,2540,2604,5.5638,0.1443,4
294,5431,6612,4.8491,0.1298,2
257,5431,5622,13.2681,0.1541,0
277,5760,4891,0.9696,0.1592,3
39,4575,1979,6.7269,0.1539,3
179,5431,1199,7.6306,0.1438,3
14,966,3008,3.6421,0.1488,1
190,806,3228,1.5831,0.1624,1
60,4575,6612,2.6758,0.1307,0
153,1244,4961,10.2017,0.1586,4
222,966,35,9.9281,0.1565,3
86,7061,1041,1.9342,0.1332,1
209,1909,5269,16.1248,0.1464,4
113,5515,3237,10.981,0.1552,3
58,69,620,5.8648,0.1303,3
415,5514,3237,7.4521,0.1428,3
211,664,5764,1.8907,0.158,1
487,806,2389,3.8732,0.1588,1
177,966,4741,2.0062,0.1291,0
268,5434,1945,3.1397,0.1573,2
265,4415,4591,2.6512,0.1436,3
185,3911,4101,3.1826,0.1635,1
105,2540,1264,9.2086,0.1516,3
493,664,5650,0.9408,0.1612,1
211,1623,4869,1.4917,0.1594,1
395,5514,1199,1.5041,0.1384,1
337,1243,4406,5.6468,0.1439,0
110,806,720,7.7104,0.1545,2
219,5081,291,1.7741,0.1423,0
34,4415,6765,5.2291,0.15,2
440,4415,1264,3.6092,0.1563,0
625,5515,4134,1.4537,0.1385,0
78,1103,1222,2.0995,0.1508,3
342,4918,1190,2.1999,0.161,2
335,429,1190,7.2725,0.144,0
444,4575,6359,2.5629,0.1503,0
391,5270,5269,2.204,0.1352,0
227,2198,1615,8.5182,0.1503,2
7,806,256,3.1487,0.1564,1
334,5434,27,1.7568,0.145,3
246,155,27,3.3245,0.1491,1
252,4415,3149,3.038,0.1435,4
401,1909,35,2.3445,0.1401,3
479,2540,2784,1.6712,0.1472,4
409,429,1264,5.2512,0.166,1
344,5514,1111,9.525,0.1498,4
294,5514,1190,2.8642,0.1346,2
471,2198,959,3.2108,0.135,0
217,5270,3552,2.2655,0.1485,1
176,4415,1190,5.4891,0.14,2
337,4628,3149,7.1591,0.1409,0
117,2199,4730,3.5043,0.1382,1
285,1103,2174,6.8591,0.128,1
267,1103,4535,5.1671,0.154,2
311,5431,6388,3.5295,0.1606,0
193,897,2036,2.2433,0.1524,4
1,4415,6359,6.128,0.1611,3
277,3910,2173,1.2487,0.1574,3
297,1103,4961,4.3484,0.1548,4
61,5431,3229,14.623,0.153,2
110,4575,3008,6.7179,0.1593,2
404,4575,4134,2.2031,0.1303,0
289,5270,4492,3.1346,0.1474,0
31,5515,5269,16.478,0.1382,3
460,2540,35,2.141,0.1531,1
404,3945,620,1.1187,0.1363,0
282,2540,1264,4.4624,0.1385,4
453,2849,720,3.051,0.1565,0
68,3910,3229,1.007,0.1711,3
20,1909,7347,9.9565,0.1455,4
49,5270,3049,5.2134,0.1671,0
122,5760,6295,0.8302,0.1646,1
422,429,3237,3.6372,0.1334,3
316,2762,4741,1.0142,0.1601,0
125,966,1199,1.5803,0.1401,2
203,1242,35,5.1392,0.1412,3
61,806,3149,10.5388,0.1581,2
455,2540,1300,9.6986,0.153,1
24,179,4933,2.7169,0.1711,2
128,2199,2173,1.6032,0.1604,4
375,897,2174,1.9479,0.1607,0
137,5514,4535,8.6886,0.1455,3
229,7061,2251,1.4142,0.1616,0
353,4575,3008,4.9962,0.1557,2
306,1902,6954,6.62,0.163,2
220,1103,3228,2.6227,0.1444,0
167,5081,4622,3.7615,0.1511,3
177,1103,7083,2.6817,0.1231,0
74,3047,3180,0.9802,0.1547,3
62,69,3805,5.6156,0.1566,4
191,69,720,6.7967,0.123,0
391,5431,6612,5.4374,0.1269,0
432,4415,5500,1.4306,0.1419,1
167,69,4535,5.0755,0.149,3
240,5270,5257,0.9195,0.1506,2
254,5515,6612,3.8754,0.1316,3
38,2540,3349,5.376,0.1421,2
34,806,35,9.2393,0.1415,2
211,1243,426,2.6317,0.1518,1
274,4137,4406,1.142,0.1585,3
50,1902,644,4.9538,0.161,3
114,69,1119,3.4692,0.1366,0
387,1103,702,1.7741,0.1346,0
334,3940,720,1.1905,0.1478,3
41,1221,6390,2.3642,0.1644,2
262,179,1642,2.6148,0.1432,0
59,5514,6388,7.3271,0.1492,0
261,1244,5683,11.9651,0.1588,3
21,2198,4001,5.3459,0.149,2
304,173,4371,1.3933,0.1719,1
349,4628,5540,5.4849,0.151,3
90,5431,6359,11.049,0.1528,3
109,5270,7607,2.8272,0.1582,1
395,1103,1642,2.1937,0.1368,1
457,4750,2818,1.6986,0.1692,3
210,5431,4122,6.1185,0.1359,3
84,5270,4013,3.9886,0.17,3
77,4575,5500,6.6378,0.1517,2
285,5431,6612,10.6937,0.115,1
139,1909,3237,10.2605,0.1491,4
408,2199,3952,2.0553,0.1364,4
4,5431,6612,6.7095,0.1486,3
310,5431,6101,6.089,0.1407,4
265,2540,3149,2.5103,0.144,3
180,2849,2096,4.4292,0.1584,2
477,2812,4535,2.3136,0.1701,2
181,4415,5505,1.6371,0.1467,0
473,69,5269,2.8812,0.1579,4
238,1103,1300,7.9337,0.164,4
625,1103,3228,1.2655,0.1439,0
9,806,959,3.6337,0.1476,3
412,179,4892,6.1245,0.1532,1
249,7061,3149,1.3586,0.1507,0
304,4415,3813,3.1951,0.159,1
284,5431,6612,12.7996,0.134,2
114,897,392,2.1595,0.1443,0
430,1244,2250,2.041,0.1685,2
34,429,910,9.48,0.1397,2
489,1244,5207,1.813,0.1553,4
219,897,6499,1.344,0.151,0
268,5515,4001,7.8939,0.1346,2
105,6042,3008,3.8508,0.1584,3
459,1909,5268,5.6305,0.1551,3
23,2540,3145,4.841,0.1428,4
188,806,7434,6.6924,0.1413,3
257,155,6359,2.5486,0.1637,0
61,69,7402,15.4495,0.1528,2
454,6426,2599,1.2713,0.1584,1
491,5270,6359,3.3694,0.157,1
324,4415,6359,3.2419,0.1577,4
179,5514,2459,5.876,0.15,3
457,2198,5135,3.504,0.1493,3
148,2199,2891,1.6919,0.1521,0
177,5431,1642,2.4688,0.1253,0
230,2540,4817,6.4931,0.1454,4
480,806,3404,6.1874,0.1412,2
457,1103,4130,1.9217,0.1672,3
96,1242,644,2.1115,0.1575,2
39,1243,3349,8.2336,0.1512,3
399,5431,6101,5.024,0.163,0
312,172,3437,1.1021,0.1714,2
172,5431,35,4.3107,0.1606,4
324,2198,910,5.7744,0.1518,4
234,5270,1984,7.2801,0.1637,0
310,5514,6359,3.5655,0.1506,4
367,3874,5259,0.9215,0.1556,3
430,429,2371,4.8047,0.1592,2
41,4575,910,5.3315,0.1572,2
204,2199,4622,3.4379,0.1563,2
404,806,294,2.088,0.1321,0
412,2540,2174,10.4945,0.1438,1
119,3945,720,2.5475,0.1658,3
205,5514,3130,11.3561,0.1579,0
280,1902,35,4.1848,0.1404,2
152,1244,5259,3.1269,0.1466,2
280,806,6612,7.1638,0.1357,2
190,3945,2866,0.7341,0.1697,1
279,1103,35,2.6515,0.1386,0
256,1902,1059,2.8772,0.1503,2
431,3911,4961,1.8809,0.1619,2
62,1243,1475,2.9591,0.1612,4
173,1103,4795,3.6578,0.1596,4
258,966,3266,1.7594,0.151,0
335,806,481,4.7383,0.1591,0
430,5515,892,5.3965,0.1582,2
427,897,4972,1.2243,0.1532,3
304,6426,27,1.4178,0.1715,1
154,5514,48,2.9622,0.1674,4
214,1242,392,14.0633,0.1647,4
262,4575,1264,2.8661,0.1408,0
472,4575,666,2.3822,0.1423,2
268,69,553,3.6063,0.1549,2
190,1909,6209,2.0037,0.1603,1
374,2849,3266,3.1835,0.1529,2
456,3945,1979,7.0726,0.167,1
408,1243,4730,2.7668,0.1325,4
510,897,6359,0.9202,0.1544,0
343,1221,4039,1.2169,0.1734,4
420,69,720,5.8331,0.1472,2
276,966,7408,2.5313,0.1498,1
230,1582,589,3.2193,0.1553,4
450,3945,4612,1.9833,0.1514,1
202,5514,2389,5.1048,0.1501,4
453,429,4730,3.7564,0.1538,0
220,5431,910,3.345,0.142,0
345,173,3229,1.1326,0.1446,1
96,5270,2472,2.2623,0.1551,2
31,69,5696,8.3919,0.1542,3
387,179,1264,1.5214,0.1363,0
128,966,4972,1.8294,0.1592,4
207,3244,1041,1.2281,0.1487,2
227,5514,689,6.892,0.1519,2
481,5270,35,2.2098,0.1526,3
56,6426,4273,11.0337,0.1689,4
110,2849,4622,4.073,0.1645,2
261,2198,6388,15.6996,0.1546,3
385,806,1059,5.6335,0.1528,1
623,2199,6552,1.5003,0.1586,3
224,2849,3952,3.2971,0.1566,0
471,5270,956,2.5105,0.14,0
429,69,35,13.8082,0.1427,2
486,806,991,2.7821,0.1136,2
404,1909,3237,1.9714,0.1354,0
265,5270,1222,3.5677,0.143,3
263,2540,2174,6.2174,0.1386,0
275,1576,1984,0.9173,0.1459,3
59,3874,403,2.5286,0.1584,0
42,3280,4612,0.7234,0.1532,1
333,429,6612,8.5484,0.1428,4
189,5514,1945,3.904,0.1665,4
407,806,3947,1.598,0.141,1
33,4575,1264,8.8486,0.1408,2
479,1244,2834,0.9472,0.157,4
486,3911,5188,1.4823,0.116,2
372,2849,5269,1.9136,0.149,3
149,4575,720,7.1974,0.1516,4
372,4575,4840,3.4974,0.1413,3
334,3853,6979,1.428,0.1462,3
325,1242,3130,6.4972,0.1636,3
137,2198,4393,8.1543,0.1487,3
68,175,6765,1.2021,0.168,3
7,429,959,4.5709,0.1532,1
285,5514,620,8.4046,0.1253,1
