herb,positive_target,negative_target,positive_score,negative_score,fold
396,806,35,5.0957,0.1418,0
139,5431,7117,9.7716,0.1494,3
413,1103,1577,0.6911,0.1441,3
377,2198,7607,4.3329,0.1305,3
143,4575,5507,5.5383,0.1622,4
461,4415,7347,3.1407,0.141,2
359,6426,2130,4.717,0.1735,2
264,1902,4817,1.8727,0.1698,1
29,2198,3228,6.7879,0.1383,0
177,1909,701,2.4674,0.1253,3
220,1103,3228,2.6227,0.1444,2
182,429,3237,12.2305,0.1335,4
124,1909,3237,2.557,0.1477,3
171,5270,4972,2.9641,0.1683,4
134,173,6359,5.107,0.1541,3
366,4575,3229,5.28,0.1751,1
426,1909,6612,10.8971,0.1487,2
350,6042,3262,2.6364,0.1554,3
105,3874,3281,3.292,0.1594,4
114,5431,248,4.9946,0.1319,2
12,2198,2389,4.2142,0.1454,2
153,4575,2130,8.1617,0.1629,0
230,13,5803,2.3336,0.1567,2
124,4415,7117,2.3927,0.1481,3
101,5431,4001,4.3243,0.1483,4
454,5431,4122,5.274,0.1389,4
135,5431,6612,15.1291,0.1455,3
456,1221,4535,6.0058,0.1679,2
38,1902,3149,5.8146,0.1399,2
31,5431,1222,16.1886,0.1382,1
272,5514,4817,3.7913,0.1722,2
436,1242,2604,2.813,0.1589,1
303,966,2038,1.0557,0.1749,0
318,2540,7643,13.26,0.17,2
262,2849,1222,2.6488,0.1429,3
191,4575,3149,5.6426,0.1241,0
396,1103,4636,2.9398,0.1487,0
415,2198,4667,8.3138,0.1424,3
75,4575,4961,8.8324,0.1685,3
362,1243,1475,3.5165,0.1722,0
16,175,3644,1.3359,0.1781,1
279,5081,3149,1.8961,0.1437,0
32,966,5269,3.2732,0.142,3
311,4415,2604,3.6527,0.1595,2
217,5515,1642,4.597,0.1314,4
431,5515,7402,4.883,0.1443,0
315,5270,1814,5.2567,0.1467,4
427,4414,1524,1.5328,0.1516,1
480,1221,481,2.6413,0.1565,0
330,4575,6359,2.9814,0.1582,3
434,5514,3229,4.8422,0.1297,3
493,1221,6906,1.5577,0.1577,1
385,1242,2604,1.8699,0.1608,2
260,6426,5500,3.621,0.1596,1
448,2198,35,6.5357,0.1485,0
510,908,4535,0.6817,0.16,1
234,5514,3952,7.8026,0.1607,3
217,2198,6459,6.7859,0.1313,4
102,1103,3145,1.954,0.154,4
252,2199,2174,2.1057,0.1488,4
154,1244,3148,3.2259,0.167,2
212,897,2371,0.6771,0.1567,2
118,1103,775,2.8472,0.1629,2
81,3047,5269,0.9882,0.1458,3
387,3911,720,1.4439,0.138,1
141,69,2174,12.8807,0.1374,3
150,69,6765,4.9922,0.1486,1
173,5270,4891,2.9368,0.1611,4
248,5431,4122,4.915,0.159,1
240,177,6552,0.9015,0.1514,0
146,1909,3145,10.0214,0.1474,2
55,6042,3008,5.3748,0.1445,0
307,2198,959,5.0514,0.1359,2
181,4575,7117,2.7912,0.1372,3
10,2198,720,6.3862,0.145,2
74,1252,1874,2.3102,0.1456,3
408,3945,3343,2.0486,0.1371,4
139,3490,4406,6.4322,0.1581,3
342,1244,1300,5.8209,0.1441,2
279,897,4406,1.5533,0.1468,0
390,5515,4241,6.4609,0.1561,0
370,4575,4730,2.7993,0.144,1
489,5515,959,4.5201,0.1412,3
368,5431,6209,5.5358,0.136,1
256,5081,4891,3.0045,0.149,3
100,5270,1264,2.6267,0.1439,0
489,5270,5207,1.9022,0.1553,3
49,1902,1274,6.322,0.1658,0
376,806,6209,5.1798,0.1281,2
191,1242,4535,3.18,0.1291,0
379,1243,3237,1.6137,0.153,4
370,2849,4612,2.7105,0.1453,1
63,966,372,4.1434,0.1714,0
375,3945,7118,2.2914,0.1603,2
72,806,4840,3.0077,0.1504,3
375,806,3237,4.5709,0.1493,2
370,1909,3145,3.1219,0.1437,1
216,5270,7402,1.5609,0.1506,1
486,3945,2575,1.3889,0.1168,0
147,1909,5500,5.747,0.1278,2
337,1242,3343,4.2038,0.1445,4
1,5431,3237,18.919,0.1319,3
7,5431,2784,2.6882,0.1591,1
296,3940,720,0.623,0.1544,1
86,5629,5012,1.1883,0.1618,2
439,1909,3951,7.2326,0.1363,0
142,806,221,2.9002,0.1385,4
290,6426,720,1.9881,0.1353,0
252,2849,7118,2.2951,0.1484,4
159,1902,5648,3.6998,0.1453,2
106,5270,6128,2.308,0.1655,0
249,5270,3343,3.0932,0.1457,1
211,1242,5302,3.0413,0.141,0
341,5514,6906,2.8771,0.1472,3
39,5515,6612,17.1129,0.1386,0
137,3874,3404,4.3326,0.1536,3
20,5081,3187,3.3483,0.1583,0
83,4415,1088,3.9386,0.1657,3
236,6426,3149,2.5657,0.1387,0
64,6906,553,0.5674,0.168,3
77,966,6765,3.5655,0.1602,3
326,5515,3951,3.9621,0.1567,4
274,903,1264,1.5161,0.1518,0
213,1582,901,1.1376,0.1732,0
376,5081,1222,3.7105,0.134,2
264,806,6101,2.4424,0.1665,1
137,5515,3229,11.527,0.1353,3
175,4575,7500,6.6036,0.1569,2
412,179,4892,6.1245,0.1532,0
490,173,3239,7.7915,0.1594,1
324,2199,2670,2.4564,0.1596,0
445,3945,6495,7.7928,0.1475,2
471,2199,951,2.068,0.1404,2
206,429,3228,6.3835,0.1165,4
85,1909,5302,4.5917,0.1647,1
105,1243,1222,6.5711,0.1539,4
6,5270,1917,5.3999,0.1645,4
337,4628,3149,7.1591,0.1409,4
341,2540,4018,2.1634,0.1511,3
56,5431,6101,30.2514,0.1493,0
65,3244,962,1.4877,0.1636,1
86,639,1398,1.1771,0.1619,2
229,5515,4817,4.6517,0.1531,0
434,4575,3145,4.6847,0.1302,3
257,6042,1880,2.4402,0.1639,3
59,2540,5629,6.202,0.1527,1
420,1103,2670,4.1477,0.1486,1
427,2198,4122,5.4953,0.1292,1
341,5431,3228,5.1668,0.1408,3
135,5515,7402,12.9724,0.1501,3
471,4628,956,2.3302,0.14,2
356,7061,6765,1.6901,0.1539,4
240,897,720,1.3085,0.147,0
420,1902,2036,3.3824,0.1499,1
478,2198,4134,3.4103,0.1462,3
489,1103,796,2.2428,0.1517,3
16,897,7133,1.0824,0.1793,1
219,1909,6390,2.8126,0.138,3
364,5515,6935,1.9283,0.1373,0
260,1902,6359,3.4371,0.164,1
118,4575,6101,3.6689,0.1615,2
89,3307,7118,0.918,0.1467,1
277,4068,4241,0.7098,0.1619,3
277,639,1119,1.5959,0.1535,3
436,5514,6359,2.8544,0.1576,1
425,5514,1059,2.5346,0.1633,0
151,1902,3411,6.1441,0.1598,3
257,6426,6940,2.4989,0.1638,3
120,806,5302,10.3438,0.1651,1
205,69,1300,15.8206,0.1525,1
194,244,1222,0.5211,0.1655,0
422,429,3237,3.6372,0.1334,2
130,6426,6552,5.2156,0.1484,2
401,69,1264,1.7662,0.1421,3
33,69,3149,7.3375,0.1439,1
109,4415,35,3.6087,0.1567,0
114,1243,893,1.6464,0.1466,2
6,2198,2419,7.89,0.161,4
102,429,4134,6.5168,0.1468,4
367,179,35,1.4588,0.1513,4
200,3911,1264,1.9621,0.1447,3
338,1909,910,3.034,0.1374,1
18,1103,995,4.3307,0.1748,4
403,6042,3229,1.278,0.1431,3
145,69,4242,6.7995,0.1653,0
366,2540,5629,8.9109,0.1639,1
310,1103,1504,2.2173,0.1654,4
337,5514,3008,4.3387,0.144,4
316,155,870,0.8927,0.1609,2
200,3945,3149,1.7104,0.1478,3
389,1103,5257,2.901,0.169,1
92,2199,3452,1.5717,0.1581,2
55,1243,1222,6.56,0.1404,0
207,5021,20,1.2405,0.1475,3
267,1221,2174,5.4508,0.1535,3
228,4628,1979,4.3183,0.1544,2
274,6935,3008,1.1271,0.1586,0
481,179,4612,1.3914,0.1556,2
279,1902,2036,1.7138,0.1451,0
192,1221,5540,4.825,0.1761,4
139,1103,720,8.3877,0.1534,3
471,2849,6066,1.8563,0.1421,2
78,2199,2036,1.6897,0.1532,3
110,5431,3237,11.7584,0.1502,4
72,2198,3237,2.6093,0.1539,3
216,5268,4817,0.7052,0.152,1
113,806,2088,11.6427,0.1523,2
175,4415,6887,3.9109,0.1613,2
471,5431,702,2.5271,0.1392,2
101,1103,4817,2.9684,0.1541,4
110,2540,4406,7.1142,0.1592,4
146,5431,3237,11.4079,0.1461,2
23,4575,3229,4.9537,0.1422,1
98,664,720,1.4157,0.1573,0
310,5081,6543,3.0095,0.162,4
282,6935,624,0.8067,0.1564,3
185,429,1264,7.5036,0.1515,2
41,5270,221,4.1866,0.1593,2
367,2198,6612,2.1558,0.1462,4
284,3874,2036,4.2601,0.1451,1
58,2540,4001,5.3676,0.1313,3
472,3874,2389,1.7622,0.147,0
117,4415,1390,2.4056,0.1416,3
204,3945,4535,3.838,0.1541,1
395,5081,5268,1.0458,0.1404,2
510,3307,3344,0.6538,0.1634,1
94,4415,1874,5.8966,0.1556,3
147,1902,3008,3.1302,0.1349,2
268,2198,4242,4.9848,0.1481,0
404,806,294,2.088,0.1321,2
102,4415,3237,2.3423,0.1526,4
70,1243,2173,2.1468,0.1482,1
121,5515,4817,5.9498,0.1461,2
79,6042,4492,3.1021,0.1577,1
174,1902,221,2.3714,0.1268,2
52,2540,510,1.9907,0.1604,4
177,5515,3227,2.8605,0.1157,3
371,5128,3344,0.8467,0.168,3
202,3945,4817,1.9546,0.1565,3
224,5270,6765,2.2916,0.1609,0
167,1103,1814,4.5825,0.1497,4
407,5270,1059,1.1736,0.1493,1
350,4415,6765,4.8647,0.1504,3
28,3041,1391,0.5524,0.1693,0
96,4415,3343,3.2327,0.1529,1
490,1243,7231,11.9504,0.1579,1
430,4415,7347,2.5665,0.1647,4
477,2812,4535,2.3136,0.1701,4
106,179,4817,2.6016,0.1625,0
176,69,910,10.5834,0.1331,0
222,5515,3237,12.4948,0.1564,3
149,5431,910,11.1399,0.1456,1
141,1243,589,4.7206,0.1529,3
296,156,3229,0.6513,0.1507,1
109,69,910,4.1122,0.1546,0
77,3945,3404,3.0384,0.1638,3
395,4575,6612,1.7932,0.1381,2
85,4575,4120,3.7834,0.1708,1
212,5811,335,0.5481,0.1583,2
625,4415,3229,1.1717,0.1446,3
383,1902,6765,1.2316,0.1473,0
172,4629,4241,1.9549,0.1694,2
413,806,3619,1.143,0.1414,3
487,4414,3952,1.5736,0.1734,3
283,5270,4122,2.6367,0.1438,3
48,2762,5157,0.5276,0.1689,3
370,1221,3008,1.5137,0.151,1
350,69,4406,5.3267,0.1503,3
215,897,2494,2.2146,0.1684,0
373,69,2522,3.7644,0.1645,4
390,5270,6938,3.6986,0.163,0
346,4575,1264,7.2876,0.1365,2
471,1103,5188,2.8089,0.139,2
132,1243,2258,4.1725,0.1511,0
32,5081,5375,4.0251,0.138,3
373,4575,6351,4.9379,0.1584,4
37,1244,3266,1.2299,0.148,3
183,5514,5700,3.0594,0.1409,4
21,4628,3952,5.0599,0.156,4
431,429,6359,2.4423,0.156,0
72,5081,3229,2.2427,0.1545,3
253,897,1757,2.7942,0.1443,0
459,2198,4134,6.5488,0.1518,3
156,2198,3227,4.4236,0.1495,3
7,5021,2744,1.7056,0.1621,1
188,1909,4667,7.0908,0.1411,1
396,4628,3149,3.1071,0.147,0
430,4575,4122,3.2536,0.1621,4
324,2540,1264,3.7886,0.1561,0
314,69,2258,4.5039,0.1662,4
451,5270,3813,1.617,0.1694,2
623,5514,620,1.6778,0.1522,4
436,69,1190,3.81,0.1546,1
345,173,3229,1.1326,0.1446,0
220,2198,983,3.6537,0.1416,2
201,4415,7117,1.8497,0.1651,1
406,966,3235,3.0527,0.1351,2
413,179,7050,0.5459,0.1449,3
238,1103,1300,7.9337,0.164,3
117,5081,5500,3.6381,0.1374,3
39,429,5269,9.6997,0.1478,0
97,1909,3237,6.3663,0.1483,0
121,5081,1504,2.943,0.1684,2
374,5514,1222,5.4951,0.1464,2
156,6042,209,2.2321,0.17,3
372,5431,910,3.0694,0.1428,3
310,1909,4817,5.4022,0.1435,4
23,5515,5500,5.4153,0.1422,1
14,3911,5505,2.6293,0.1504,1
6,5514,6359,7.7738,0.1618,4
50,1244,5577,4.3319,0.1631,3
377,5515,620,4.6212,0.1263,3
366,69,5500,11.0551,0.1639,1
374,1909,1199,8.1174,0.1367,2
387,5021,221,1.9324,0.1343,1
132,1103,5500,2.4071,0.16,0
83,3945,5272,3.4948,0.1658,3
85,4415,372,2.1561,0.1769,1
334,5431,6612,8.7302,0.1389,0
406,5515,3952,3.6063,0.1313,2
97,2199,2174,3.8285,0.1597,0
362,2540,37,4.7843,0.1694,0
81,5431,4134,2.6618,0.136,3
373,902,784,0.5405,0.1731,4
185,179,2814,3.8735,0.1622,2
490,2198,7118,14.2216,0.1512,1
310,806,1190,5.4609,0.1431,4
325,5514,5683,6.3191,0.1646,3
356,806,4122,4.7026,0.1315,4
139,966,1979,6.0771,0.1601,3
269,429,6552,9.6826,0.1508,3
422,1242,6552,2.0641,0.1414,2
9,6635,4972,1.1251,0.1581,3
443,5270,4891,1.1294,0.1631,2
285,1103,2174,6.8591,0.128,4
65,5760,6937,1.158,0.1667,1
306,4575,5683,8.8501,0.1555,4
345,3244,1264,1.0845,0.1462,0
119,1902,3952,2.5287,0.1659,2
384,1103,7117,2.6906,0.1469,4
415,3911,4098,2.943,0.1443,3
294,4415,1264,2.4918,0.1363,2
118,5270,17,2.3199,0.1643,2
335,1909,7402,9.6011,0.1431,1
450,3945,4612,1.9833,0.1514,3
396,4629,6552,2.083,0.1501,0
85,5434,7009,1.6275,0.178,1
202,5431,6612,6.8207,0.1456,3
371,5270,2490,2.5186,0.1638,3
202,5081,3149,2.0058,0.1563,3
47,1909,1264,2.6684,0.1406,4
267,5514,6552,6.9185,0.1512,3
153,3911,426,8.9254,0.1611,0
176,429,3149,6.0868,0.1399,0
33,1902,4406,6.0363,0.147,1
97,4575,2459,5.7302,0.151,0
453,2198,910,5.156,0.1503,3
350,1902,4535,3.5879,0.153,3
464,1902,6703,1.1945,0.1426,4
121,2198,6388,5.8373,0.1509,2
280,5128,3279,1.0837,0.1567,4
455,5431,6101,24.5457,0.1414,1
264,2540,2604,1.2826,0.1741,1
63,1909,392,10.6688,0.1579,0
193,806,910,5.9914,0.1437,4
207,4415,901,2.8258,0.1405,3
226,2198,3041,2.8048,0.1407,0
371,1582,1945,0.736,0.169,3
356,1664,5700,1.5753,0.1546,4
314,5270,4961,2.6326,0.1721,4
455,69,4817,15.595,0.1442,1
149,6042,7118,4.7505,0.1582,1
137,4575,7118,9.1119,0.1446,3
254,1902,1222,2.3316,0.1403,2
259,13,5451,1.3363,0.1789,1
276,806,6209,4.3691,0.1455,3
350,966,7347,4.34,0.1518,3
3,1902,35,4.0823,0.1416,1
408,5431,4122,6.8187,0.1236,4
65,3451,6598,1.0833,0.167,1
347,3945,4961,6.8279,0.1581,3
87,1902,553,2.8317,0.166,2
321,811,1524,0.6157,0.1665,0
32,1902,1264,3.9438,0.1399,3
97,1244,1814,3.4029,0.1609,0
446,2540,3145,2.2744,0.1591,0
183,966,221,2.6282,0.1439,4
324,6042,620,2.3825,0.1614,0
153,806,2604,14.2534,0.1462,0
405,5514,2036,5.4071,0.1461,0
343,69,7685,3.675,0.1522,2
212,5431,4636,3.4114,0.1448,2
116,1243,1059,5.1981,0.163,0
277,4501,3344,0.8506,0.1593,3
491,2198,6101,7.6566,0.1468,1
325,2199,5696,5.373,0.1682,3
209,5515,4122,13.0982,0.1473,3
473,5514,1264,3.6136,0.1555,4
308,1103,3237,4.2262,0.1466,1
275,5130,818,0.8993,0.1463,3
456,5270,1059,8.4765,0.163,2
62,1244,163,2.8981,0.1618,4
172,5021,5259,2.859,0.1651,2
390,1902,6937,2.2016,0.1682,0
377,2199,1059,2.5921,0.1379,3
56,4575,5302,11.7468,0.168,0
192,1103,3343,9.0905,0.168,4
316,5514,1190,2.1279,0.1496,2
297,69,4817,10.2574,0.1392,2
477,1902,3149,4.8503,0.1635,4
55,179,2174,3.1344,0.1466,0
234,5515,4013,12.4122,0.1539,3
473,5081,1222,2.5733,0.1579,4
312,172,3437,1.1021,0.1714,3
209,2540,3008,13.0415,0.1507,3
367,1909,6209,2.0867,0.1489,4
61,2540,4817,11.5946,0.1542,4
259,4021,5471,1.2025,0.1789,1
175,5515,3885,8.1922,0.1498,2
480,5514,4371,4.1465,0.148,0
167,966,2096,3.5164,0.1532,4
460,5270,3229,1.8867,0.1537,3
118,2252,7226,1.6359,0.1654,2
81,1902,35,1.5716,0.1416,3
361,69,4013,7.9034,0.1597,4
389,2199,1119,1.8165,0.1777,1
456,2849,6552,8.351,0.1649,2
310,1244,2130,2.5272,0.1639,4
101,69,1190,3.543,0.1537,4
459,5081,4612,3.1926,0.161,3
137,2198,4393,8.1543,0.1487,3
83,4575,6885,6.0851,0.1603,3
246,1242,3343,5.1664,0.1441,2
314,2198,2604,5.5937,0.1587,4
436,1909,7402,4.4119,0.1536,1
153,5514,6359,11.1343,0.1503,0
286,1902,3130,4.242,0.1475,2
625,3945,4295,1.2658,0.1437,3
240,6426,3145,1.4169,0.1441,0
262,1103,5500,3.0339,0.1393,3
203,1243,7117,4.6206,0.1414,3
210,5514,248,3.3772,0.1511,4
446,6118,720,1.9388,0.1622,0
443,5081,1222,3.1595,0.154,2
294,5431,6612,4.8491,0.1298,2
333,5376,7118,1.0969,0.1585,4
236,1242,7402,4.0264,0.136,0
467,3911,6543,5.3268,0.1553,2
153,6426,5302,11.3357,0.1497,0
3,3911,720,2.7648,0.1456,1
81,2849,5375,1.5691,0.1417,3
229,5431,6359,4.5666,0.1537,0
122,664,6499,1.21,0.1596,2
236,6042,6359,2.7419,0.138,0
399,1242,7627,2.9439,0.1706,3
302,4415,5696,5.7023,0.1673,1
343,173,5505,1.4925,0.1674,2
132,5431,1190,6.4753,0.1403,0
48,155,4923,1.396,0.1594,3
425,4415,5507,2.1511,0.169,0
130,4415,3149,6.8228,0.1453,2
125,69,3237,1.4404,0.1408,3
459,2540,3229,4.015,0.1585,3
103,5021,5259,2.4688,0.1534,4
455,3874,553,6.678,0.1606,1
202,5515,4122,6.7941,0.1485,3
457,429,2456,3.5155,0.1426,2
395,5760,6460,0.8913,0.1418,2
182,4415,5540,5.5217,0.1477,4
347,429,3343,16.0362,0.1398,3
148,5021,2159,1.0828,0.1526,2
207,4629,5700,1.061,0.1499,3
211,6426,59,2.6013,0.1544,0
489,1244,2833,1.813,0.1553,3
265,5515,6459,6.7713,0.1328,3
230,4415,2494,4.2495,0.1506,2
361,3244,3281,3.0847,0.1663,4
447,5021,5269,1.7361,0.1556,0
204,806,7347,5.9977,0.1503,1
375,966,720,3.6071,0.1536,2
173,3911,5507,2.2133,0.1638,4
278,666,1398,0.6,0.1586,3
241,966,4730,2.4585,0.1523,1
359,69,4817,10.9402,0.1519,2
489,806,951,2.6252,0.147,3
310,1902,4619,2.4162,0.1639,4
258,664,4891,1.2118,0.1518,3
67,966,4996,2.775,0.1516,1
335,5081,775,4.7229,0.1602,1
149,2849,3008,5.0623,0.1563,1
283,806,4001,1.4982,0.1517,3
230,3874,1642,2.5445,0.1566,2
118,3945,4273,1.7065,0.1651,2
258,4415,5648,2.2235,0.1457,3
258,3945,2356,1.3555,0.1518,3
136,173,4122,2.8396,0.1769,3
155,1103,5505,3.5498,0.1728,2
342,174,2750,3.7789,0.1574,2
39,1902,1300,4.5304,0.1548,0
404,5515,1651,2.9729,0.1219,2
443,4575,3237,3.5018,0.1494,2
234,2199,4710,6.9526,0.164,3
271,2252,5259,1.2264,0.1501,1
42,3280,4612,0.7234,0.1532,2
460,5515,1651,4.0353,0.1377,3
90,2540,1059,7.0563,0.1596,3
347,2198,3952,17.0631,0.1391,3
341,6426,5700,1.5012,0.1541,3
266,429,4122,7.1593,0.138,3
460,1242,3145,1.7075,0.1544,3
376,5431,3237,4.6069,0.13,2
368,1221,4406,3.7667,0.1463,1
9,155,742,1.4553,0.1563,3
101,1902,6906,3.1743,0.1538,4
241,1244,3149,1.9686,0.1564,1
443,3911,2174,1.9113,0.1608,2
155,4575,3941,3.8008,0.1708,2
427,5515,3343,4.1203,0.1433,1
372,1103,5500,2.3284,0.1452,3
427,3910,5531,1.0034,0.1535,1
344,4415,6732,6.3106,0.1506,0
141,1909,7118,12.9971,0.1371,3
422,1909,6612,4.3878,0.129,2
63,5514,4817,7.7581,0.1631,0
116,5515,3237,8.968,0.1533,0
453,966,1222,2.9103,0.1568,3
259,1582,5473,1.8421,0.1753,1
190,5514,3947,1.2781,0.1628,2
471,1902,967,2.5817,0.1392,2
179,2198,4018,5.8694,0.1503,1
296,5270,4122,1.5539,0.1432,1
316,657,4242,1.5887,0.1517,2
297,5270,1956,3.6983,0.1556,2
413,5431,1578,1.3741,0.1407,3
383,4415,3041,1.9703,0.1433,0
311,1103,1390,2.2693,0.1658,2
440,429,4134,6.9956,0.148,1
337,5431,6612,13.0694,0.1313,4
390,174,7009,1.954,0.1685,0
356,5270,3343,2.8836,0.1458,4
119,2198,2389,4.9639,0.1519,2
445,1909,1264,9.2123,0.1467,2
48,7139,3407,0.5076,0.1699,3
202,2540,7402,2.4277,0.1551,3
346,69,1222,6.581,0.1385,2
395,3911,20,1.7222,0.1383,2
56,1244,7226,10.7919,0.1692,0
227,2199,7144,3.5954,0.1563,1
215,5514,2331,3.7757,0.1665,0
189,2198,4134,6.5574,0.1495,2
166,4575,1979,8.8521,0.1412,3
347,806,5683,15.1476,0.1446,3
345,5434,3145,1.1237,0.1452,0
74,3047,3180,0.9802,0.1547,3
58,69,620,5.8648,0.1303,3
490,3911,7557,7.1011,0.1597,1
406,4628,1478,3.3349,0.1321,2
102,966,6388,1.3949,0.1567,4
227,1242,2356,4.0406,0.1553,1
145,1103,2258,2.809,0.1736,0
376,2540,6765,2.0339,0.1379,2
121,4575,5269,4.5523,0.1591,2
412,5431,3229,17.8465,0.1342,0
60,429,1199,4.1335,0.1289,3
123,806,3228,4.2809,0.1452,2
205,5514,4120,11.3561,0.1579,1
220,5515,4134,4.3862,0.1382,2
162,5515,4241,7.123,0.1537,4
140,5270,2096,4.3179,0.1606,1
176,1242,4406,5.1091,0.1429,0
37,5431,6209,6.581,0.1273,3
284,657,2859,1.8907,0.1541,1
270,5081,2129,5.2216,0.1638,4
167,2199,3343,2.827,0.1568,4
274,5128,2173,0.9628,0.161,0
331,1909,6209,2.4042,0.1399,4
389,4575,6359,4.7705,0.1648,1
37,1103,4051,1.7242,0.1428,3
374,1103,6359,4.0328,0.1482,2
18,429,5135,6.7393,0.1504,4
472,2198,7126,2.8758,0.1401,0
447,3945,4612,1.9506,0.154,0
113,1244,2174,3.2642,0.167,2
84,6426,6609,3.276,0.1715,0
118,1902,961,3.1661,0.1616,2
154,5514,48,2.9622,0.1674,2
395,3874,910,0.9546,0.1411,2
335,429,1190,7.2725,0.144,1
191,5081,2174,3.4102,0.1287,0
312,5431,1390,6.1376,0.1502,3
68,1576,2173,0.8926,0.1712,3
405,6426,4535,2.7372,0.1505,0
101,2199,2604,2.0382,0.1581,4
260,5431,1059,8.4201,0.1454,1
404,1909,3237,1.9714,0.1354,2
323,1243,2915,2.4246,0.1682,3
415,4628,7635,3.17,0.1439,3
426,4415,3149,6.6309,0.1595,2
202,897,1190,2.0574,0.1561,3
289,5515,35,5.8169,0.1411,4
238,2849,3130,6.6076,0.1698,3
142,5431,4840,3.1962,0.1352,4
356,3874,893,1.9117,0.1503,4
1,1902,3374,6.1619,0.1572,3
110,429,5405,7.1353,0.1572,4
202,69,35,4.6552,0.1507,3
130,1103,2173,4.1691,0.1507,2
9,5270,956,2.1367,0.1531,3
118,2199,1190,2.1021,0.1643,2
309,5514,3344,3.5307,0.1614,3
390,5021,3283,1.8711,0.1702,0
296,1428,5259,0.5505,0.1545,1
3,6426,3229,3.7068,0.1421,1
23,4415,720,3.5267,0.1456,1
98,897,3229,1.6157,0.1536,0
284,4575,1222,6.336,0.1428,1
34,806,35,9.2393,0.1415,4
132,1242,5269,3.9855,0.1532,0
2,3911,6938,4.5909,0.1591,0
92,5081,3227,1.8884,0.1556,2
227,2198,1615,8.5182,0.1503,1
182,179,3008,6.841,0.1416,4
297,806,553,7.2465,0.1477,2
445,846,1390,6.309,0.1496,2
450,6426,3229,2.6721,0.1491,3
471,5514,910,3.1976,0.1371,2
188,1244,5580,2.5688,0.1439,1
391,5514,1264,2.8816,0.1333,2
49,69,6388,10.6757,0.1459,0
336,5431,6101,13.1324,0.1315,1
150,2540,4817,2.7698,0.1511,1
396,5021,6765,1.9084,0.1503,0
71,1242,6884,3.2918,0.1742,4
318,5515,3961,18.1622,0.1685,2
224,4628,3237,7.2147,0.1516,0
134,4415,4535,7.6232,0.1461,3
268,5514,2157,5.8687,0.1385,0
372,4628,3229,2.3139,0.1452,3
326,4575,3411,3.0439,0.1597,4
283,1909,2389,2.4714,0.1453,3
162,1242,5812,2.9052,0.1685,4
68,3940,2140,1.1552,0.1696,3
122,3911,4125,1.4966,0.1571,2
290,1902,4492,1.3523,0.1375,0
18,2849,6458,4.8295,0.1693,4
10,1909,2174,4.9989,0.1517,2
149,2540,3145,7.8648,0.1487,1
446,178,4492,1.484,0.1649,0
403,1902,666,1.9521,0.1409,3
289,806,910,6.9055,0.1393,4
467,5270,6359,6.2167,0.1539,2
486,5431,4610,2.4455,0.1141,0
151,4628,3279,3.2667,0.1679,3
125,806,4583,1.2609,0.1412,3
231,3047,4972,0.7233,0.1544,4
183,179,392,1.4947,0.1528,4
103,2199,3229,2.7115,0.1497,4
121,2540,1945,4.4902,0.162,2
401,5514,3237,2.4182,0.14,3
152,3911,2036,1.9292,0.1492,0
134,174,6543,4.1002,0.1603,3
77,4575,5500,6.6378,0.1517,3
207,1243,5507,1.52,0.147,3
219,5081,291,1.7741,0.1423,3
200,5514,35,3.0596,0.1426,3
145,5431,4817,7.6206,0.1616,0
42,4747,1264,0.7503,0.1525,2
211,903,3404,1.3843,0.1596,0
87,5515,4295,3.2489,0.1588,2
77,5515,6612,8.5868,0.146,3
14,5514,3237,5.5812,0.1403,1
125,2540,967,1.1728,0.1413,3
391,2199,5269,2.3449,0.1352,2
491,6428,2258,2.2925,0.1608,1
486,1909,399,2.9473,0.1132,0
94,5021,7696,3.3964,0.1604,3
492,1902,720,4.0756,0.1626,0
446,6428,1264,2.1065,0.1602,0
191,3945,2096,2.5513,0.1328,0
23,5514,2036,3.3492,0.1482,1
91,5431,2174,21.7025,0.1344,4
52,429,4636,5.2451,0.1531,4
120,1242,4961,7.7415,0.1711,1
173,6426,5629,1.4732,0.1684,4
277,664,1059,1.6468,0.1526,3
246,1902,4962,2.7395,0.1507,2
431,5514,4817,3.7435,0.1456,0
188,4747,877,1.9137,0.1459,1
48,178,2129,1.1935,0.1636,3
202,3874,720,2.7646,0.1549,3
210,2198,3952,3.8129,0.15,4
324,1103,1222,2.8316,0.1584,0
477,1242,4817,2.9767,0.164,4
260,429,2356,7.3828,0.1505,1
209,1242,4622,8.6381,0.1556,3
303,2849,4073,1.0491,0.1767,0
420,966,6552,2.7514,0.1517,1
122,7061,2562,1.0201,0.1617,2
353,5431,720,6.2747,0.151,2
265,1909,1642,6.4877,0.1329,3
39,69,3237,16.6609,0.1434,0
436,3244,5375,1.3523,0.1706,1
490,806,3343,15.3037,0.1508,1
25,6042,2129,5.9342,0.1696,4
453,5515,5268,6.6753,0.1496,3
490,6042,742,7.7541,0.1594,1
206,1909,620,4.6549,0.1191,4
140,5515,7347,8.0691,0.1525,1
275,7333,7226,0.9946,0.1417,3
493,903,3385,0.9548,0.1606,1
98,2456,7118,0.9556,0.1641,0
185,806,3237,9.3729,0.1492,2
28,268,7681,0.5761,0.1671,0
113,4415,4406,4.4709,0.1645,2
263,1242,5683,3.8099,0.1449,1
307,5021,2668,0.8487,0.1537,2
204,5081,5302,4.4491,0.153,1
