herb,positive_target,negative_target,positive_score,negative_score,fold
334,2246,4018,0.984,0.1555,4
351,2866,487,1.3418,0.1631,2
448,1244,5500,5.2295,0.1491,1
14,3910,2439,0.9692,0.1659,2
277,4501,3344,0.8506,0.1593,4
179,174,7226,1.636,0.166,0
32,4415,720,3.3376,0.1417,1
193,3244,4892,0.8319,0.1668,0
385,7606,5622,1.0564,0.1667,3
240,5760,956,0.5671,0.1588,0
254,244,2173,0.9924,0.1466,1
23,4068,4277,0.5545,0.1647,3
234,5270,1984,7.2801,0.1637,3
112,1242,893,3.2219,0.1555,3
269,5515,3229,14.1019,0.1429,2
181,4575,7117,2.7912,0.1372,4
96,664,3407,0.9787,0.1675,2
4,1221,3149,1.955,0.1595,3
105,172,2173,2.3677,0.1608,2
142,1902,2670,1.8476,0.1437,3
172,5021,5259,2.859,0.1651,1
60,2812,3266,0.6572,0.1441,1
432,3178,6640,0.5679,0.1551,1
346,2703,589,1.0302,0.1666,2
211,952,5001,0.831,0.1655,3
297,7061,3330,1.7146,0.1598,4
346,966,1396,2.6546,0.1492,2
490,3940,977,1.1295,0.1741,4
150,155,2626,0.9774,0.1614,3
446,174,5269,1.7668,0.1626,0
101,173,1390,1.4853,0.1622,1
371,1582,1945,0.736,0.169,4
6,7237,3476,0.5735,0.1743,1
227,429,3385,7.2529,0.1511,4
300,5021,1504,3.3871,0.1588,1
193,5531,3266,0.7057,0.1693,0
403,1902,2995,1.9521,0.1409,2
190,966,4730,0.9345,0.1648,1
185,1220,1090,1.1131,0.1725,1
241,252,2096,1.1248,0.1673,1
39,1248,1396,3.1875,0.1592,3
70,902,1119,0.9753,0.1576,3
59,4575,4817,7.337,0.1445,2
38,3280,37,1.0908,0.1735,3
219,5431,221,3.6853,0.1278,3
6,172,7403,1.5909,0.1712,1
351,5128,2998,1.0138,0.1652,2
134,172,6456,3.0242,0.1634,0
185,1221,1874,2.7237,0.1647,1
72,5270,3145,2.0665,0.1552,3
60,252,1059,1.0096,0.14,1
471,179,1222,1.4255,0.1431,1
415,3910,6359,0.8863,0.15,1
141,3178,6985,0.6416,0.1699,3
188,4500,2338,0.7442,0.1591,4
374,2252,4892,1.2621,0.1628,2
29,4121,4268,0.8268,0.1683,3
440,5515,6209,5.9468,0.1516,4
113,3490,2173,3.1466,0.1672,1
142,5514,3237,3.032,0.1384,3
3,5431,4840,6.8125,0.1383,4
173,5515,7681,5.3109,0.155,0
105,1243,1222,6.5711,0.1539,2
368,429,3237,5.3037,0.138,3
210,5220,3739,0.6727,0.1662,0
67,3178,2856,0.6246,0.1675,4
74,1390,1718,0.8406,0.1565,0
383,3951,2130,0.6415,0.1636,2
284,214,7226,0.9372,0.1689,3
94,5129,1987,0.6796,0.1718,0
188,7463,6892,0.5584,0.1661,4
268,966,995,2.9241,0.1581,4
200,6935,2539,0.5902,0.1601,1
372,7126,3008,0.856,0.1533,2
188,634,4684,0.9386,0.1537,4
270,429,3008,12.8499,0.1527,0
241,806,720,2.1766,0.155,1
32,897,1110,1.445,0.1511,1
101,1245,1008,0.8404,0.1727,1
55,174,1979,3.665,0.1463,3
489,664,4264,0.9066,0.1639,4
346,6550,5440,1.3287,0.1617,2
137,4414,6692,1.4844,0.1581,4
406,4130,6501,0.6745,0.1608,3
47,5760,7118,0.9735,0.1486,4
94,3178,3290,0.5715,0.1743,0
147,7061,1396,1.7109,0.1412,0
429,6118,3246,4.0571,0.1622,2
167,7061,5540,1.4725,0.1643,3
265,666,1956,0.5856,0.1664,2
55,897,6062,1.1885,0.1587,3
55,1909,910,12.4733,0.1346,3
149,5515,4840,11.4718,0.1441,2
3,1576,1979,1.0541,0.1519,4
481,2540,3237,2.5392,0.1525,4
167,174,893,1.7889,0.1616,3
149,5081,2174,4.5775,0.1586,2
34,1221,4122,3.6633,0.1514,2
284,2761,6034,1.0981,0.1654,3
395,1909,4001,1.4449,0.1388,0
453,846,4499,1.2805,0.1674,2
356,3178,3784,1.3647,0.1598,0
265,5475,4407,0.725,0.1634,2
90,4415,7557,4.7411,0.1649,0
486,5514,6674,2.1518,0.1142,1
210,3451,5812,0.869,0.1628,0
205,1248,1602,2.2692,0.1731,4
191,6635,2953,0.5736,0.153,3
473,429,6612,8.0385,0.1481,3
77,429,910,7.9416,0.1492,3
334,5459,1504,0.839,0.1639,4
387,4575,910,2.3598,0.1325,4
214,1243,6239,13.7999,0.1658,4
334,2986,2915,0.9415,0.1559,4
176,664,51,1.5358,0.1574,1
384,1242,2454,1.7935,0.1534,0
260,5081,3952,4.0068,0.1583,0
137,6309,5441,0.6875,0.1629,4
412,1909,1264,15.4346,0.1357,1
372,5270,4730,2.1548,0.1461,2
247,5505,6884,0.61,0.1681,1
290,1909,6612,4.8387,0.1272,0
77,2198,35,6.8416,0.1511,3
383,3911,5505,1.1131,0.1488,2
324,903,3130,0.8214,0.1718,3
94,178,3876,2.2866,0.1625,0
493,4575,221,2.6295,0.1475,2
316,2761,6388,1.1584,0.1549,2
253,4576,5724,1.0148,0.148,3
247,1106,6387,0.8151,0.1624,1
455,806,1222,13.9914,0.146,0
151,2849,6458,6.0136,0.1613,1
65,4137,3401,0.7256,0.1738,3
492,4415,3145,4.3685,0.1594,4
118,3280,7063,1.1466,0.1686,3
203,5270,3008,2.0395,0.1496,2
262,176,3374,0.9118,0.1652,0
405,1116,3916,0.6769,0.1679,2
222,5431,6612,15.0342,0.1512,3
277,4068,4241,0.7098,0.1619,4
49,5081,943,4.7603,0.1674,2
92,5467,2263,0.5897,0.1713,2
271,1295,3739,0.5732,0.1658,4
210,2849,2173,1.4778,0.156,0
189,69,668,5.7586,0.1579,3
241,1103,1264,2.2671,0.153,1
277,664,1059,1.6468,0.1526,4
284,3041,2494,0.8136,0.1719,3
206,3874,1008,0.8083,0.1398,1
130,1243,6552,5.6335,0.1484,3
247,3280,784,0.5886,0.1685,1
276,5270,4371,3.1161,0.1482,1
217,806,4018,2.837,0.139,0
456,2540,392,4.4761,0.1733,4
78,4499,1619,0.5939,0.1734,3
224,2915,7557,1.1235,0.1667,0
351,336,455,0.5974,0.1715,2
374,1242,1059,3.6448,0.1486,2
74,3743,3141,0.7731,0.1591,0
486,5431,4610,2.4455,0.1141,1
193,2252,4535,1.1121,0.1571,0
220,4575,959,3.2916,0.1432,3
286,3910,5,1.2319,0.1684,1
150,3439,188,0.6823,0.1656,3
140,5081,3805,6.4533,0.1556,4
59,7126,1274,1.0925,0.1697,2
94,294,7783,0.6797,0.1717,0
350,4130,4895,0.626,0.168,0
62,903,7082,0.9076,0.1744,0
336,177,3281,1.8486,0.1625,2
189,806,4242,4.885,0.1649,3
300,5431,5269,8.039,0.1434,1
297,3732,5331,0.7877,0.1665,4
461,2198,2314,5.0109,0.131,1
201,5431,2389,2.7899,0.1561,0
33,13,1396,2.4664,0.154,3
321,902,986,0.8012,0.1598,4
265,1582,6128,1.5239,0.1475,2
137,4136,2483,0.5795,0.1643,4
481,174,1979,0.7475,0.1637,4
241,3451,3344,0.6255,0.1744,1
140,2199,2390,4.4532,0.1587,4
450,4415,5375,3.8709,0.1487,3
347,806,5683,15.1476,0.1446,4
137,6428,5696,3.3884,0.1549,4
268,3874,1190,2.1756,0.1604,4
232,5514,19,1.9215,0.1422,3
4,2252,3008,1.2798,0.163,3
285,1103,2174,6.8591,0.128,3
450,3244,5118,1.0489,0.1603,3
150,5348,74,0.5506,0.1715,3
137,967,4773,0.6114,0.1639,4
623,970,4892,0.6066,0.1715,3
285,952,7060,0.9522,0.1655,3
257,7061,2522,1.5672,0.1673,4
294,69,6101,4.6853,0.1323,0
256,3047,6389,0.7746,0.1667,3
219,897,6499,1.344,0.151,3
297,6170,33,0.5932,0.1699,4
436,4415,2179,1.7255,0.1679,0
420,3490,901,0.812,0.1625,2
427,4415,3952,4.1453,0.1426,2
140,6390,589,1.1117,0.1676,4
130,6428,742,1.9714,0.1588,3
135,5515,7402,12.9724,0.1501,4
23,5081,1222,3.4283,0.1459,3
191,5130,893,1.2617,0.147,3
175,5259,2963,0.7054,0.1712,3
285,967,5012,1.1779,0.1604,3
431,6426,3719,1.7714,0.1651,2
61,1243,3008,9.0733,0.1615,2
100,5114,729,0.6267,0.1545,4
176,3490,6954,1.502,0.1589,1
227,5268,1201,0.6418,0.1646,4
58,1924,2513,1.3281,0.1619,2
42,3940,5259,0.6615,0.1546,2
472,5021,4576,1.6523,0.1536,2
47,2849,3228,2.0677,0.145,4
408,5434,4406,1.8605,0.139,2
137,5257,5614,0.6355,0.1634,4
178,1245,343,0.7268,0.1554,3
351,682,4239,0.6838,0.1693,2
121,429,6209,4.5773,0.1573,1
342,4415,3008,6.547,0.1415,4
91,5021,1980,3.2638,0.1668,4
188,347,6136,0.6631,0.1625,4
450,3451,1504,0.6155,0.1694,3
72,2849,4492,1.2535,0.1608,3
375,2761,971,1.0841,0.1723,4
270,5270,5696,4.5164,0.1656,0
67,1245,4122,0.9493,0.1622,4
188,6309,1894,0.6651,0.1624,4
227,2198,1615,8.5182,0.1503,4
55,1623,1274,0.6655,0.1743,3
81,5515,6612,2.5039,0.1368,3
162,4576,1021,1.2744,0.1716,3
263,4575,1979,6.9864,0.1383,1
349,2597,5157,1.1907,0.174,3
132,4575,6209,4.1395,0.1515,2
142,3244,6765,0.9878,0.1468,3
268,5270,720,3.3102,0.1559,4
150,7237,6239,0.56,0.1709,3
268,1909,4051,6.5956,0.1371,4
56,1902,4961,9.4982,0.1694,0
191,3945,2096,2.5513,0.1328,3
140,3244,6725,0.9976,0.1681,4
4,3940,3252,0.5664,0.1749,3
432,3307,4535,0.6331,0.1525,1
31,3945,7231,5.6745,0.1648,3
461,244,1945,1.6578,0.1476,1
422,6390,2833,0.5944,0.1594,4
23,69,35,5.536,0.1416,3
184,1221,5269,3.2738,0.15,2
349,429,1222,13.9712,0.1379,3
356,4622,6801,1.216,0.1607,0
188,5668,4953,0.5809,0.165,4
232,223,1662,0.6726,0.1578,3
456,5270,1059,8.4765,0.163,4
407,5270,1059,1.1736,0.1493,4
403,1243,3149,0.8072,0.1479,2
331,1103,702,2.1419,0.1424,2
331,172,3149,0.6649,0.1474,2
124,3244,1945,0.5876,0.1644,1
403,897,1264,1.081,0.1447,2
202,966,3008,1.5297,0.1597,0
408,5114,36,0.6882,0.1622,2
491,3910,51,0.7095,0.1735,3
67,664,4073,1.4373,0.158,4
217,2198,6459,6.7859,0.1313,0
188,344,630,0.6871,0.1614,4
80,174,1642,1.6899,0.1737,4
140,4575,3885,6.1737,0.1556,4
188,5854,2270,0.7499,0.1588,4
205,5431,3237,24.1363,0.1412,4
6,657,584,1.4488,0.1716,1
384,172,2383,1.4939,0.1551,0
97,5515,3404,6.6397,0.1473,0
284,2812,1274,1.0609,0.1666,3
90,429,3952,10.2505,0.1549,0
443,3451,5683,0.7322,0.1681,0
486,3945,2575,1.3889,0.1168,1
623,1909,910,2.2513,0.1478,3
55,4918,6388,1.4986,0.1532,3
23,1909,3237,6.1899,0.1415,3
176,1252,1274,1.1604,0.1649,1
265,7502,307,0.5888,0.1664,2
439,5431,2314,5.8617,0.1454,1
387,1242,4730,1.5239,0.1356,4
148,5760,4171,0.6419,0.1538,1
193,7509,5540,0.7503,0.1675,0
467,5431,6101,26.0278,0.1349,4
461,2812,2126,0.96,0.1513,1
113,4575,1264,8.978,0.1576,1
434,5270,1264,4.1732,0.1311,2
202,3280,553,0.6643,0.1708,0
146,6428,6035,2.2511,0.1735,4
140,223,2544,0.8127,0.1701,4
269,6426,1504,5.1208,0.1624,2
141,429,5269,15.3862,0.1316,3
188,6510,2921,0.7136,0.1603,4
234,4750,4972,2.4043,0.1728,3
167,175,1619,1.5132,0.1636,3
141,1221,1705,3.2718,0.1572,3
88,1221,3130,3.3248,0.1714,3
210,1909,6209,6.0241,0.1376,0
162,1116,2140,1.135,0.1722,3
50,175,307,1.0905,0.1738,4
297,1664,2524,0.6758,0.1687,4
443,1103,4406,2.3256,0.1584,0
210,666,4619,0.6235,0.1676,0
430,2540,348,3.8428,0.1608,3
204,244,3130,1.6218,0.1596,2
283,429,3951,3.773,0.1338,4
262,6042,6765,1.7088,0.1471,0
364,1909,6612,2.0617,0.1363,2
117,4840,6068,0.6426,0.1595,4
227,1243,7358,3.7749,0.1557,4
132,4499,5505,0.6666,0.168,2
334,2171,2109,0.8368,0.164,4
61,2540,4817,11.5946,0.1542,2
182,3853,6101,2.1137,0.1602,3
286,664,6609,1.8056,0.1614,1
253,5128,6651,0.7874,0.151,3
422,2198,620,3.9918,0.1309,4
367,1103,6703,2.5239,0.1427,4
140,96,584,0.7061,0.1715,4
72,4576,5700,0.8809,0.164,3
387,2199,3349,0.9891,0.1415,4
256,639,2860,0.9258,0.1628,3
281,2198,248,4.8573,0.154,0
351,333,878,0.6389,0.1705,2
182,69,3349,9.4171,0.1407,3
154,2199,2891,3.3026,0.1666,2
420,908,1524,0.637,0.1689,2
471,1909,3237,2.9872,0.1388,1
91,897,2343,3.1665,0.1678,4
139,4575,3229,9.7299,0.1498,3
188,2371,5062,0.6476,0.1626,4
364,4415,3145,1.0544,0.1422,2
297,69,4817,10.2574,0.1392,4
150,244,1490,2.0921,0.1524,3
38,1664,5157,1.3347,0.1654,3
282,5220,7434,0.7048,0.1568,0
308,4121,5696,0.573,0.1685,2
308,5376,4892,0.578,0.168,2
140,5375,731,0.9615,0.1687,4
466,2199,3149,2.4295,0.1651,3
94,3809,2442,0.651,0.1725,0
74,3940,2354,0.6283,0.1626,0
481,897,720,1.3176,0.1569,4
188,1569,4012,0.7049,0.1608,4
189,5021,4018,1.5327,0.1724,3
434,3244,6765,1.6178,0.137,2
137,4501,1456,0.9607,0.1606,4
294,5515,7402,4.1864,0.1338,0
344,639,165,1.4356,0.1566,4
429,3244,7557,2.3123,0.1674,2
426,3945,3411,2.9393,0.1691,0
43,244,51,1.6453,0.1627,4
270,2198,1264,15.31,0.1463,0
154,2540,2372,2.8869,0.1689,2
12,3940,2160,0.7312,0.1674,1
294,1248,248,0.9438,0.1521,0
78,3451,1396,0.8088,0.1624,3
125,1103,19,1.9571,0.1368,1
33,1103,6765,5.9277,0.1471,3
47,3874,4535,0.7393,0.1495,4
188,4130,7571,0.9364,0.1538,4
167,5431,3237,7.9587,0.138,3
206,4415,3145,2.5544,0.131,1
32,1909,910,7.1325,0.1361,1
137,1664,4474,0.6461,0.1633,4
147,7606,4933,0.7219,0.1669,0
315,5270,1814,5.2567,0.1467,0
297,903,4640,0.632,0.1695,4
489,6042,2477,0.9128,0.1632,4
34,2849,1190,5.0139,0.1508,2
227,6935,2654,0.588,0.165,4
102,3047,4406,0.7055,0.1618,0
177,4575,4583,2.5237,0.1251,3
180,3490,6035,2.4041,0.1695,3
311,2849,5269,1.8529,0.1694,3
89,967,392,0.5798,0.1593,4
265,5104,1917,0.5585,0.1672,2
41,2849,3229,3.1624,0.1598,3
188,5058,2110,0.6162,0.163,4
349,970,6239,1.4051,0.1713,3
184,3945,2670,2.8198,0.1512,2
256,908,6929,0.7964,0.1665,3
227,6429,2210,1.4982,0.1602,4
183,2677,3253,0.6211,0.1722,3
457,179,902,1.5459,0.1698,4
376,966,2036,3.3993,0.1362,2
166,3244,139,2.0908,0.1631,1
177,3451,7603,1.0874,0.1322,3
265,4576,2580,0.6816,0.1643,2
455,657,3215,2.0835,0.1736,0
467,4415,5302,10.1591,0.1473,4
430,4575,4122,3.2536,0.1621,3
368,966,3008,3.0702,0.1464,3
408,6935,1705,0.7121,0.1614,2
335,1103,6209,4.9187,0.1554,0
137,6042,6645,3.7402,0.1545,4
321,3853,3235,0.7901,0.161,4
315,3178,1959,1.0661,0.1735,0
67,7061,2606,1.4505,0.1574,4
265,3451,5629,1.2765,0.1509,2
236,1909,6612,6.882,0.1293,4
153,5431,6101,22.0665,0.1398,3
60,897,720,1.1505,0.1391,1
23,1244,7607,3.0036,0.151,3
376,4575,1264,4.1734,0.132,2
116,1242,7118,5.0924,0.1645,4
480,6118,3474,2.9456,0.1557,0
459,2198,4134,6.5488,0.1518,3
33,4575,1264,8.8486,0.1408,3
252,639,674,1.1072,0.1666,1
254,4415,2670,2.0074,0.1414,1
175,5431,366,7.0614,0.1566,3
344,244,2096,1.3959,0.1571,4
81,7061,6552,0.6348,0.1499,3
176,4575,720,6.8494,0.1386,1
94,3916,6702,0.564,0.1743,0
351,2044,426,0.556,0.1734,2
149,3945,4535,4.4681,0.1591,2
453,6428,2972,1.4514,0.1655,2
406,1199,2691,0.6092,0.1615,3
336,1248,5405,1.7584,0.1658,2
94,4232,6572,0.6124,0.1734,0
34,4415,6765,5.2291,0.15,2
258,2849,1110,1.9341,0.1481,4
97,1924,2096,1.6309,0.1647,0
436,5515,3041,3.3598,0.155,0
351,3229,2507,0.6471,0.17,2
3,5021,5648,0.7906,0.1561,4
297,901,5007,0.747,0.1673,4
172,1103,1264,3.3421,0.1629,1
141,5811,3643,0.7348,0.1671,3
440,5431,35,4.9477,0.154,4
238,1103,1300,7.9337,0.164,1
346,4415,2174,3.608,0.1446,2
31,69,5696,8.3919,0.1542,3
275,1148,222,0.5616,0.1526,2
300,1221,1619,2.7095,0.1649,1
140,1221,2331,3.3974,0.1607,4
450,252,5127,0.8042,0.1631,3
316,5760,4961,0.5909,0.1668,2
466,5515,6612,5.2408,0.1538,3
113,69,35,10.2503,0.1553,1
407,2198,4730,2.0629,0.1358,4
300,1103,4535,3.9937,0.1502,1
71,5514,7557,4.1982,0.1694,0
34,7061,4622,2.3315,0.1549,2
401,4629,7118,0.5976,0.1502,1
422,1103,1222,2.6616,0.1375,4
210,5515,3228,5.3444,0.1394,0
263,3945,5531,2.8249,0.1516,1
227,6426,7403,3.4593,0.1568,4
24,5514,1831,4.9598,0.1616,0
188,4579,1479,0.7834,0.1573,4
137,5515,3229,11.527,0.1353,4
265,155,392,1.0194,0.1553,2
284,4576,3281,0.8899,0.1704,3
74,4501,3902,0.5514,0.1677,0
128,1909,1199,2.946,0.1471,1
412,2540,2174,10.4945,0.1438,1
84,3874,1833,2.4822,0.1744,1
481,5081,7117,1.9777,0.1528,4
32,1116,392,0.7558,0.1591,1
357,4415,742,8.2336,0.1554,3
271,248,1059,0.6961,0.1551,4
315,1242,4622,4.2938,0.1481,0
344,2456,2770,0.621,0.1659,4
376,806,6209,5.1798,0.1281,2
331,3911,3145,1.3954,0.1433,2
334,708,1619,0.8032,0.1703,4
39,5376,6516,0.8066,0.1702,3
349,639,4590,1.8592,0.1651,3
420,7606,1110,0.8143,0.1617,2
271,1293,4892,0.5676,0.1671,4
206,897,3343,1.8042,0.1349,1
97,6042,4811,3.4633,0.1605,0
147,174,1300,1.7669,0.1374,0
150,657,3130,1.3654,0.1566,3
304,4415,3813,3.1951,0.159,2
188,345,1779,0.8032,0.1567,4
458,5431,1222,3.8257,0.1585,2
247,1095,7206,0.5792,0.1689,1
246,5431,4122,15.0174,0.1299,4
230,2778,5801,0.5765,0.1679,0
472,5431,6703,3.032,0.1379,2
346,5515,3237,7.8241,0.1344,2
62,7061,1041,0.8537,0.175,0
105,1242,5269,7.7308,0.1539,2
432,3945,1222,1.0383,0.1456,1
459,5514,1264,3.5691,0.1603,3
159,1106,1073,0.7482,0.1742,1
383,4295,4892,0.745,0.1591,2
324,5081,1222,2.7954,0.1584,3
202,3244,2036,1.6334,0.1577,0
175,2849,775,4.258,0.1601,3
112,5102,97,0.9176,0.1713,3
114,1576,3784,0.7062,0.1559,2
285,5760,6101,1.5952,0.1486,3
135,6426,3404,7.2431,0.1583,4
323,2199,990,2.874,0.1663,4
230,155,3187,3.3732,0.1537,0
74,5128,4457,0.8259,0.1585,0
459,429,3237,5.2613,0.1578,3
123,173,4406,1.9519,0.1543,0
55,5760,4892,1.2997,0.1562,3
122,664,6499,1.21,0.1596,2
232,3259,3130,0.6865,0.1544,3
152,5760,4535,0.8304,0.1537,0
166,806,3008,10.9132,0.1395,1
49,5515,4817,11.325,0.1412,2
166,4121,4901,0.8577,0.173,1
385,3911,3266,2.5409,0.1573,3
467,3451,3050,1.6308,0.165,4
176,966,2174,3.8494,0.145,1
182,3874,4972,4.2513,0.1508,3
294,4295,51,0.6599,0.1567,0
383,2859,4068,0.6527,0.1629,2
150,2315,7524,1.1872,0.1579,3
12,2456,4795,0.5801,0.172,1
31,179,1705,5.2919,0.1651,3
202,3307,4892,0.6469,0.1726,0
262,2199,1390,2.4533,0.1436,0
399,1244,1311,2.5198,0.172,0
6,2849,4972,4.5806,0.1651,1
229,6550,3750,0.7117,0.167,1
490,1244,1022,10.8558,0.1589,4
43,4415,2174,4.3995,0.15,4
267,2199,6765,6.0002,0.1514,2
408,6042,5540,1.5254,0.1436,2
276,3945,989,2.5566,0.1493,1
275,7333,7226,0.9946,0.1417,2
140,7509,5013,1.1878,0.1665,4
12,908,644,0.7857,0.1645,1
174,5514,702,1.8841,0.1271,3
351,908,5302,2.2242,0.1611,2
285,252,909,1.2842,0.159,3
409,6426,720,4.1506,0.1682,2
282,5257,51,0.6205,0.1593,0
7,4575,2471,3.0377,0.1564,1
217,1246,1008,0.9499,0.1553,0
86,4576,5115,1.8819,0.1342,0
184,846,2174,1.5352,0.1567,2
10,4621,4452,1.396,0.1709,4
70,5271,2140,0.714,0.1685,3
491,2540,4817,5.9418,0.1498,3
460,664,6552,0.6643,0.1622,2
260,1243,6034,4.4061,0.1573,0
176,6042,4535,3.7531,0.1455,1
269,2849,3343,4.1923,0.1664,2
96,5081,5540,1.8332,0.1601,2
477,69,3145,8.5478,0.159,2
78,1390,4018,0.7219,0.1639,3
180,846,3130,4.184,0.1595,3
182,1576,1190,1.6534,0.163,3
286,3911,971,4.4703,0.1461,1
141,178,5328,2.8173,0.158,3
32,639,1945,1.1639,0.1533,1
335,2198,4817,7.1855,0.1443,0
20,5105,251,1.0238,0.1658,4
440,1902,3237,5.419,0.1539,4
326,6118,976,1.3984,0.1711,1
351,1576,6377,1.165,0.1641,2
439,4575,2389,3.9841,0.1481,1
9,5514,2727,4.0521,0.1468,3
349,7061,6954,2.9519,0.1577,3
55,3285,1705,0.8121,0.1678,3
202,1242,4406,1.5963,0.1596,0
109,5270,7607,2.8272,0.1582,0
280,5128,3279,1.0837,0.1567,0
390,2540,3050,4.4165,0.1611,3
179,5514,2459,5.876,0.15,0
478,2199,4018,2.572,0.1528,4
276,5505,818,0.6287,0.1654,1
29,1245,3374,0.7615,0.1703,3
338,1902,7117,2.7232,0.1394,0
376,2540,6765,2.0339,0.1379,2
375,3244,4892,1.227,0.1711,4
297,806,553,7.2465,0.1477,4
78,5270,3149,2.0774,0.1518,3
268,155,3344,1.4279,0.1679,4
175,5376,2494,0.5905,0.1741,3
281,172,2705,1.497,0.167,0
403,2199,3145,1.2109,0.1437,2
96,5220,6225,0.5628,0.1732,2
153,897,4901,2.3974,0.1719,3
37,806,620,2.7326,0.1317,2
97,1623,818,0.6292,0.1724,0
141,1628,5400,0.6446,0.1698,3
412,177,4273,3.2623,0.1686,1
91,1243,6388,6.8572,0.1565,4
137,244,6954,1.3089,0.1589,4
227,3451,2331,1.2114,0.1606,4
204,5744,1863,0.6252,0.1691,2
214,1902,6954,11.5653,0.1686,4
14,6118,1979,2.3594,0.1506,2
140,666,3399,1.4628,0.166,4
256,4121,1476,0.5714,0.173,3
29,903,2096,1.1818,0.1587,3
458,1902,3261,3.8902,0.1584,2
374,1243,4891,3.3214,0.1512,2
345,639,3149,0.7938,0.1494,0
62,5515,2863,6.4592,0.1547,0
118,1576,4288,1.0622,0.1699,3
277,966,7117,1.6065,0.153,4
65,639,2668,1.5519,0.1635,3
427,2198,4122,5.4953,0.1292,2
117,1245,6066,0.5947,0.1605,4
372,1902,2389,1.9799,0.1485,2
12,244,4622,1.1834,0.1586,1
150,294,2494,1.1836,0.1587,3
29,4492,6035,0.7821,0.1698,3
47,5220,2174,0.8098,0.149,4
284,3911,6765,3.024,0.147,3
166,7509,3916,1.8969,0.1636,1
116,69,1264,7.4468,0.1557,4
286,6429,1541,1.5133,0.1648,1
171,177,5582,1.9833,0.1739,2
153,69,4817,16.0369,0.1426,3
230,3940,3476,0.9,0.1614,0
349,4501,5690,1.1972,0.1729,3
440,2198,6612,6.199,0.1488,4
255,4628,666,2.0607,0.1582,2
188,5427,2111,0.5732,0.1654,4
41,5081,7117,3.4087,0.1595,3
349,4130,7194,1.4728,0.1687,3
20,6426,5640,3.4926,0.1578,4
65,2315,3236,1.4297,0.1643,3
455,179,7403,5.1243,0.1637,0
453,2252,3279,0.9731,0.17,2
255,5431,2314,2.016,0.1605,2
385,7139,7231,0.9858,0.173,3
177,1650,248,0.78,0.1338,3
279,908,348,0.5988,0.16,3
315,1244,4892,2.8714,0.155,0
274,7126,7118,1.0017,0.1605,2
493,4501,3190,0.6622,0.1634,2
324,5270,3344,3.4784,0.1575,3
219,1909,6390,2.8126,0.138,3
149,1909,6612,11.8663,0.1425,2
179,1103,1119,4.508,0.1572,0
276,7509,951,0.601,0.1659,1
445,4750,2850,5.5498,0.1521,1
415,3945,186,2.3493,0.1453,1
86,5434,1059,1.3034,0.1557,0
403,69,2088,2.2004,0.1398,2
177,6118,3036,1.2624,0.1317,3
100,903,2915,0.6738,0.1538,4
205,69,1300,15.8206,0.1525,4
41,806,4730,2.984,0.1609,3
493,5514,1117,1.5124,0.1582,2
306,172,4590,2.9328,0.1706,4
357,69,3411,14.2827,0.1489,3
350,2252,2490,1.9444,0.1557,0
625,7509,1222,0.5968,0.1484,0
141,3090,7107,0.5906,0.1713,3
137,7061,567,2.5984,0.1563,4
193,51,7206,0.588,0.175,0
60,3178,3149,0.8891,0.1403,1
406,4918,1008,0.8862,0.1536,3
103,664,1390,1.0902,0.1544,1
206,1909,620,4.6549,0.1191,1
29,172,4996,0.8972,0.1643,3
274,6390,2915,0.8512,0.1623,2
179,173,628,2.3413,0.163,0
179,3451,3190,0.8205,0.172,0
333,3451,2173,0.992,0.1591,0
395,1576,2670,0.556,0.1484,0
334,5482,5349,0.8252,0.1669,4
279,5514,221,2.5225,0.1386,3
191,902,2606,0.6797,0.1522,3
189,902,742,1.1346,0.1747,3
456,173,5683,3.8538,0.175,4
294,5021,1979,1.8315,0.1441,0
406,5431,644,2.728,0.136,3
455,6426,3130,8.2913,0.1584,0
150,693,2801,0.872,0.1626,3
461,4575,1642,4.8764,0.1347,1
21,5021,6239,2.359,0.1683,2
450,3947,971,0.9058,0.1622,3
346,1390,3188,0.6153,0.175,2
200,69,910,3.309,0.1407,1
456,2199,3149,8.6098,0.1614,4
396,806,35,5.0957,0.1418,2
276,179,2129,2.362,0.1501,1
60,1642,20,0.5979,0.1443,1
188,2038,813,0.7188,0.1601,4
351,3041,6361,1.7376,0.1618,2
284,3874,2036,4.2601,0.1451,3
258,69,1059,2.0809,0.1467,4
137,4612,4844,0.6493,0.1633,4
130,7139,4365,0.5602,0.17,3
154,1244,3148,3.2259,0.167,2
407,6426,5648,1.3311,0.1482,4
227,7061,7317,1.8575,0.1593,4
141,1103,2419,7.0438,0.1468,3
481,5375,2173,0.6722,0.1642,4
122,3280,2833,0.6975,0.1651,2
89,4918,4018,1.2657,0.1441,4
189,897,1649,2.3331,0.1712,3
404,664,6459,0.6549,0.1417,0
443,7061,5522,0.8612,0.1655,0
457,5270,2313,1.7127,0.1687,4
117,69,4576,2.5612,0.1411,4
491,1909,5118,8.7692,0.1443,3
237,6042,5696,1.7937,0.163,2
265,846,6295,1.1905,0.1513,2
217,1221,7239,1.9997,0.1495,0
422,1221,1059,1.7213,0.1429,4
188,334,6191,0.9549,0.1536,4
276,1116,4273,0.9599,0.1599,1
385,2597,3916,2.0923,0.1603,3
58,179,3344,2.4387,0.1485,2
114,4629,7557,1.2259,0.1507,2
285,4891,3048,0.6547,0.175,3
