herb,positive_target,negative_target,positive_score,negative_score,fold
284,6428,3279,1.72,0.1548,3
4,4415,3411,3.2728,0.1549,2
72,5081,3229,2.2427,0.1545,3
285,6429,4817,1.4978,0.1516,3
49,6042,3374,3.006,0.1726,3
185,7502,3960,0.9528,0.1742,1
375,6042,2250,1.5359,0.1645,2
341,69,7402,3.1304,0.1462,3
458,5760,1300,1.0443,0.166,1
330,806,1390,3.0239,0.1563,3
1,5514,392,6.9489,0.1559,3
217,2198,6459,6.7859,0.1313,2
268,2252,6209,1.1772,0.1732,4
349,5515,3237,14.8909,0.1338,3
121,806,6543,3.7478,0.1649,1
71,2198,3824,7.9694,0.146,3
215,2252,4512,1.029,0.1747,1
60,7509,4406,0.6824,0.1433,1
269,897,5540,2.0058,0.1743,2
188,4580,543,0.8794,0.1557,1
67,1103,392,3.369,0.149,2
405,5128,4068,0.814,0.1637,3
405,174,1300,1.9696,0.1506,3
219,1902,4730,1.5907,0.1475,3
113,5081,5269,4.7446,0.16,2
159,173,4892,2.145,0.151,1
24,4575,6458,4.2723,0.166,0
94,6309,7709,0.636,0.1727,2
86,897,4242,1.4014,0.15,4
97,5514,5378,5.209,0.1546,4
316,69,7402,2.3314,0.1486,3
227,5270,4074,5.3836,0.1541,3
401,2252,2670,0.9565,0.1454,3
387,2849,6552,0.9818,0.1422,4
209,6426,3952,4.9997,0.1626,1
34,1116,1652,1.0942,0.1692,4
351,2866,487,1.3418,0.1631,1
390,1902,6937,2.2016,0.1682,1
29,2198,3228,6.7879,0.1383,1
152,3853,3130,0.6299,0.1592,3
478,7509,7118,0.666,0.1632,4
150,6137,3051,0.6798,0.1658,1
146,4414,6062,2.33,0.1727,0
179,5514,2459,5.876,0.15,4
8,4415,2174,2.1992,0.1521,3
260,2198,1119,7.634,0.1463,0
439,5514,6101,3.5462,0.1594,0
135,6429,7403,2.4942,0.1719,4
23,639,5577,0.6306,0.1625,4
262,6426,4018,1.4363,0.1514,0
47,1909,1264,2.6684,0.1406,3
182,7061,6870,1.6585,0.1627,3
206,966,1222,2.2258,0.1338,1
83,897,6172,2.1198,0.1667,2
350,7509,5803,0.6151,0.1684,2
385,6426,4051,1.3903,0.1637,0
256,664,27,0.9152,0.163,2
188,7061,6731,1.6041,0.1478,1
404,2199,3229,1.1308,0.136,2
141,2794,1951,0.5651,0.1724,1
79,5431,35,5.9157,0.151,3
351,4501,5614,1.538,0.1628,1
265,3853,3142,0.8366,0.1605,3
14,970,1652,0.8556,0.1678,4
3,174,6552,1.4425,0.15,0
403,6042,5500,1.278,0.1431,1
67,1106,6543,0.7743,0.1651,2
447,7126,2036,1.1717,0.1581,2
216,2198,6101,2.5622,0.149,3
453,4414,1119,0.8281,0.1742,1
289,3451,5507,1.3346,0.1583,4
146,4415,4535,5.5631,0.1577,0
337,1902,2173,3.0148,0.1462,3
146,4575,4612,9.628,0.149,0
454,3910,2594,0.9581,0.1638,2
159,69,3149,6.3073,0.1368,1
150,3349,3517,0.81,0.1641,1
455,3911,5696,5.5708,0.1629,2
241,176,3130,1.0334,0.1685,4
422,4130,6067,0.7148,0.1541,4
375,3178,37,0.9303,0.1744,2
472,1103,7509,3.0694,0.1349,0
268,4415,139,2.641,0.1586,4
188,4137,1061,1.5736,0.1481,1
42,6550,2036,0.5701,0.1573,1
232,6390,6551,0.7423,0.1537,3
252,5431,6612,7.1019,0.1337,1
141,3910,4590,2.9546,0.1576,1
200,5270,5500,2.1112,0.1431,3
262,902,392,0.8311,0.1673,0
188,2050,1238,0.7136,0.1603,1
277,252,6034,0.6198,0.1651,4
284,5505,1956,0.7935,0.173,3
148,6635,7632,0.6803,0.1534,0
137,5259,6285,0.6308,0.1635,2
258,6118,2356,1.4143,0.1518,1
135,1909,6101,14.0416,0.1485,4
391,639,1945,0.9213,0.146,0
344,1221,6732,4.6088,0.1506,2
240,6429,6765,0.8648,0.1516,1
78,7126,6359,0.8751,0.1613,1
134,7126,6732,1.6475,0.1708,1
374,1116,1705,0.7101,0.1749,2
55,1902,6765,4.741,0.1446,4
356,1623,2239,1.5188,0.1566,0
142,5081,720,2.3598,0.1423,2
190,1243,7117,0.6266,0.1721,1
337,69,3229,10.1215,0.1364,3
247,5220,6704,0.7792,0.1625,4
447,252,20,0.7579,0.1651,2
383,2859,4068,0.6527,0.1629,0
312,5021,6459,1.6226,0.1693,0
276,3244,4741,0.8536,0.1616,1
125,5081,3303,1.5869,0.1396,4
409,2198,4817,8.6422,0.16,3
182,1221,1300,6.3541,0.1441,3
412,1909,1264,15.4346,0.1357,3
306,2540,3343,10.2153,0.1531,0
34,3244,901,2.3512,0.1541,4
50,2540,2891,6.9152,0.1552,4
188,355,5554,0.6162,0.163,1
372,5514,35,2.6909,0.1447,4
265,5270,1222,3.5677,0.143,3
33,657,2096,2.3703,0.154,2
176,639,1833,0.927,0.1709,4
253,2848,6187,0.6732,0.1543,1
422,7126,2096,1.0611,0.1481,4
65,5760,6937,1.158,0.1667,1
344,5760,878,1.5814,0.1556,2
23,1244,7607,3.0036,0.151,4
202,639,3349,1.6185,0.1587,3
336,897,3266,1.2605,0.169,1
89,3047,2915,0.6947,0.1483,4
80,6428,1814,1.628,0.1743,4
356,2555,51,1.0604,0.1694,0
203,1664,1296,0.9006,0.1662,2
118,3541,446,0.5664,0.1744,3
338,1582,3952,0.7195,0.153,3
1,1244,6954,7.2865,0.1556,3
224,5021,893,1.7513,0.1621,0
88,5431,3343,9.7418,0.1572,3
123,6429,256,1.2014,0.1566,0
385,908,3065,0.984,0.173,0
493,429,6979,4.2772,0.1426,1
335,1243,6704,3.5716,0.1636,2
256,3451,4811,0.6893,0.1697,2
343,4628,1569,2.7505,0.1593,4
227,4415,4961,6.3057,0.1536,3
443,5514,3149,2.9602,0.1551,4
188,2796,4725,0.5599,0.166,1
25,173,3719,5.2705,0.1706,4
123,639,4996,0.6553,0.1736,0
454,173,1397,1.2596,0.1586,2
123,175,2174,1.1982,0.1566,0
130,6935,5331,0.6294,0.169,1
126,657,2173,1.5441,0.172,0
376,806,6209,5.1798,0.1281,2
468,3541,2096,3.0032,0.1461,3
179,1106,1983,0.8561,0.1716,4
237,5760,6870,1.7081,0.1636,0
74,4502,7086,0.5617,0.1667,3
367,664,6635,0.6384,0.1562,1
623,2199,6552,1.5003,0.1586,4
220,3945,1264,1.9253,0.146,4
278,897,4224,0.8547,0.1514,4
166,897,1705,2.1558,0.1619,3
92,5481,6636,0.5842,0.1722,4
61,1103,2860,5.461,0.1657,1
33,5105,36,1.1882,0.1732,2
276,177,2174,1.0834,0.1589,1
445,3244,2096,0.5622,0.1604,1
405,4576,37,0.7306,0.1658,3
173,966,5038,2.2142,0.1624,2
254,3945,2389,2.4115,0.1397,1
374,429,1264,6.0356,0.1442,2
432,7126,1300,0.618,0.1526,0
188,2011,867,0.7062,0.1606,1
59,639,4961,1.6162,0.1607,3
265,7509,3130,1.0354,0.1551,3
173,6426,5629,1.4732,0.1684,2
334,3940,720,1.1905,0.1478,2
150,908,4407,1.2916,0.1569,1
222,6042,1814,3.107,0.1696,4
446,1242,3229,2.3913,0.1584,1
351,5514,7557,9.1484,0.1556,1
226,3244,967,1.1201,0.1519,0
408,639,4972,1.0027,0.1466,0
467,429,4535,9.486,0.1506,2
491,5514,1119,5.2975,0.1504,0
92,3860,3302,0.554,0.1729,4
285,69,1979,7.8269,0.1277,3
285,5220,1409,1.2376,0.1595,3
190,4415,2088,1.168,0.1642,1
230,7237,4829,0.9296,0.1612,3
206,2540,3266,2.176,0.1338,1
140,5257,5641,0.9903,0.1683,4
10,1664,6035,1.6178,0.1675,4
443,1116,2159,0.6231,0.1714,4
166,1242,2258,3.4312,0.1553,3
191,429,4406,5.4147,0.1268,4
215,3945,5683,2.8102,0.1666,1
447,806,4122,4.0881,0.1461,2
473,1103,4612,3.2856,0.1563,3
404,2198,3227,2.8201,0.1257,2
345,69,4840,3.2495,0.1407,4
123,3216,5683,0.8813,0.1637,0
368,1243,1580,1.2769,0.1579,2
226,2812,2153,0.5512,0.1576,0
97,155,1983,0.5705,0.1728,4
431,2540,2604,3.4007,0.1494,4
98,69,910,5.5203,0.151,0
29,2252,5683,1.0124,0.1608,1
117,903,3130,0.7871,0.1529,0
137,3853,494,1.3127,0.1588,2
443,5431,729,2.889,0.1581,4
246,3853,318,0.9119,0.1552,4
227,970,401,1.1054,0.1611,3
387,4575,910,2.3598,0.1325,4
141,4575,3130,9.3421,0.1428,1
489,6703,2559,0.5789,0.1679,2
252,6426,1300,2.0593,0.1493,1
117,846,3008,1.5464,0.145,0
420,903,2096,1.086,0.1589,2
284,3940,5540,1.0819,0.1663,3
135,1924,4013,1.8143,0.1739,4
229,664,5786,0.6709,0.1699,1
316,13,6359,1.318,0.1518,3
94,5700,7810,0.633,0.1728,2
24,1245,372,1.8608,0.1744,0
351,7145,2916,0.5896,0.172,1
146,4621,3374,1.8753,0.1741,0
458,1103,720,4.0728,0.1582,1
276,1103,3237,3.9833,0.1477,1
6,174,4066,1.9662,0.1703,2
405,3911,5700,3.4287,0.1486,3
156,3945,2008,2.7031,0.1656,4
188,5021,1603,2.5237,0.144,1
450,5220,5683,0.6661,0.167,3
471,664,6067,1.303,0.1435,2
406,3307,553,0.9042,0.1521,2
184,1103,3237,5.4899,0.1456,2
304,806,6388,3.2714,0.1574,3
289,903,4892,1.0804,0.1616,4
147,6042,4891,2.3632,0.1363,4
152,69,3237,5.2712,0.1424,3
105,4415,7226,5.2044,0.1581,3
184,5515,6612,6.3834,0.1408,2
493,702,2445,0.6805,0.1629,1
351,987,1426,0.6736,0.1695,1
276,6042,4013,1.4008,0.1552,1
92,6935,3266,0.6096,0.1699,4
377,7509,3235,0.554,0.1606,0
80,1902,4811,2.7133,0.1698,4
375,4575,910,4.8256,0.1475,2
279,7061,6552,1.3791,0.1468,0
471,1243,954,0.9701,0.1472,2
294,5021,1979,1.8315,0.1441,0
137,6309,5441,0.6875,0.1629,2
260,3945,4242,2.6539,0.1693,0
249,5514,7117,3.2769,0.1456,0
408,908,37,0.7348,0.1603,0
182,1924,1705,1.6088,0.1643,3
110,3911,2915,4.5079,0.163,4
94,3940,6239,1.1652,0.1667,2
147,2866,1787,0.8606,0.1577,4
247,5431,3237,12.3287,0.1336,4
60,1103,5268,2.2727,0.1329,1
265,271,59,0.5577,0.1673,3
12,4576,3343,1.1123,0.1596,3
241,897,1396,1.1927,0.1673,4
324,2866,2356,1.0092,0.17,3
445,174,2267,5.4215,0.1523,1
23,2540,3145,4.841,0.1428,4
188,512,4224,0.6901,0.1613,1
450,252,5127,0.8042,0.1631,3
357,897,4273,2.8169,0.1713,2
220,664,3008,0.6358,0.1525,4
139,4415,5648,4.7157,0.1644,1
444,6042,2604,1.2762,0.1577,1
350,903,4068,0.7618,0.1663,2
77,897,5683,2.2749,0.1699,0
265,4575,620,6.1617,0.1338,3
391,897,6765,1.9278,0.1392,0
346,3280,1959,0.988,0.167,3
150,406,6175,0.7496,0.1648,1
52,1248,2471,0.5844,0.1684,0
62,3244,3414,1.8296,0.1669,3
383,3911,5505,1.1131,0.1488,0
29,7509,6364,0.694,0.1718,1
304,1582,1787,1.508,0.1714,3
510,7061,720,1.5182,0.1525,0
137,1909,3008,10.7871,0.1429,2
383,1103,6552,1.4148,0.1471,0
191,4415,7118,4.0984,0.1283,4
100,5514,3237,2.9407,0.1417,3
351,639,2132,1.5439,0.1628,1
77,4415,3145,5.022,0.1524,0
385,4575,1119,5.1002,0.1537,0
32,5081,5375,4.0251,0.138,0
468,7237,1705,0.7712,0.162,3
68,3947,1226,1.03,0.1703,0
159,4499,4298,0.8404,0.1738,1
454,5128,1946,0.5997,0.1674,2
334,5467,6322,0.8189,0.1692,2
460,6042,1264,1.4756,0.1554,4
211,3945,2580,2.675,0.1517,2
224,3451,2173,1.4036,0.1633,0
297,4161,5191,0.5631,0.1712,2
372,2198,6612,3.9374,0.1398,4
263,5578,3007,0.8427,0.1727,2
139,1242,4406,6.4537,0.1581,1
306,5021,1705,3.4732,0.1703,0
200,5021,1814,0.8093,0.1545,3
279,908,348,0.5988,0.16,0
306,657,4135,2.5258,0.172,0
10,69,6359,4.4409,0.1526,4
10,4415,3130,3.0827,0.1576,4
308,429,6612,5.0009,0.1417,1
141,1576,3738,1.5062,0.1611,1
467,1909,1190,19.4115,0.1372,2
230,903,2640,0.6851,0.1657,3
224,7061,2174,1.4994,0.1632,0
384,1103,7117,2.6906,0.1469,0
193,3280,1300,1.0539,0.1572,1
284,639,971,0.9403,0.1686,3
140,5270,2096,4.3179,0.1606,4
493,5431,725,1.7751,0.157,1
220,429,5268,3.6905,0.1413,4
123,1245,1504,0.8639,0.1661,0
219,2540,987,1.7665,0.1435,3
344,5128,4157,0.7503,0.1626,2
297,4415,6359,5.6154,0.1514,2
34,2199,2314,5.0424,0.1502,4
47,4575,35,3.1981,0.1386,3
285,7061,3374,2.3734,0.1418,3
125,294,4406,0.5665,0.1493,4
241,1221,3008,1.8597,0.1598,4
167,6428,5302,1.9832,0.159,3
159,657,2126,0.8779,0.1736,1
188,4415,7025,6.2575,0.1419,1
222,1103,4406,5.2021,0.1658,4
74,4080,2364,0.578,0.165,3
351,4415,3130,9.5199,0.1553,1
188,741,505,0.5549,0.1663,1
246,903,4865,0.8687,0.1565,4
184,4750,2096,0.9967,0.1616,2
468,4415,1300,4.684,0.1421,3
150,5270,7118,4.5883,0.1503,1
279,2995,2606,0.5667,0.1622,0
102,3259,1979,0.5753,0.1638,2
487,2198,6703,5.4385,0.149,2
179,5431,1199,7.6306,0.1438,4
447,3307,2174,0.8642,0.1624,2
321,3853,3235,0.7901,0.161,3
279,903,6765,1.2647,0.147,0
14,3451,388,0.7328,0.1709,4
227,3178,1274,0.8865,0.1622,3
7,4628,3125,1.5692,0.1625,2
230,13,5803,2.3336,0.1567,3
109,5434,720,1.3122,0.161,3
258,897,7118,0.7858,0.1577,1
353,174,3411,1.7466,0.1712,2
345,5431,4134,5.844,0.1384,4
67,2252,4694,0.9914,0.1618,2
9,3911,256,2.301,0.1515,4
162,5514,7118,5.8287,0.1589,3
21,2198,4001,5.3459,0.149,3
112,244,7206,1.395,0.1652,0
256,2540,1119,2.5138,0.1512,2
142,806,221,2.9002,0.1385,2
74,252,1288,1.0283,0.1525,3
153,3244,522,2.6393,0.1718,2
101,664,2436,0.8495,0.1724,3
306,2198,3952,12.0835,0.1523,0
285,179,553,2.8246,0.1402,3
286,1909,3229,9.6736,0.1325,0
210,1103,5648,2.0419,0.1544,2
222,5515,3237,12.4948,0.1564,4
14,897,4535,2.1,0.1514,4
59,2812,2238,2.2855,0.1595,3
374,2252,4892,1.2621,0.1628,2
231,5102,7206,0.5692,0.1581,1
210,4575,3343,3.6846,0.1508,2
204,2252,1956,1.4174,0.1612,3
229,5760,5507,0.9867,0.164,1
10,1103,2746,4.142,0.1535,4
92,5470,1735,0.5515,0.1729,4
58,1242,248,3.433,0.1382,1
311,4415,2604,3.6527,0.1595,2
128,3451,6359,0.9261,0.1654,3
370,4414,1979,0.9384,0.1529,4
453,846,4499,1.2805,0.1674,1
266,5515,3952,4.8059,0.1524,0
112,5515,6552,14.1447,0.1338,0
91,6429,7403,2.673,0.172,0
267,4415,1979,5.583,0.1532,3
467,3244,5769,5.2335,0.1558,2
375,908,5683,1.3116,0.1679,2
255,1103,2389,1.7113,0.1635,3
491,6428,2258,2.2925,0.1608,0
125,4628,4122,1.9603,0.1363,4
253,605,4138,0.6945,0.1536,1
405,639,2859,1.1664,0.1551,3
94,3965,3694,0.6197,0.1731,2
323,2198,2727,5.1044,0.1375,0
92,5465,6101,0.5506,0.1729,4
174,5376,4406,0.5838,0.1343,4
58,5514,1119,3.3346,0.1431,1
137,2252,3769,1.7685,0.1577,2
182,2540,971,4.4987,0.1498,3
315,4415,1524,3.6097,0.1546,0
289,3047,431,0.9404,0.1652,4
415,970,1061,0.9321,0.1497,0
391,429,35,4.852,0.1313,0
461,7606,1021,0.9195,0.1523,2
166,3910,388,1.2106,0.1687,3
130,2540,35,8.9748,0.1401,1
334,1589,2859,0.875,0.1598,2
126,3853,2795,1.0371,0.1745,0
336,172,7226,2.0494,0.1612,1
246,5114,4013,0.8431,0.1565,4
100,5268,2154,1.0821,0.147,3
315,172,3784,1.7456,0.1601,0
182,2849,2174,6.5315,0.1437,3
92,5128,435,0.7938,0.1652,4
443,3349,3266,0.6721,0.1707,4
285,1252,6916,0.8461,0.169,3
267,6118,5683,4.4635,0.1605,3
50,806,2705,4.3822,0.163,4
405,664,1396,1.4651,0.1548,3
37,6426,7118,1.1729,0.1488,4
175,1569,3968,0.6456,0.1722,2
178,1245,343,0.7268,0.1554,2
258,1103,2173,1.9126,0.1501,1
184,5081,4612,3.4232,0.1485,2
181,6118,1945,0.9551,0.1523,1
214,4575,5351,11.2289,0.1687,0
471,5021,3285,1.1457,0.1442,2
232,966,1390,1.6969,0.1431,3
427,639,2239,0.6551,0.1539,3
286,3910,5,1.2319,0.1684,0
311,1242,6929,1.5251,0.1718,2
454,2198,158,3.6577,0.1504,2
422,7509,3235,0.6541,0.1565,4
241,1246,3279,1.0757,0.1683,4
117,2849,1264,3.4032,0.1388,0
38,4415,3411,3.1291,0.1496,2
110,6118,5696,2.9148,0.1727,4
4,3947,6929,0.6074,0.1728,2
23,902,5817,0.654,0.1617,4
96,2540,1580,2.5063,0.154,0
211,2456,522,1.1748,0.1619,2
4,5431,6612,6.7095,0.1486,2
278,3940,3386,0.6865,0.1568,4
277,1623,2513,0.5854,0.1736,4
342,6426,5696,3.8911,0.1534,4
493,7061,925,0.7971,0.1623,1
137,3280,3891,1.8878,0.1576,2
114,5268,388,0.5755,0.1615,3
240,2540,3237,2.0579,0.1429,1
349,7139,1956,1.3773,0.1714,3
7,1902,956,2.7726,0.1589,2
150,3047,5640,0.9415,0.1616,1
20,4415,589,3.3293,0.1599,0
8,3244,6456,0.9994,0.1687,3
286,1244,7231,2.8217,0.1542,0
29,1902,3411,2.9487,0.1494,1
315,7061,2579,2.0806,0.1591,0
384,4137,2022,0.7914,0.1648,0
254,897,2036,1.9085,0.1426,1
226,5130,2140,0.7153,0.1561,0
368,2456,3367,0.7255,0.1659,2
134,7509,5769,1.3909,0.1743,1
226,806,4817,2.8004,0.1407,0
321,1902,3952,3.1214,0.1565,3
338,966,1390,1.5633,0.1441,3
326,6426,2439,0.9217,0.1742,2
6,6429,725,1.5572,0.1712,2
173,5081,6359,3.1664,0.161,2
266,5376,1056,0.6941,0.1745,0
361,1248,1982,1.2977,0.1716,2
9,6635,4972,1.1251,0.1581,4
480,5081,4013,3.337,0.1551,0
140,244,6174,0.8744,0.1693,4
67,903,4961,0.9165,0.1627,2
125,1244,5269,0.7211,0.1452,4
98,5365,6359,0.8447,0.1724,0
150,906,1331,0.6888,0.1654,1
487,1902,2604,1.9041,0.172,2
297,2602,2354,0.6906,0.1682,2
102,4628,4730,1.8035,0.1543,2
150,4575,1222,6.4738,0.1444,1
270,4415,6765,11.4289,0.1528,0
227,178,6060,0.9886,0.162,3
412,6118,7685,4.6291,0.1622,3
405,4415,3349,4.2206,0.147,3
232,1909,3145,2.458,0.1394,3
229,1909,2604,3.4604,0.1571,1
401,3874,6765,0.7601,0.1485,3
342,5081,5683,3.9037,0.1501,4
50,4137,5392,0.5892,0.1746,4
371,1909,6101,3.9608,0.1577,0
336,1623,6704,1.9554,0.162,1
351,244,5135,1.6327,0.1623,1
443,3945,6765,1.9478,0.1586,4
97,806,4001,3.6741,0.16,4
434,5514,3229,4.8422,0.1297,0
237,664,4892,1.863,0.1625,0
175,4575,7500,6.6036,0.1569,2
315,897,388,2.0551,0.1591,0
139,966,1979,6.0771,0.1601,1
130,3280,4972,1.2047,0.1606,1
137,3178,2700,1.0842,0.16,2
204,639,2126,1.3853,0.1612,3
141,3451,2640,1.2337,0.1631,1
61,173,2891,6.3278,0.1638,1
105,5327,5302,0.6138,0.1742,3
92,7356,1141,0.7978,0.1652,4
344,5431,3237,15.4209,0.1415,2
188,3940,878,1.7439,0.1469,1
150,5515,6612,7.5362,0.1354,1
297,5105,6295,1.5516,0.1609,2
193,173,4406,2.1223,0.1543,1
408,3732,3644,0.5905,0.1701,0
140,2252,1917,1.7844,0.1644,4
356,7339,6884,1.4759,0.1589,0
281,5021,840,1.0972,0.1672,1
262,1244,3008,1.7316,0.147,0
297,902,3476,0.8624,0.1658,2
326,664,163,1.2151,0.1715,2
97,5375,4710,0.6399,0.1724,4
439,1243,6359,1.7948,0.1706,0
105,806,4013,8.1281,0.1531,3
344,966,7025,9.3439,0.1499,2
134,897,3374,3.2514,0.1613,1
249,169,620,0.6173,0.1625,0
429,174,2356,4.464,0.1601,2
422,5515,3228,5.5645,0.128,4
121,2198,6388,5.8373,0.1509,1
350,5081,2036,5.6922,0.1485,2
454,3874,333,0.7699,0.1658,2
96,2252,3784,0.8888,0.1675,0
182,5505,4933,1.1601,0.1716,3
461,244,1945,1.6578,0.1476,2
315,4918,3374,1.6763,0.1612,0
351,1582,5407,1.3907,0.163,1
368,966,3008,3.0702,0.1464,2
173,1902,4051,3.4714,0.1606,2
406,5515,3952,3.6063,0.1313,2
179,2199,4013,4.0727,0.1607,4
184,1623,51,0.7778,0.17,2
415,5375,7000,0.6198,0.1522,0
309,69,5257,3.9559,0.1586,2
141,5012,1205,0.6718,0.1687,1
132,1244,4122,4.4346,0.1493,4
67,429,5302,6.7642,0.1441,2
91,1242,6101,9.6619,0.1486,0
321,902,986,0.8012,0.1598,3
191,252,5540,0.8337,0.1494,4
265,5130,4535,1.3748,0.1498,3
50,175,307,1.0905,0.1738,4
351,4576,6954,1.2262,0.1638,1
20,5105,251,1.0238,0.1658,0
77,806,3237,7.7949,0.151,0
118,3910,3311,1.0746,0.1697,3
205,6426,6954,5.2245,0.1665,3
222,1221,1979,3.6307,0.1679,4
457,2199,3941,2.6363,0.1642,2
232,903,6765,1.2243,0.1466,3
166,6635,4219,0.8193,0.1738,3
351,5376,6057,1.206,0.1639,1
56,172,818,4.5408,0.1747,3
110,5514,2174,5.8085,0.1616,4
415,69,6612,9.5752,0.1381,0
279,4501,671,0.8744,0.1519,0
191,3279,7557,0.6934,0.1511,4
147,244,4694,0.9365,0.1545,4
234,2849,1982,5.9154,0.1654,0
67,3451,6990,0.8644,0.1635,2
480,19,4288,0.9285,0.1645,0
271,7606,2174,0.6598,0.1569,2
454,4295,2331,0.7126,0.1658,2
479,2199,6067,1.2115,0.1542,0
490,1252,5405,2.4827,0.1692,2
403,2198,3947,2.5453,0.1389,1
271,1294,3130,0.5803,0.163,2
333,1650,6765,1.4511,0.1567,3
179,3910,1309,0.7227,0.1735,4
202,294,3130,0.723,0.1683,3
226,5514,6906,3.2473,0.1404,0
356,1902,35,3.2761,0.1452,0
237,3178,3784,0.8997,0.1741,0
191,6042,3343,1.3458,0.1426,4
374,846,1504,1.3231,0.1621,2
429,1243,2174,9.6215,0.1534,2
119,6042,4789,1.8924,0.168,4
490,173,3239,7.7915,0.1594,2
347,806,5683,15.1476,0.1446,2
415,1651,3008,0.6524,0.1514,0
193,1650,5629,0.8093,0.1672,1
351,172,3028,2.8983,0.16,1
151,3940,6801,1.6969,0.1745,3
74,2902,3692,0.5766,0.1655,3
304,5431,20,6.1167,0.1462,3
450,5270,35,3.9147,0.1485,3
290,5515,7402,4.4513,0.1282,2
152,6428,4051,1.2075,0.153,3
175,797,1867,0.7228,0.171,2
10,5021,6062,1.9845,0.1653,4
91,1103,3130,14.6333,0.1397,0
324,5270,3344,3.4784,0.1575,3
269,429,6552,9.6826,0.1508,2
294,173,2036,1.9233,0.1406,0
183,2199,6390,2.2309,0.1472,2
140,970,6442,0.7001,0.1716,4
135,6118,6364,3.3255,0.1703,4
79,1909,4840,7.8246,0.1475,3
52,4583,4622,0.5781,0.1684,0
92,920,898,0.6087,0.1703,4
103,4575,6209,3.268,0.1468,0
182,4914,5379,1.009,0.1736,3
480,6426,1833,1.8531,0.159,0
92,1576,3140,0.693,0.1672,4
300,5514,2174,5.0265,0.1497,4
487,5514,1190,3.1827,0.1673,2
74,507,1526,0.5753,0.1655,3
230,3244,3344,3.3765,0.1519,3
77,2198,35,6.8416,0.1511,0
72,3945,2670,1.2709,0.1598,3
406,5270,3235,3.1533,0.1351,2
367,6042,3145,0.9764,0.1525,1
166,5434,1056,2.7353,0.1607,3
42,4161,4730,0.779,0.1518,1
623,639,6359,0.8199,0.1659,4
166,970,1603,0.9202,0.1714,3
65,1902,961,2.6968,0.1584,1
39,4621,6731,0.5897,0.1721,4
159,2849,1300,4.0502,0.1423,1
265,4576,2580,0.6816,0.1643,3
480,966,1119,3.6947,0.1521,0
29,1909,6612,7.3693,0.1382,1
461,69,7607,5.8354,0.1293,2
274,664,4018,1.9491,0.1508,3
137,4414,6692,1.4844,0.1581,2
179,1242,3349,1.9247,0.1653,4
152,179,2174,1.2034,0.1533,3
132,6426,1504,2.0015,0.1622,4
486,5081,1630,1.5063,0.1156,1
34,2849,1190,5.0139,0.1508,4
167,664,1613,0.9135,0.1712,3
350,1664,6359,0.831,0.164,2
90,2199,163,4.1405,0.1652,1
119,806,910,3.7678,0.1592,4
256,4415,5507,2.4808,0.1515,2
374,4629,6568,1.1525,0.1636,2
29,6390,5091,0.6304,0.175,1
6,2812,604,1.606,0.171,2
351,3041,6361,1.7376,0.1618,1
117,294,2835,0.6016,0.1599,0
150,418,981,0.6124,0.1696,1
432,178,4406,0.7378,0.1498,0
263,2456,2513,1.0483,0.1635,2
478,6390,1110,0.8445,0.1603,4
3,1243,4612,3.057,0.1444,0
146,3911,3943,2.1892,0.1736,0
387,6428,3008,0.8565,0.1423,4
217,3945,3349,1.6644,0.1528,2
453,4137,1396,1.103,0.1689,1
275,406,2351,0.6822,0.1494,2
74,3041,2339,0.9935,0.1527,3
361,1252,6359,1.239,0.1717,2
91,4628,1614,6.1902,0.1622,0
193,902,392,0.5962,0.1748,1
9,806,959,3.6337,0.1476,4
344,1662,4660,0.6879,0.1637,2
261,806,4535,16.835,0.1524,0
7,3911,4134,2.0409,0.1616,2
374,1242,1059,3.6448,0.1486,2
150,1221,5392,1.8932,0.1536,1
468,2995,1723,0.8044,0.1614,3
39,4918,4667,1.7034,0.1643,4
344,5073,6095,0.9086,0.1614,2
333,221,3130,0.7127,0.1651,3
234,1243,5349,4.5873,0.1687,0
236,1252,5648,1.0181,0.1474,4
182,6043,431,1.2391,0.1692,3
94,7126,7809,1.2848,0.1659,2
472,1242,6359,1.1446,0.1575,0
492,4575,35,4.9552,0.1582,3
405,7126,5696,0.859,0.1603,3
89,897,3237,1.9567,0.1367,4
257,657,859,1.5761,0.167,0
150,2478,7411,0.575,0.1702,1
146,429,6612,15.785,0.1413,0
420,897,2174,1.9032,0.154,2
457,1244,4120,1.7327,0.1686,2
285,5760,6101,1.5952,0.1486,3
185,4415,1082,4.1976,0.1616,1
297,3451,3069,1.1235,0.1633,2
312,3874,4273,0.8551,0.1731,0
74,6429,3750,1.7009,0.1492,3
224,3178,6801,0.8002,0.1735,0
415,252,6874,0.7498,0.1512,0
150,4130,4743,0.7128,0.1651,1
247,1662,3784,0.5751,0.1691,4
315,2199,2915,5.1423,0.1468,0
490,806,3343,15.3037,0.1508,2
269,6042,5696,4.275,0.1636,2
472,179,3227,1.2158,0.1567,0
300,5270,2096,3.9207,0.1545,4
141,5778,5364,0.6058,0.1705,1
229,5514,6388,2.9142,0.1582,1
151,429,6612,9.4817,0.1454,3
60,5081,7117,1.4664,0.1355,1
279,5021,6988,0.8429,0.1523,0
263,1242,5683,3.8099,0.1449,2
151,4415,1396,4.1568,0.1669,3
479,1242,5207,0.9449,0.1574,0
153,6428,2953,6.3944,0.1645,2
315,4137,164,1.2638,0.1687,0
